Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,5943,1,2,0.014856432260439312,0.0148575,,6
F2,400000,400000,9599,1,2,0.023998535431002888,0.0239975,,6
F3,400000,400000,600,1,2,0.0005986535485951183,0.0015,,7
F4,400000,400000,6309,1,2,0.01577300294715861,0.0157725,,8
F5,400000,400000,6602,1,2,0.016504135720005864,0.016505,,4
F6,400000,400000,693,1,2,0.0017336917381883254,0.0017325,,4
F7,400000,400000,806,1,2,0.002015556373057059,0.002015,,8
F8,400000,400000,695,1,2,0.0017377072979238295,0.0017375,,7
F9,400000,400000,600,1,2,0.0013851291381741238,0.0015,,8
F10,400000,400000,2001,1,2,0.00500261446100253,0.0050025,,2
F11,200000,200000,5137,1,2,0.02568415399709295,0.025685,,5
F12,400000,400000,849,1,2,0.0021232866176681964,0.0021225,,6
F13,400000,400000,600,1,2,0.00015637494480658098,0.0015,,1
F14,400000,400000,1886,1,2,0.0047150995798093676,0.004715,,4
F15,400000,400000,4387,1,2,0.010967323527939776,0.0109675,,5
F16,400000,400000,600,1,2,0.0004415017149533851,0.0015,,4
F17,400000,400000,5732,1,2,0.014331229033052839,0.01433,,3
F18,400000,400000,4692,1,2,0.011729160176627562,0.01173,,1
F19,400000,400000,612,1,2,0.001530489023749304,0.00153,,3
F20,400000,400000,600,1,2,0.0006391308459172684,0.0015,,2
F21,400000,400000,668,1,2,0.0016690265535959092,0.00167,,6
F22,400000,400000,2697,1,2,0.006743359422084205,0.0067425,,8
F23,400000,400000,2847,1,2,0.007117050437030925,0.0071175,,5
F24,400000,400000,2878,1,2,0.007195029957990262,0.007195,,4
F25,400000,400000,3597,1,2,0.008993091059452618,0.0089925,,7
F26,200000,200000,1215,1,2,0.0060743317614673775,0.006075,,6
F27,200000,200000,1094,1,2,0.00547030893456818,0.00547,,3
F28,200000,200000,2193,1,2,0.010965569456425961,0.010965,,8
F29,400000,400000,3975,1,2,0.009937883607161108,0.0099375,,1
F30,400000,400000,600,1,2,0.00037714731274646196,0.0015,,7
F31,400000,400000,3901,1,2,0.00975307355156188,0.0097525,,3
F32,400000,400000,1465,1,2,0.00366125715857768,0.0036625,,2
F33,400000,400000,917,1,2,0.0022925883289057203,0.0022925,,3
F34,400000,400000,3683,1,2,0.009208124462839279,0.0092075,,6
F35,400000,400000,2023,1,2,0.005058611765047155,0.0050575,,1
F36,400000,400000,11332,1,2,0.028331003353403134,0.02833,,4
F37,400000,400000,600,1,2,0.0014318679454704553,0.0015,,3
F38,200000,200000,4191,1,2,0.0209559667086886,0.020955,,8
F39,200000,200000,7711,1,2,0.03855481907817074,0.038555,,4
F40,400000,400000,1877,1,2,0.004691314518513831,0.0046925,,5
F41,400000,400000,2422,1,2,0.006055054092500678,0.006055,,7
F42,400000,400000,600,1,2,0.0008186991217167539,0.0015,,6
F43,400000,400000,4502,1,2,0.011253996917720693,0.011255,,4
F44,400000,400000,7445,1,2,0.018611704343664784,0.0186125,,1
F45,400000,400000,10563,1,2,0.02640667676071779,0.0264075,,4
F46,200000,200000,3243,1,2,0.016214261586467903,0.016215,,5
F47,400000,400000,1224,1,2,0.0030603918756061943,0.00306,,1
F48,200000,200000,7609,1,2,0.03804678366024103,0.038045,,4
