Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,3313,1,2,0.008283690547984779,0.0082825,,5
F2,400000,400000,4457,1,2,0.011142849519687859,0.0111425,,3
F3,400000,400000,600,1,2,0.0008203080874352731,0.0015,,2
F4,400000,400000,4223,1,2,0.010556785278829528,0.0105575,,5
F5,200000,200000,1708,1,2,0.008541083010376038,0.00854,,8
F6,400000,400000,4062,1,2,0.010155091999494825,0.010155,,7
F7,400000,400000,600,1,2,0.0007512657629482056,0.0015,,3
F8,100000,100000,1574,1,2,0.01574077455909223,0.01574,,1
F9,100000,100000,5807,1,2,0.058069527735227,0.05807,,1
F10,400000,400000,600,1,2,0.0008631738819283585,0.0015,,1
F11,400000,400000,2701,1,2,0.0067533485518601055,0.0067525,,6
F12,400000,400000,1447,1,2,0.0036165392478724745,0.0036175,,6
F13,400000,400000,600,1,2,0.0008811040842326978,0.0015,,2
F14,400000,400000,929,1,2,0.0023234384827037213,0.0023225,,8
F15,400000,400000,5983,1,2,0.014956342315659843,0.0149575,,3
F16,400000,400000,600,1,2,0.0011010432323673713,0.0015,,4
F17,400000,400000,3099,1,2,0.007746292913470898,0.0077475,,2
F18,400000,400000,4979,1,2,0.01244772129060212,0.0124475,,1
F19,400000,400000,675,1,2,0.0016880714086510706,0.0016875,,4
F20,400000,400000,600,1,2,0.00014003264528883452,0.0015,,3
F21,200000,200000,694,1,2,0.0034703937369557347,0.00347,,5
F22,400000,400000,1361,1,2,0.003403145678071151,0.0034025,,2
F23,400000,400000,4114,1,2,0.010284096604301074,0.010285,,2
F24,400000,400000,2458,1,2,0.006143763641352384,0.006145,,1
F25,400000,400000,1389,1,2,0.0034730675975124803,0.0034725,,7
F26,400000,400000,5147,1,2,0.012866784336804604,0.0128675,,3
F27,400000,400000,8851,1,2,0.022128240645887504,0.0221275,,1
F28,400000,400000,1743,1,2,0.00435834113893388,0.0043575,,8
F29,400000,400000,600,1,2,0.0005037788201459059,0.0015,,5
F30,400000,400000,3639,1,2,0.009097242687435642,0.0090975,,3
F31,400000,400000,8095,1,2,0.020238587968738203,0.0202375,,3
F32,400000,400000,600,1,2,0.00033518328511181195,0.0015,,1
F33,400000,400000,600,1,2,0.0006327096649422215,0.0015,,8
F34,400000,400000,10723,1,2,0.02680824311142682,0.0268075,,3
F35,100000,100000,714,1,2,0.007140520550720619,0.00714,,7
F36,400000,400000,10732,1,2,0.026830646252665402,0.02683,,1
F37,400000,400000,4906,1,2,0.012263849550977313,0.012265,,8
F38,200000,200000,7693,1,2,0.038462956952417304,0.038465,,1
F39,200000,200000,1757,1,2,0.00878472297455972,0.008785,,4
F40,400000,400000,2153,1,2,0.00538154364549244,0.0053825,,3
F41,100000,100000,985,1,2,0.009849013983404417,0.00985,,1
F42,400000,400000,8690,1,2,0.02172474553691703,0.021725,,1
F43,400000,400000,873,1,2,0.0021835981990346587,0.0021825,,5
F44,100000,100000,1449,1,2,0.014489423031957722,0.01449,,1
F45,400000,400000,8807,1,2,0.022017958810751706,0.0220175,,3
F46,400000,400000,1171,1,2,0.0029279161362915354,0.0029275,,7
F47,400000,400000,1836,1,2,0.004590232922907028,0.00459,,4
F48,400000,400000,1117,1,2,0.0027927142147977308,0.0027925,,6
