Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,2,0,400000,2233,55180,57413,57413,Scheduled - Deadline Met,Yes,Yes,2700.1862699985504,45.00310449997584,Time Limit Exceeded,11069921.0,Gurobi Status: 9
F1,P1_2,2,400000,800000,2233,520353,522586,122586,Scheduled - Deadline Met,Yes,Yes,2700.1862699985504,45.00310449997584,Time Limit Exceeded,11069921.0,Gurobi Status: 9
F1,P1_3,2,800000,1200000,2233,873102,875335,75335,Scheduled - Deadline Met,Yes,Yes,2700.1862699985504,45.00310449997584,Time Limit Exceeded,11069921.0,Gurobi Status: 9
F10,P10_1,6,0,200000,1670,2646,4316,4316,Scheduled - Deadline Met,Yes,Yes,2700.1862699985504,45.00310449997584,Time Limit Exceeded,11069921.0,Gurobi Status: 9
F10,P10_2,6,200000,400000,1670,204132,205802,5802,Scheduled - Deadline Met,Yes,Yes,2700.1862699985504,45.00310449997584,Time Limit Exceeded,11069921.0,Gurobi Status: 9
F10,P10_3,6,400000,600000,1670,402646,404316,4316,Scheduled - Deadline Met,Yes,Yes,2700.1862699985504,45.00310449997584,Time Limit Exceeded,11069921.0,Gurobi Status: 9
F10,P10_4,6,600000,800000,1670,604132,605802,5802,Scheduled - Deadline Met,Yes,Yes,2700.1862699985504,45.00310449997584,Time Limit Exceeded,11069921.0,Gurobi Status: 9
F10,P10_5,6,800000,1000000,1670,802646,804316,4316,Scheduled - Deadline Met,Yes,Yes,2700.1862699985504,45.00310449997584,Time Limit Exceeded,11069921.0,Gurobi Status: 9
F10,P10_6,6,1000000,1200000,1670,1004132,1005802,5802,Scheduled - Deadline Met,Yes,Yes,2700.1862699985504,45.00310449997584,Time Limit Exceeded,11069921.0,Gurobi Status: 9
F11,P11_1,8,0,400000,1771,136399,138170,138170,Scheduled - Deadline Met,Yes,Yes,2700.1862699985504,45.00310449997584,Time Limit Exceeded,11069921.0,Gurobi Status: 9
F11,P11_2,8,400000,800000,1771,551642,553413,153413,Scheduled - Deadline Met,Yes,Yes,2700.1862699985504,45.00310449997584,Time Limit Exceeded,11069921.0,Gurobi Status: 9
