Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,2415,1,2,0.012075505337291959,0.012075,,6
F2,200000,200000,6305,1,2,0.03152682366137838,0.031525,,5
F3,200000,200000,11859,1,2,0.059295908694486754,0.059295,,5
F4,400000,400000,3966,1,2,0.009913851316637912,0.009915,,3
F5,400000,400000,4989,1,2,0.012473332789133207,0.0124725,,5
F6,400000,400000,8438,1,2,0.021094808242167806,0.021095,,2
F7,400000,400000,8907,1,2,0.02226630471167601,0.0222675,,6
F8,100000,100000,2482,1,2,0.0248196627838434,0.02482,,3
F9,200000,200000,3449,1,2,0.017244179105410762,0.017245,,2
F10,100000,100000,1257,1,2,0.01256915554183069,0.01257,,3
F11,400000,400000,6967,1,2,0.01741736246090675,0.0174175,,1
F12,100000,100000,1174,1,2,0.011740249904085731,0.01174,,1
F13,200000,200000,7707,1,2,0.03853355890147181,0.038535,,1
F14,100000,100000,1723,1,2,0.01723048660845905,0.01723,,7
F15,400000,400000,3617,1,2,0.009042163104267864,0.0090425,,6
F16,400000,400000,600,1,2,0.0005475445706240034,0.0015,,2
F17,400000,400000,6806,1,2,0.01701485597843788,0.017015,,3
F18,400000,400000,4071,1,2,0.010178564171264837,0.0101775,,7
F19,200000,200000,6918,1,2,0.034588697089934506,0.03459,,1
F20,100000,100000,7623,1,2,0.07623139864897815,0.07623,,6
F21,400000,400000,7598,1,2,0.018996088809939526,0.018995,,5
F22,400000,400000,2527,1,2,0.006316881199339708,0.0063175,,4
F23,400000,400000,6506,1,2,0.016265054289218872,0.016265,,1
F24,400000,400000,1152,1,2,0.0028794058585294713,0.00288,,1
F25,200000,200000,9582,1,2,0.047907767396907774,0.04791,,5
F26,400000,400000,600,1,2,0.0005253276081176872,0.0015,,3
F27,50000,50000,1363,1,2,0.02725888984390412,0.02726,,6
F28,400000,400000,8325,1,2,0.020812528770332517,0.0208125,,7
F29,400000,400000,2302,1,2,0.005755052015333828,0.005755,,5
F30,400000,400000,3605,1,2,0.009013279959550036,0.0090125,,1
F31,400000,400000,7680,1,2,0.019200187407059366,0.0192,,6
F32,400000,400000,694,1,2,0.0017362106450577175,0.001735,,6
F33,400000,400000,2915,1,2,0.007286665422705063,0.0072875,,7
F34,400000,400000,5423,1,2,0.013556457559071894,0.0135575,,7
F35,400000,400000,739,1,2,0.0018477535804983791,0.0018475,,1
F36,400000,400000,8837,1,2,0.022092650273813963,0.0220925,,5
F37,400000,400000,4678,1,2,0.011694408071645707,0.011695,,2
F38,400000,400000,1431,1,2,0.00357768188499058,0.0035775,,6
F39,400000,400000,8651,1,2,0.02162805038252541,0.0216275,,1
F40,200000,200000,1389,1,2,0.006944523436982958,0.006945,,3
F41,100000,100000,771,1,2,0.007709500239324318,0.00771,,2
F42,400000,400000,7775,1,2,0.019437700775219502,0.0194375,,3
F43,200000,200000,1911,1,2,0.009554252435917593,0.009555,,5
F44,50000,50000,680,1,2,0.013600042355918537,0.0136,,2
F45,200000,200000,7259,1,2,0.036294331978087194,0.036295,,3
F46,400000,400000,5548,1,2,0.013871144495449003,0.01387,,5
F47,200000,200000,7316,1,2,0.03657777829379846,0.03658,,6
F48,50000,50000,817,1,2,0.01634106860891101,0.01634,,6
