Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,1455,1,2,0.01455101532624703,0.01455,,7
F2,400000,400000,861,1,2,0.002151874034484247,0.0021525,,6
F3,400000,400000,1139,1,2,0.002848064197369604,0.0028475,,5
F4,200000,200000,626,1,2,0.003129750195177361,0.00313,,3
F5,400000,400000,2963,1,2,0.007408242194386738,0.0074075,,4
F6,200000,200000,3269,1,2,0.016346152194355312,0.016345,,8
F7,400000,400000,6115,1,2,0.015288180339250723,0.0152875,,3
F8,50000,50000,2580,1,2,0.05159964089157065,0.0516,,8
F9,400000,400000,2317,1,2,0.005791767353285016,0.0057925,,4
F10,400000,400000,7399,1,2,0.018498046918288158,0.0184975,,1
F11,100000,100000,1726,1,2,0.017259324592655334,0.01726,,2
F12,400000,400000,5611,1,2,0.014027849606811804,0.0140275,,2
F13,200000,200000,1705,1,2,0.008524778493245844,0.008525,,6
F14,100000,100000,9050,1,2,0.09050117703904859,0.0905,,8
F15,200000,200000,7037,1,2,0.0351873733351491,0.035185,,2
F16,200000,200000,4179,1,2,0.020893895119435735,0.020895,,3
F17,400000,400000,5689,1,2,0.014223179295659083,0.0142225,,8
F18,200000,200000,6315,1,2,0.03157356905330544,0.031575,,8
F19,400000,400000,4474,1,2,0.011186020639033067,0.011185,,5
F20,400000,400000,7479,1,2,0.0186977699145755,0.0186975,,7
F21,400000,400000,10113,1,2,0.025281321070347307,0.0252825,,1
F22,50000,50000,3445,1,2,0.06889594905960117,0.0689,,7
F23,400000,400000,881,1,2,0.002202755822477087,0.0022025,,2
F24,200000,200000,1370,1,2,0.006850901693312983,0.00685,,7
F25,400000,400000,4182,1,2,0.010454859525855953,0.010455,,3
F26,400000,400000,4720,1,2,0.011801214917993907,0.0118,,6
F27,200000,200000,1713,1,2,0.008564775090943999,0.008565,,2
F28,100000,100000,8452,1,2,0.08451870433002673,0.08452,,8
F29,400000,400000,4761,1,2,0.011902883636857209,0.0119025,,1
F30,50000,50000,1617,1,2,0.03234146753130729,0.03234,,1
F31,400000,400000,7759,1,2,0.019396448761161256,0.0193975,,5
F32,400000,400000,1348,1,2,0.0033710351777929692,0.00337,,2
F33,200000,200000,2405,1,2,0.012023831074133629,0.012025,,3
F34,200000,200000,671,1,2,0.0033558464027849955,0.003355,,6
F35,400000,400000,4425,1,2,0.011063675384532679,0.0110625,,7
F36,400000,400000,11967,1,2,0.029916595698172677,0.0299175,,7
F37,400000,400000,2875,1,2,0.0071879294641509495,0.0071875,,5
F38,100000,100000,873,1,2,0.008730707414104782,0.00873,,8
F39,400000,400000,1913,1,2,0.004781301257781062,0.0047825,,8
F40,400000,400000,5850,1,2,0.014625891109637301,0.014625,,5
F41,100000,100000,3503,1,2,0.035028429973258696,0.03503,,2
F42,400000,400000,8923,1,2,0.02230788670092286,0.0223075,,8
F43,200000,200000,913,1,2,0.004565869279768764,0.004565,,1
F44,200000,200000,8449,1,2,0.04224259233496616,0.042245,,1
F45,400000,400000,5676,1,2,0.014190823339792033,0.01419,,4
F46,100000,100000,1614,1,2,0.016139843070725877,0.01614,,4
F47,100000,100000,2637,1,2,0.026370510245078974,0.02637,,2
F48,400000,400000,3829,1,2,0.009573036747551836,0.0095725,,1
