Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,3,0,200000,4295,181642,185937,185937,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F1,P1_2,3,200000,400000,4295,353184,357479,157479,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F1,P1_3,3,400000,600000,4295,581642,585937,185937,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F1,P1_4,3,600000,800000,4295,753185,757480,157480,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F1,P1_5,3,800000,1000000,4295,981642,985937,185937,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F1,P1_6,3,1000000,1200000,4295,1153185,1157480,157480,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F10,P10_1,4,0,400000,6987,26128,33115,33115,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F10,P10_2,4,400000,800000,6987,426128,433115,33115,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F10,P10_3,4,800000,1200000,6987,826128,833115,33115,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F11,P11_1,4,0,400000,2699,73848,76547,76547,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F11,P11_2,4,400000,800000,2699,480154,482853,82853,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F11,P11_3,4,800000,1200000,2699,904551,907250,107250,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F12,P12_1,2,0,200000,7305,164483,171788,171788,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F12,P12_2,2,200000,400000,7305,325231,332536,132536,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F12,P12_3,2,400000,600000,7305,571268,578573,178573,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F12,P12_4,2,600000,800000,7305,736026,743331,143331,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F12,P12_5,2,800000,1000000,7305,971268,978573,178573,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
F12,P12_6,2,1000000,1200000,7305,1125327,1132632,132632,Scheduled - Deadline Met,Yes,Yes,240.69510984420776,4.011585164070129,Solution Limit Exceeded,25933947.0,Gurobi Status: 10
