Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,200000,200000,4433,1,2,0.0221639166466705,0.022165,1.0833533295000197e-06,4,6
F2,200000,200000,3771,1,2,0.01885505528692999,0.018855,5.528692998899021e-08,1,6
F3,400000,400000,2656,1,2,0.006639690617061933,0.00664,3.0938293806709316e-07,3,3
F4,400000,400000,4831,1,2,0.012077784609808129,0.0120775,2.84609808129041e-07,1,3
F5,400000,400000,7387,1,2,0.018468239736925907,0.0184675,7.397369259053155e-07,6,3
F6,400000,400000,8089,1,2,0.020221252269268075,0.0202225,1.247730731925717e-06,3,3
F7,400000,400000,600,1,2,0.0007143663607448447,0.0015,0.0007856336392551553,1,3
F8,400000,400000,9361,1,2,0.02340326029715678,0.0234025,7.602971567807759e-07,1,3
F9,200000,200000,994,1,2,0.004969239959475624,0.00497,7.600405243753452e-07,6,6
F10,400000,400000,6663,1,2,0.016656903215260477,0.0166575,5.96784739521905e-07,7,3
F11,100000,100000,6806,1,2,0.06806391191502503,0.06806,3.911915025037183e-06,4,12
F12,400000,400000,4919,1,2,0.01229807636342417,0.0122975,5.763634241713611e-07,7,3
F13,200000,200000,6598,1,2,0.032989241560940186,0.03299,7.58439059812821e-07,6,6
F14,400000,400000,6645,1,2,0.01661326356549364,0.0166125,7.63565493642343e-07,1,3
F15,200000,200000,8198,1,2,0.04098784725198512,0.04099,2.1527480148775258e-06,4,6
F16,200000,200000,2271,1,2,0.011354405253733768,0.011355,5.947462662324321e-07,7,6
F17,200000,200000,9311,1,2,0.046556243898545846,0.046555,1.2438985458468332e-06,4,6
F18,400000,400000,600,1,2,7.584468100779729e-05,0.0015,0.0014241553189922027,4,3
F19,400000,400000,2575,1,2,0.006436916638478285,0.0064375,5.833615217146551e-07,2,3
F20,400000,400000,6262,1,2,0.01565393150815253,0.015655,1.0684918474689054e-06,3,3
F21,200000,200000,5265,1,2,0.026325917584877512,0.026325,9.17584877510591e-07,7,6
F22,400000,400000,1603,1,2,0.0040085617581064326,0.0040075,1.0617581064327822e-06,1,3
F23,400000,400000,600,1,2,0.00023859773564155473,0.0015,0.0012614022643584453,5,3
F24,400000,400000,3269,1,2,0.008172592823183722,0.0081725,9.282318372272336e-08,6,3
F25,400000,400000,1835,1,2,0.004587667620679969,0.0045875,1.6762067996892865e-07,4,3
F26,200000,200000,782,1,2,0.003909127540974722,0.00391,8.724590252785769e-07,6,6
F27,400000,400000,600,1,2,0.001359370782056779,0.0015,0.00014062921794322095,7,3
F28,400000,400000,7815,1,2,0.01953818406405533,0.0195375,6.840640553312793e-07,7,3
F29,200000,200000,11468,1,2,0.057338277102491286,0.05734,1.7228975087157927e-06,7,6
F30,100000,100000,6953,1,2,0.06953062562886478,0.06953,6.256288647837893e-07,7,12
F31,400000,400000,5133,1,2,0.012831543358656577,0.0128325,9.566413434226873e-07,4,3
F32,400000,400000,5791,1,2,0.014478394976340597,0.0144775,8.949763405964595e-07,6,3
F33,400000,400000,1403,1,2,0.0035071287641966764,0.0035075,3.712358033237939e-07,3,3
F34,400000,400000,600,1,2,0.0004016165563304752,0.0015,0.0010983834436695248,1,3
F35,200000,200000,8533,1,2,0.04266316129748057,0.042665,1.838702519428581e-06,6,6
F36,400000,400000,10568,1,2,0.026421128416686868,0.02642,1.128416686868583e-06,3,3
F37,400000,400000,6402,1,2,0.01600522903157643,0.016005,2.2903157643333616e-07,4,3
F38,400000,400000,2383,1,2,0.005958591103428501,0.0059575,1.091103428500946e-06,3,3
F39,400000,400000,5551,1,2,0.0138767006622951,0.0138775,7.993377048997469e-07,3,3
F40,400000,400000,600,1,2,0.0010693192931521406,0.0015,0.00043068070684785945,2,3
F41,400000,400000,600,1,2,0.0004912510717769991,0.0015,0.001008748928223001,4,3
F42,400000,400000,1599,1,2,0.0039969239937642925,0.0039975,5.760062357076587e-07,7,3
F43,400000,400000,4725,1,2,0.011811675126009141,0.0118125,8.248739908588154e-07,2,3
F44,200000,200000,1901,1,2,0.009505591718328862,0.009505,5.917183288628447e-07,4,6
F45,400000,400000,747,1,2,0.0018669983711626648,0.0018675,5.016288373352589e-07,2,3
F46,400000,400000,9189,1,2,0.022972620536086903,0.0229725,1.205360869033223e-07,6,3
F47,400000,400000,3995,1,2,0.009987814864042335,0.0099875,3.148640423354665e-07,1,3
F48,200000,200000,8263,1,2,0.041316290488588765,0.041315,1.2904885887676798e-06,7,6
