Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,11961,1,2,0.029901273015927265,0.0299025,1.2269840727330283e-06,5,3
F2,200000,200000,7887,1,2,0.03943450386008318,0.039435,4.961399168168512e-07,5,6
F3,400000,400000,5518,1,2,0.013795197702973327,0.013795,1.9770297332750986e-07,7,3
F4,100000,100000,7441,1,2,0.0744113080624369,0.07441,1.3080624368944083e-06,4,12
F5,400000,400000,600,1,2,0.0006107796893803918,0.0015,0.0008892203106196082,4,3
F6,200000,200000,7440,1,2,0.03720012265002093,0.0372,1.2265002093114763e-07,3,6
F7,400000,400000,5185,1,2,0.012963485490761872,0.0129625,9.854907618723346e-07,3,3
F8,400000,400000,4489,1,2,0.011223167713892868,0.0112225,6.677138928677662e-07,4,3
F9,400000,400000,6024,1,2,0.01505948124023948,0.01506,5.187597605198213e-07,4,3
F10,400000,400000,1838,1,2,0.00459549555502925,0.004595,4.95555029249653e-07,7,3
F11,400000,400000,7418,1,2,0.01854584988038499,0.018545,8.498803849912862e-07,3,3
F12,400000,400000,1557,1,2,0.0038935855640094275,0.0038925,1.0855640094273311e-06,5,3
F13,400000,400000,946,1,2,0.002365559965847641,0.002365,5.599658476412514e-07,2,3
F14,400000,400000,844,1,2,0.0021089638981854897,0.00211,1.0361018145102138e-06,5,3
F15,200000,200000,1785,1,2,0.008925655751551131,0.008925,6.557515511308037e-07,4,6
F16,400000,400000,9401,1,2,0.02350187494624134,0.0235025,6.25053758657873e-07,4,3
F17,400000,400000,3543,1,2,0.008857376117115345,0.0088575,1.2388288465545183e-07,3,3
F18,400000,400000,6311,1,2,0.015777096383706668,0.0157775,4.0361629333185434e-07,5,3
F19,400000,400000,1443,1,2,0.0036070532404292033,0.0036075,4.467595707967516e-07,1,3
F20,400000,400000,5348,1,2,0.013369152462293532,0.01337,8.475377064678935e-07,5,3
F21,200000,200000,2951,1,2,0.014754814043978937,0.014755,1.859560210641653e-07,6,6
F22,400000,400000,3277,1,2,0.008191642654582276,0.0081925,8.573454177238787e-07,5,3
F23,200000,200000,5069,1,2,0.025344544653547574,0.025345,4.553464524256756e-07,3,6
F24,400000,400000,1839,1,2,0.004597042187508782,0.0045975,4.578124912181167e-07,4,3
F25,100000,100000,3282,1,2,0.03282185747056798,0.03282,1.8574705679813563e-06,7,12
F26,400000,400000,4062,1,2,0.01015500737794911,0.010155,7.377949109294013e-09,6,3
F27,400000,400000,11843,1,2,0.029607234740679167,0.0296075,2.652593208314624e-07,4,3
F28,400000,400000,600,1,2,0.0013649407820003345,0.0015,0.0001350592179996655,1,3
F29,400000,400000,8487,1,2,0.02121807378001106,0.0212175,5.737800110594549e-07,7,3
F30,400000,400000,6151,1,2,0.015376469878510213,0.0153775,1.0301214897878025e-06,3,3
F31,400000,400000,7002,1,2,0.01750576620379335,0.017505,7.66203793349518e-07,7,3
F32,400000,400000,3979,1,2,0.009948185821821998,0.0099475,6.858218219978757e-07,7,3
F33,200000,200000,3898,1,2,0.019490556353970845,0.01949,5.563539708444698e-07,4,6
F34,200000,200000,5683,1,2,0.02841460411345012,0.028415,3.9588654987890437e-07,7,6
F35,200000,200000,1444,1,2,0.007219218530192806,0.00722,7.814698071940615e-07,6,6
F36,400000,400000,1230,1,2,0.0030750154753104997,0.003075,1.5475310499637324e-08,3,3
F37,400000,400000,600,1,2,0.0014050079090039136,0.0015,9.499209099608644e-05,7,3
F38,400000,400000,8444,1,2,0.021108791348173422,0.02111,1.2086518265778945e-06,5,3
F39,400000,400000,10678,1,2,0.026695257125460947,0.026695,2.5712546094722177e-07,5,3
F40,200000,200000,7291,1,2,0.0364558067776741,0.036455,8.067776740977584e-07,4,6
F41,400000,400000,600,1,2,0.0011746458403990023,0.0015,0.0003253541596009977,6,3
F42,200000,200000,8545,1,2,0.042723033379110945,0.042725,1.9666208890545267e-06,3,6
F43,400000,400000,11955,1,2,0.02988767858554739,0.0298875,1.7858554738833798e-07,3,3
F44,400000,400000,2937,1,2,0.007342910103615624,0.0073425,4.101036156240606e-07,2,3
F45,400000,400000,600,1,2,0.0007634884648496376,0.0015,0.0007365115351503624,4,3
F46,100000,100000,6198,1,2,0.0619811291136507,0.06198,1.1291136507024513e-06,4,12
F47,400000,400000,600,1,2,0.001010880506266501,0.0015,0.0004891194937334991,1,3
F48,400000,400000,906,1,2,0.002264204992447058,0.002265,7.950075529422618e-07,3,3
