Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,708,1,2,0.001770455972042173,0.00177,4.559720421729984e-07,5,3
F2,200000,200000,5570,1,2,0.027848963893992718,0.02785,1.0361060072822115e-06,5,6
F3,400000,400000,600,1,2,0.0013156446021133084,0.0015,0.00018435539788669167,3,3
F4,400000,400000,6013,1,2,0.015032133623480326,0.0150325,3.663765196747215e-07,5,3
F5,400000,400000,642,1,2,0.0016058236398208692,0.001605,8.236398208690855e-07,6,3
F6,400000,400000,600,1,2,0.00013493024203015125,0.0015,0.0013650697579698488,4,3
F7,400000,400000,600,1,2,0.000993202524102621,0.0015,0.000506797475897379,5,3
F8,400000,400000,722,1,2,0.0018057947385002882,0.001805,7.947385002881908e-07,4,3
F9,100000,100000,3526,1,2,0.0352576490801042,0.03526,2.3509198957966104e-06,7,12
F10,400000,400000,7949,1,2,0.019871705957154373,0.0198725,7.940428456282289e-07,3,3
F11,400000,400000,8439,1,2,0.02109731650214486,0.0210975,1.834978551433497e-07,1,3
F12,400000,400000,3533,1,2,0.008832671012747317,0.0088325,1.7101274731728955e-07,6,3
F13,200000,200000,6275,1,2,0.0313744092015551,0.031375,5.907984449021741e-07,5,6
F14,400000,400000,2347,1,2,0.005867320924643926,0.0058675,1.7907535607413622e-07,7,3
F15,400000,400000,10147,1,2,0.025366743085585175,0.0253675,7.569144148261708e-07,5,3
F16,400000,400000,7554,1,2,0.01888425159678553,0.018885,7.48403214470561e-07,7,3
F17,400000,400000,10268,1,2,0.0256692874498895,0.02567,7.125501104987553e-07,7,3
F18,400000,400000,2733,1,2,0.006832822770438507,0.0068325,3.2277043850691134e-07,7,3
F19,400000,400000,1138,1,2,0.0028440230839241742,0.002845,9.769160758256283e-07,4,3
F20,200000,200000,1765,1,2,0.00882556411955504,0.008825,5.641195550409872e-07,4,6
F21,200000,200000,4374,1,2,0.021869199604175105,0.02187,8.003958248958831e-07,4,6
F22,200000,200000,5501,1,2,0.02750550687294262,0.027505,5.068729426183083e-07,1,6
F23,200000,200000,9802,1,2,0.04900932310098366,0.04901,6.768990163386057e-07,5,6
F24,400000,400000,7789,1,2,0.019471694600405598,0.0194725,8.053995944022618e-07,4,3
F25,400000,400000,4221,1,2,0.010551837064411262,0.0105525,6.629355887369237e-07,5,3
F26,200000,200000,6135,1,2,0.030675141349292723,0.030675,1.413492927218596e-07,4,6
F27,400000,400000,11738,1,2,0.029345775740568292,0.029345,7.757405682921881e-07,7,3
F28,100000,100000,7115,1,2,0.07115081862730843,0.07115,8.186273084270779e-07,5,12
F29,400000,400000,1055,1,2,0.0026369399476613986,0.0026375,5.600523386014786e-07,1,3
F30,400000,400000,8189,1,2,0.02047236367727212,0.0204725,1.3632272788041688e-07,5,3
F31,200000,200000,4738,1,2,0.023688822707306656,0.02369,1.1772926933432959e-06,1,6
F32,400000,400000,5346,1,2,0.013366177672469115,0.013365,1.1776724691148904e-06,3,3
F33,200000,200000,6211,1,2,0.031053072006945237,0.031055,1.9279930547622115e-06,1,6
F34,400000,400000,5729,1,2,0.014322629068522275,0.0143225,1.2906852227441423e-07,1,3
F35,200000,200000,7657,1,2,0.03828507724805552,0.038285,7.724805552167258e-08,7,6
F36,200000,200000,7413,1,2,0.03706486571545892,0.037065,1.3428454108399546e-07,5,6
F37,400000,400000,1134,1,2,0.002834259394022126,0.002835,7.406059778737248e-07,2,3
F38,400000,400000,3551,1,2,0.008878709524928002,0.0088775,1.2095249280023868e-06,3,3
F39,400000,400000,2588,1,2,0.006470043143204374,0.00647,4.314320437362462e-08,3,3
F40,400000,400000,4566,1,2,0.011415422199126557,0.011415,4.221991265571795e-07,1,3
F41,400000,400000,8031,1,2,0.02007774028580983,0.0200775,2.402858098292382e-07,7,3
F42,400000,400000,1402,1,2,0.003503951844036457,0.003505,1.048155963542883e-06,5,3
F43,400000,400000,2523,1,2,0.006307754291056372,0.0063075,2.54291056372459e-07,6,3
F44,200000,200000,2661,1,2,0.013305389326211045,0.013305,3.8932621104423304e-07,6,6
F45,400000,400000,995,1,2,0.0024874553813025516,0.0024875,4.461869744856739e-08,2,3
F46,400000,400000,10653,1,2,0.0266327606735969,0.0266325,2.60673596898936e-07,4,3
F47,400000,400000,1062,1,2,0.0026554012241003892,0.002655,4.012241003894211e-07,1,3
F48,200000,200000,2371,1,2,0.011854399427843115,0.011855,6.00572156884277e-07,2,6
