Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,857,1,2,0.0021428181092293386,0.0021425,3.1810922933870125e-07,3,3
F2,400000,400000,10934,1,2,0.027334195693831553,0.027335,8.043061684483155e-07,7,3
F3,200000,200000,7195,1,2,0.03597659646654805,0.035975,1.5964665480497353e-06,2,6
F4,400000,400000,1427,1,2,0.003568374193634538,0.0035675,8.741936345381916e-07,7,3
F5,400000,400000,1597,1,2,0.003993737355875049,0.0039925,1.2373558750484667e-06,6,3
F6,400000,400000,753,1,2,0.001881853215305207,0.0018825,6.467846947930643e-07,6,3
F7,200000,200000,6013,1,2,0.030063445569590286,0.030065,1.5544304097156458e-06,2,6
F8,400000,400000,3611,1,2,0.009028054619063197,0.0090275,5.54619063196371e-07,4,3
F9,400000,400000,600,1,2,0.00012028436686251087,0.0015,0.0013797156331374892,2,3
F10,400000,400000,7665,1,2,0.019161617301288958,0.0191625,8.826987110410744e-07,7,3
F11,400000,400000,7076,1,2,0.017691064587737282,0.01769,1.064587737280992e-06,7,3
F12,400000,400000,8679,1,2,0.021696990780962988,0.0216975,5.092190370134531e-07,6,3
F13,100000,100000,3232,1,2,0.032317579405894414,0.03232,2.4205941055871483e-06,2,12
F14,400000,400000,5465,1,2,0.013662582829595094,0.0136625,8.28295950942165e-08,2,3
F15,400000,400000,7501,1,2,0.018752450404165733,0.0187525,4.959583426583647e-08,6,3
F16,200000,200000,9113,1,2,0.04556335661905109,0.045565,1.643380948913864e-06,6,6
F17,200000,200000,7829,1,2,0.03914311342063259,0.039145,1.8865793674077702e-06,6,6
F18,400000,400000,6171,1,2,0.015426351050383702,0.0154275,1.1489496162982171e-06,1,3
F19,400000,400000,4355,1,2,0.010887024167083759,0.0108875,4.7583291624096746e-07,6,3
F20,200000,200000,7432,1,2,0.03715986681620409,0.03716,1.3318379590843143e-07,2,6
F21,400000,400000,6202,1,2,0.015505690810811323,0.015505,6.908108113237027e-07,2,3
F22,400000,400000,600,1,2,0.0008177183421820278,0.0015,0.0006822816578179723,6,3
F23,200000,200000,723,1,2,0.0036147918783128175,0.003615,2.0812168718270518e-07,2,6
F24,400000,400000,3599,1,2,0.008998043624829255,0.0089975,5.436248292547269e-07,1,3
F25,200000,200000,7701,1,2,0.03850354952760393,0.038505,1.450472396066771e-06,6,6
F26,400000,400000,2369,1,2,0.005922781223857421,0.0059225,2.812238574208606e-07,3,3
F27,200000,200000,606,1,2,0.003029959125866566,0.00303,4.0874133434235654e-08,4,6
F28,400000,400000,11238,1,2,0.028094617646112707,0.028095,3.8235388729115916e-07,2,3
F29,200000,200000,7215,1,2,0.03607260179558602,0.036075,2.3982044139794767e-06,6,6
F30,200000,200000,1200,1,2,0.005999401266530313,0.006,5.987334696869878e-07,7,6
F31,200000,200000,6202,1,2,0.031010876288262545,0.03101,8.762882625461266e-07,6,6
F32,200000,200000,3743,1,2,0.01871453587772476,0.018715,4.641222752406471e-07,2,6
F33,400000,400000,600,1,2,0.0008858199611472828,0.0015,0.0006141800388527172,4,3
F34,400000,400000,6527,1,2,0.016317802169579954,0.0163175,3.021695799548807e-07,6,3
F35,400000,400000,600,1,2,0.000564457243394656,0.0015,0.0009355427566053441,3,3
F36,400000,400000,9265,1,2,0.023162624592163283,0.0231625,1.245921632843372e-07,7,3
F37,200000,200000,3027,1,2,0.01513506931209782,0.015135,6.931209782165548e-08,5,6
F38,400000,400000,8599,1,2,0.021497541873881587,0.0214975,4.18738815878561e-08,2,3
F39,200000,200000,5837,1,2,0.02918565207119464,0.029185,6.52071194640752e-07,6,6
F40,400000,400000,5947,1,2,0.014868337665368186,0.0148675,8.376653681859553e-07,3,3
F41,400000,400000,9906,1,2,0.02476539083035964,0.024765,3.908303596415752e-07,2,3
F42,200000,200000,6675,1,2,0.033374677741964925,0.033375,3.2225803507646145e-07,6,6
F43,400000,400000,6014,1,2,0.015034061172296179,0.015035,9.388277038210879e-07,7,3
F44,400000,400000,751,1,2,0.0018776599703396318,0.0018775,1.5997033963178857e-07,5,3
F45,400000,400000,636,1,2,0.0015900448650074117,0.00159,4.48650074116614e-08,1,3
F46,400000,400000,9931,1,2,0.024827638275739715,0.0248275,1.3827573971600393e-07,6,3
F47,200000,200000,9011,1,2,0.04505608591241123,0.045055,1.0859124112347351e-06,2,6
F48,400000,400000,3390,1,2,0.008475899737369145,0.008475,8.997373691452953e-07,5,3
