Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,600,1,2,0.0009607813405092536,0.0015,0.0005392186594907465,7,3
F2,400000,400000,600,1,2,0.0001253748128587917,0.0015,0.0013746251871412083,3,3
F3,200000,200000,2396,1,2,0.011980017774637197,0.01198,1.7774637197862098e-08,5,6
F4,400000,400000,11204,1,2,0.028010916913005723,0.02801,9.169130057232189e-07,3,3
F5,200000,200000,11137,1,2,0.05568309227926749,0.055685,1.907720732510776e-06,1,6
F6,400000,400000,5555,1,2,0.013887076896016315,0.0138875,4.2310398368564095e-07,7,3
F7,400000,400000,1840,1,2,0.004599264984547546,0.0046,7.350154524535246e-07,1,3
F8,400000,400000,7839,1,2,0.019596972176321836,0.0195975,5.278236781640355e-07,3,3
F9,400000,400000,600,1,2,0.0007219322673259754,0.0015,0.0007780677326740247,1,3
F10,200000,200000,6929,1,2,0.03464321277275206,0.034645,1.7872272479388385e-06,3,6
F11,200000,200000,5529,1,2,0.02764436156652339,0.027645,6.384334766094957e-07,1,6
F12,100000,100000,9949,1,2,0.0994927295336997,0.09949,2.7295336997024133e-06,7,12
F13,400000,400000,1504,1,2,0.003759572152807533,0.00376,4.2784719246668004e-07,6,3
F14,400000,400000,802,1,2,0.0020058581203399317,0.002005,8.581203399318782e-07,4,3
F15,400000,400000,2698,1,2,0.006745396489345357,0.006745,3.964893453565002e-07,5,3
F16,400000,400000,8589,1,2,0.021473466417686993,0.0214725,9.66417686994181e-07,5,3
F17,400000,400000,6151,1,2,0.015378208954527683,0.0153775,7.089545276828951e-07,5,3
F18,400000,400000,6799,1,2,0.01699645261630195,0.0169975,1.0473836980495754e-06,7,3
F19,400000,400000,1222,1,2,0.0030557199722207606,0.003055,7.199722207606486e-07,2,3
F20,400000,400000,1498,1,2,0.003745962654374546,0.003745,9.626543745460542e-07,3,3
F21,200000,200000,706,1,2,0.0035305918597692276,0.00353,5.918597692274735e-07,1,6
F22,400000,400000,6523,1,2,0.01630761165649197,0.0163075,1.1165649197245053e-07,4,3
F23,200000,200000,7793,1,2,0.03896529227865103,0.038965,2.922786510317632e-07,7,6
F24,400000,400000,644,1,2,0.0016087952596148258,0.00161,1.2047403851742685e-06,2,3
F25,400000,400000,11452,1,2,0.02862942234806387,0.02863,5.776519361282151e-07,5,3
F26,200000,200000,2242,1,2,0.011210400928649666,0.01121,4.009286496669401e-07,4,6
F27,400000,400000,2831,1,2,0.007076806169987293,0.0070775,6.938300127065297e-07,4,3
F28,200000,200000,2605,1,2,0.013024302978303592,0.013025,6.970216964077153e-07,6,6
F29,400000,400000,1477,1,2,0.003691776518950418,0.0036925,7.234810495818957e-07,7,3
F30,400000,400000,8092,1,2,0.02022955166665452,0.02023,4.4833334547980663e-07,4,3
F31,100000,100000,9937,1,2,0.09937379338122637,0.09937,3.7933812263718503e-06,3,12
F32,400000,400000,3381,1,2,0.008452559933944892,0.0084525,5.993394489207937e-08,3,3
F33,400000,400000,1557,1,2,0.003892688953675949,0.0038925,1.8895367594889967e-07,3,3
F34,200000,200000,8128,1,2,0.04064221555533162,0.04064,2.215555331620822e-06,1,6
F35,400000,400000,3827,1,2,0.009567404095836174,0.0095675,9.590416382571076e-08,2,3
F36,400000,400000,1624,1,2,0.00405987054098958,0.00406,1.2945901042057256e-07,7,3
F37,400000,400000,3223,1,2,0.008058585987336248,0.0080575,1.08598733624711e-06,1,3
F38,400000,400000,2117,1,2,0.005291484377391575,0.0052925,1.0156226084249292e-06,2,3
F39,200000,200000,5218,1,2,0.026089215676999525,0.02609,7.843230004737911e-07,7,6
F40,400000,400000,3121,1,2,0.007803556129881192,0.0078025,1.0561298811918862e-06,6,3
F41,400000,400000,3485,1,2,0.008712514171046848,0.0087125,1.4171046848129865e-08,7,3
F42,400000,400000,6643,1,2,0.016607184470988065,0.0166075,3.155290119356835e-07,1,3
F43,400000,400000,600,1,2,0.00012506047399851727,0.0015,0.0013749395260014828,4,3
F44,100000,100000,3449,1,2,0.034490630214495194,0.03449,6.302144951939037e-07,4,12
F45,400000,400000,5361,1,2,0.013402158364350217,0.0134025,3.416356497819989e-07,1,3
F46,400000,400000,5323,1,2,0.013306332676407689,0.0133075,1.1673235923107678e-06,3,3
F47,400000,400000,796,1,2,0.001988887978469094,0.00199,1.1120215309061258e-06,6,3
F48,400000,400000,1030,1,2,0.002574997869987817,0.002575,2.130012183125529e-09,5,3
