Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,2996,1,2,0.007490615215938856,0.00749,6.15215938856023e-07,7,3
F2,400000,400000,6641,1,2,0.016602258822069116,0.0166025,2.411779308833517e-07,4,3
F3,400000,400000,8583,1,2,0.021456409721301584,0.0214575,1.0902786984172408e-06,6,3
F4,100000,100000,6592,1,2,0.06592092137949579,0.06592,9.213794957829702e-07,4,12
F5,400000,400000,5759,1,2,0.014396767892463136,0.0143975,7.321075368646457e-07,2,3
F6,400000,400000,4848,1,2,0.012119901439257341,0.01212,9.85607426593621e-08,5,3
F7,400000,400000,4511,1,2,0.011277584470859359,0.0112775,8.447085935933685e-08,6,3
F8,100000,100000,4448,1,2,0.04447794547502881,0.04448,2.0545249711859115e-06,4,12
F9,400000,400000,9417,1,2,0.023542696993957946,0.0235425,1.969939579446467e-07,3,3
F10,400000,400000,1574,1,2,0.003934526674502448,0.003935,4.7332549755248893e-07,2,3
F11,400000,400000,600,1,2,0.0014807155272946737,0.0015,1.9284472705326326e-05,1,3
F12,100000,100000,10535,1,2,0.10534796576668348,0.10535,2.0342333165168647e-06,4,12
F13,400000,400000,5807,1,2,0.0145167383472935,0.0145175,7.616527064983891e-07,3,3
F14,400000,400000,4919,1,2,0.012297807600637922,0.0122975,3.076006379228169e-07,4,3
F15,200000,200000,838,1,2,0.0041889798202470185,0.00419,1.0201797529816106e-06,7,6
F16,200000,200000,4865,1,2,0.024324200273867835,0.024325,7.997261321640581e-07,6,6
F17,400000,400000,3787,1,2,0.009467538055553892,0.0094675,3.805555389216342e-08,2,3
F18,200000,200000,4478,1,2,0.02238897904296594,0.02239,1.0209570340605212e-06,2,6
F19,400000,400000,4145,1,2,0.010362649353772901,0.0103625,1.4935377290123397e-07,3,3
F20,400000,400000,10405,1,2,0.026012284033727018,0.0260125,2.1596627298309246e-07,2,3
F21,400000,400000,1240,1,2,0.0030999215392569224,0.0031,7.846074307751513e-08,5,3
F22,400000,400000,1743,1,2,0.004357897404008715,0.0043575,3.974040087145747e-07,5,3
F23,400000,400000,2734,1,2,0.006834821232606592,0.006835,1.7876739340835085e-07,4,3
F24,400000,400000,6943,1,2,0.017356497167869633,0.0173575,1.002832130368031e-06,7,3
F25,200000,200000,2920,1,2,0.014601031322407698,0.0146,1.031322407698057e-06,6,6
F26,400000,400000,600,1,2,0.0006609649262790396,0.0015,0.0008390350737209605,4,3
F27,400000,400000,600,1,2,0.0005749491747856772,0.0015,0.0009250508252143228,6,3
F28,400000,400000,2559,1,2,0.006397492800402305,0.0063975,7.199597695795035e-09,3,3
F29,400000,400000,5131,1,2,0.01282820289768788,0.0128275,7.028976878788867e-07,7,3
F30,400000,400000,1571,1,2,0.003927580326799407,0.0039275,8.032679940737225e-08,7,3
F31,400000,400000,2893,1,2,0.007232371997975662,0.0072325,1.2800202433844304e-07,5,3
F32,400000,400000,622,1,2,0.0015560869625645402,0.001555,1.0869625645401962e-06,6,3
F33,200000,200000,1115,1,2,0.00557415435227665,0.005575,8.456477233499682e-07,6,6
F34,400000,400000,9911,1,2,0.0247786258250266,0.0247775,1.1258250266002467e-06,4,3
F35,400000,400000,1516,1,2,0.003790768135199518,0.00379,7.681351995181968e-07,3,3
F36,200000,200000,10401,1,2,0.05200337876837616,0.052005,1.621231623845365e-06,2,6
F37,400000,400000,7431,1,2,0.01857669517038535,0.0185775,8.048296146513645e-07,3,3
F38,200000,200000,1452,1,2,0.007261204713897851,0.00726,1.2047138978508662e-06,6,6
F39,400000,400000,677,1,2,0.001691900395356133,0.0016925,5.996046438670917e-07,4,3
F40,400000,400000,7224,1,2,0.018060276894141913,0.01806,2.768941419137305e-07,2,3
F41,200000,200000,1162,1,2,0.00580886472917494,0.00581,1.1352708250604929e-06,1,6
F42,400000,400000,712,1,2,0.0017787506968481026,0.00178,1.24930315189729e-06,1,3
F43,200000,200000,8191,1,2,0.04095348815761239,0.040955,1.5118423876067655e-06,6,6
F44,200000,200000,11477,1,2,0.05738398328569826,0.057385,1.016714301735333e-06,6,6
F45,400000,400000,8837,1,2,0.022091259455534716,0.0220925,1.2405444652849318e-06,4,3
F46,400000,400000,1264,1,2,0.0031604563708208635,0.00316,4.563708208634061e-07,2,3
F47,400000,400000,600,1,2,0.0010876540326048584,0.0015,0.0004123459673951416,5,3
F48,400000,400000,2237,1,2,0.005591859472647496,0.0055925,6.405273525042152e-07,4,3
