Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,11775,1,2,0.11775200674287944,0.11775,2.00674287945124e-06,7,12
F2,400000,400000,2989,1,2,0.0074725410761280475,0.0074725,4.107612804754579e-08,4,3
F3,400000,400000,4029,1,2,0.010072571636683847,0.0100725,7.163668384706223e-08,4,3
F4,400000,400000,1415,1,2,0.00353709328623264,0.0035375,4.0671376735999104e-07,6,3
F5,400000,400000,600,1,2,0.0004672773220264492,0.0015,0.0010327226779735508,2,3
F6,400000,400000,955,1,2,0.0023886010603182406,0.0023875,1.1010603182407333e-06,2,3
F7,400000,400000,5078,1,2,0.012694425269705545,0.012695,5.74730294454831e-07,5,3
F8,400000,400000,600,1,2,0.0002270168778351067,0.0015,0.0012729831221648933,3,3
F9,400000,400000,2010,1,2,0.005025813897372555,0.005025,8.138973725552862e-07,5,3
F10,200000,200000,2182,1,2,0.01090972818432201,0.01091,2.718156779900338e-07,7,6
F11,400000,400000,9889,1,2,0.02472341177395232,0.0247225,9.117739523181734e-07,7,3
F12,400000,400000,5799,1,2,0.014497551823979271,0.0144975,5.1823979271142795e-08,5,3
F13,200000,200000,7587,1,2,0.03793376512819746,0.037935,1.2348718025426142e-06,7,6
F14,400000,400000,7162,1,2,0.017904966007702083,0.017905,3.399229791742342e-08,7,3
F15,200000,200000,9560,1,2,0.04780004404899685,0.0478,4.4048996845902355e-08,7,6
F16,400000,400000,3355,1,2,0.008387458504924616,0.0083875,4.149507538443731e-08,3,3
F17,200000,200000,1174,1,2,0.005870750110333334,0.00587,7.50110333333498e-07,2,6
F18,200000,200000,7053,1,2,0.03526379293041887,0.035265,1.2070695811286503e-06,7,6
F19,400000,400000,4887,1,2,0.012216260226510789,0.0122175,1.239773489210283e-06,3,3
F20,400000,400000,1889,1,2,0.004721891241892706,0.0047225,6.087581072939871e-07,7,3
F21,200000,200000,6195,1,2,0.03097735023621545,0.030975,2.3502362154516343e-06,5,6
F22,400000,400000,7577,1,2,0.01894198290217841,0.0189425,5.17097821589596e-07,5,3
F23,400000,400000,1204,1,2,0.0030095359786723175,0.00301,4.640213276826087e-07,3,3
F24,200000,200000,3915,1,2,0.019574318924371503,0.019575,6.810756284954256e-07,2,6
F25,200000,200000,647,1,2,0.003235866088936945,0.003235,8.660889369450225e-07,1,6
F26,400000,400000,2351,1,2,0.005877146163301594,0.0058775,3.538366984056837e-07,6,3
F27,400000,400000,6659,1,2,0.016647456968929275,0.0166475,4.303107072403667e-08,2,3
F28,400000,400000,2543,1,2,0.006357095965129234,0.0063575,4.040348707667202e-07,5,3
F29,200000,200000,1739,1,2,0.008695969313728014,0.008695,9.693137280140235e-07,1,6
F30,400000,400000,5658,1,2,0.014145684105003609,0.014145,6.84105003609034e-07,2,3
F31,400000,400000,7935,1,2,0.01983670330946863,0.0198375,7.966905313724904e-07,6,3
F32,200000,200000,7503,1,2,0.037516316270191474,0.037515,1.3162701914745667e-06,7,6
F33,400000,400000,5687,1,2,0.014216270990278945,0.0142175,1.2290097210539835e-06,4,3
F34,200000,200000,1835,1,2,0.009175461816669117,0.009175,4.6181666911622454e-07,2,6
F35,400000,400000,6957,1,2,0.017391862662466423,0.0173925,6.373375335787246e-07,4,3
F36,400000,400000,3702,1,2,0.00925557269045843,0.009255,5.726904584307801e-07,6,3
F37,200000,200000,6762,1,2,0.033810042804443136,0.03381,4.280444313581322e-08,6,6
F38,400000,400000,2103,1,2,0.00525669269393883,0.0052575,8.073060611697019e-07,1,3
F39,400000,400000,8307,1,2,0.020768521282060887,0.0207675,1.02128206088542e-06,4,3
F40,200000,200000,7165,1,2,0.03582417347405625,0.035825,8.265259437492678e-07,2,6
F41,400000,400000,6891,1,2,0.01722853424698788,0.0172275,1.0342469878785177e-06,6,3
F42,200000,200000,866,1,2,0.004328792078059543,0.00433,1.207921940456734e-06,4,6
F43,200000,200000,2967,1,2,0.014834103003345783,0.014835,8.969966542159841e-07,3,6
F44,200000,200000,6443,1,2,0.032216434604573393,0.032215,1.4346045733928947e-06,2,6
F45,400000,400000,2529,1,2,0.006321599283905521,0.0063225,9.007160944787124e-07,7,3
F46,400000,400000,5723,1,2,0.014306691541442679,0.0143075,8.084585573220338e-07,7,3
F47,400000,400000,5199,1,2,0.01299862911153283,0.0129975,1.1291115328288664e-06,6,3
F48,400000,400000,7229,1,2,0.018072111979579343,0.0180725,3.880204206552218e-07,3,3
