Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,5,0,400000,2543,186559.0,189102.0,189102.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F1,P1_2,8,400000,800000,2543,558205.0,560748.0,160748.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F1,P1_3,8,800000,1200000,2543,958232.0,960775.0,160775.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F10,P10_1,4,0,400000,3656,125655.0,129311.0,129311.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F10,P10_2,8,400000,800000,3656,547776.0,551432.0,151432.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F10,P10_3,8,800000,1200000,3656,921980.0,925636.0,125636.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F11,P11_1,6,0,400000,835,189198.0,190033.0,190033.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F11,P11_2,8,400000,800000,835,571723.0,572558.0,172558.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F11,P11_3,8,800000,1200000,835,971750.0,972585.0,172585.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F12,P12_1,1,0,400000,5279,114368.0,119647.0,119647.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F12,P12_2,8,400000,800000,5279,533246.0,538525.0,138525.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F12,P12_3,8,800000,1200000,5279,907450.0,912729.0,112729.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F13,P13_1,4,0,400000,600,138360.0,138960.0,138960.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F13,P13_2,8,400000,800000,600,574303.0,574903.0,174903.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F13,P13_3,8,800000,1200000,600,974330.0,974930.0,174930.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F14,P14_1,4,0,200000,4747,35060.0,39807.0,39807.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F14,P14_2,8,200000,400000,4747,265742.0,270489.0,70489.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F14,P14_3,8,400000,600000,4747,432194.0,436941.0,36941.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F14,P14_4,4,600000,800000,4747,637957.0,642704.0,42704.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
F14,P14_5,8,800000,1000000,4747,832194.0,836941.0,36941.0,Scheduled - Deadline Met,Yes,Yes,683.6908578872681,11.394847631454468,11,165.0,Gap Stable for 10 Checks
