Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,7,0,400000,3063,139926,142989,142989,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
F1,P1_2,7,400000,800000,3063,526981,530044,130044,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
F1,P1_3,7,800000,1200000,3063,892992,896055,96055,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
F10,P10_1,1,0,200000,4283,30404,34687,34687,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
F10,P10_2,1,200000,400000,4283,209024,213307,13307,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
F10,P10_3,1,400000,600000,4283,417813,422096,22096,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
F10,P10_4,1,600000,800000,4283,609024,613307,13307,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
F10,P10_5,1,800000,1000000,4283,817813,822096,22096,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
F10,P10_6,1,1000000,1200000,4283,1009024,1013307,13307,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
F11,P11_1,3,0,400000,1427,203528,204955,204955,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
F11,P11_2,3,400000,800000,1427,603528,604955,204955,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
F11,P11_3,3,800000,1200000,1427,958214,959641,159641,Scheduled - Deadline Met,Yes,Yes,2700.163355588913,45.00272259314855,Time Limit Exceeded,14662621.0,Gurobi Status: 9
