Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,4,0,400000,600,35087,35687,35687,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F1,P1_2,4,400000,800000,600,435087,435687,35687,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F1,P1_3,4,800000,1200000,600,835087,835687,35687,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_1,1,0,100000,7117,113351,120468,120468,Scheduled - Deadline Missed,Yes,No,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_2,1,100000,200000,7117,174398,181515,81515,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_3,1,200000,300000,7117,224686,231803,31803,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_4,1,300000,400000,7117,312882,319999,19999,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_5,1,400000,500000,7117,513351,520468,120468,Scheduled - Deadline Missed,Yes,No,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_6,1,500000,600000,7117,574398,581515,81515,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_7,1,600000,700000,7117,624686,631803,31803,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_8,1,700000,800000,7117,712882,719999,19999,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_9,1,800000,900000,7117,888966,896083,96083,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_10,1,900000,1000000,7117,973681,980798,80798,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_11,1,1000000,1100000,7117,1024686,1031803,31803,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F10,P10_12,1,1100000,1200000,7117,1112882,1119999,19999,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F11,P11_1,6,0,400000,2197,54427,56624,56624,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F11,P11_2,6,400000,800000,2197,465653,467850,67850,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F11,P11_3,6,800000,1200000,2197,854427,856624,56624,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F12,P12_1,1,0,200000,5123,151896,157019,157019,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F12,P12_2,1,200000,400000,5123,262514,267637,67637,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F12,P12_3,1,400000,600000,5123,551896,557019,157019,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F12,P12_4,1,600000,800000,5123,662514,667637,67637,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F12,P12_5,1,800000,1000000,5123,951179,956302,156302,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F12,P12_6,1,1000000,1200000,5123,1062514,1067637,67637,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F13,P13_1,8,0,200000,1837,5168,7005,7005,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
F13,P13_2,8,200000,400000,1837,203306,205143,5143,Scheduled - Deadline Met,Yes,Yes,2700.1011476516724,45.001685794194536,Time Limit Exceeded,13490175.0,Gurobi Status: 9
