Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,7,0,400000,949,14695,15644,15644,Scheduled - Deadline Met,Yes,Yes,2700.0989298820496,45.00164883136749,Time Limit Exceeded,15491547.0,Gurobi Status: 9
F1,P1_2,7,400000,800000,949,414695,415644,15644,Scheduled - Deadline Met,Yes,Yes,2700.0989298820496,45.00164883136749,Time Limit Exceeded,15491547.0,Gurobi Status: 9
F1,P1_3,7,800000,1200000,949,814695,815644,15644,Scheduled - Deadline Met,Yes,Yes,2700.0989298820496,45.00164883136749,Time Limit Exceeded,15491547.0,Gurobi Status: 9
F10,P10_1,2,0,400000,4619,73973,78592,78592,Scheduled - Deadline Met,Yes,Yes,2700.0989298820496,45.00164883136749,Time Limit Exceeded,15491547.0,Gurobi Status: 9
F10,P10_2,2,400000,800000,4619,473973,478592,78592,Scheduled - Deadline Met,Yes,Yes,2700.0989298820496,45.00164883136749,Time Limit Exceeded,15491547.0,Gurobi Status: 9
F10,P10_3,2,800000,1200000,4619,873973,878592,78592,Scheduled - Deadline Met,Yes,Yes,2700.0989298820496,45.00164883136749,Time Limit Exceeded,15491547.0,Gurobi Status: 9
F11,P11_1,6,0,200000,7354,158248,165602,165602,Scheduled - Deadline Met,Yes,Yes,2700.0989298820496,45.00164883136749,Time Limit Exceeded,15491547.0,Gurobi Status: 9
F11,P11_2,6,200000,400000,7354,254201,261555,61555,Scheduled - Deadline Met,Yes,Yes,2700.0989298820496,45.00164883136749,Time Limit Exceeded,15491547.0,Gurobi Status: 9
F11,P11_3,6,400000,600000,7354,558248,565602,165602,Scheduled - Deadline Met,Yes,Yes,2700.0989298820496,45.00164883136749,Time Limit Exceeded,15491547.0,Gurobi Status: 9
F11,P11_4,6,600000,800000,7354,654201,661555,61555,Scheduled - Deadline Met,Yes,Yes,2700.0989298820496,45.00164883136749,Time Limit Exceeded,15491547.0,Gurobi Status: 9
F11,P11_5,6,800000,1000000,7354,958248,965602,165602,Scheduled - Deadline Met,Yes,Yes,2700.0989298820496,45.00164883136749,Time Limit Exceeded,15491547.0,Gurobi Status: 9
