Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,1,0,800000,600,173622.0,174222.0,174222.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F1,P1_2,1,800000,1600000,600,987599.0,988199.0,188199.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,1600000,2400000,600,1783676.0,1784276.0,184276.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F10,P10_1,5,0,800000,9841,311581.0,321422.0,321422.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F10,P10_2,5,800000,1600000,9841,1040986.0,1050827.0,250827.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,1600000,2400000,9841,1672822.0,1682663.0,82663.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F11,P11_1,3,0,800000,7894,103271.0,111165.0,111165.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F11,P11_2,3,800000,1600000,7894,868712.0,876606.0,76606.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F11,P11_3,8,1600000,2400000,7894,1718641.0,1726535.0,126535.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F12,P12_1,2,0,800000,600,264185.0,264785.0,264785.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F12,P12_2,2,800000,1600000,600,1237945.0,1238545.0,438545.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F12,P12_3,8,1600000,2400000,600,1784372.0,1784972.0,184972.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F13,P13_1,2,0,800000,5871,249694.0,255565.0,255565.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F13,P13_2,2,800000,1600000,5871,1227371.0,1233242.0,433242.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F13,P13_3,8,1600000,2400000,5871,1740633.0,1746504.0,146504.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F14,P14_1,2,0,800000,4511,258462.0,262973.0,262973.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F14,P14_2,2,800000,1600000,4511,1233338.0,1237849.0,437849.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F14,P14_3,8,1600000,2400000,4511,1767513.0,1772024.0,172024.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F15,P15_1,4,0,400000,7642,218146.0,225788.0,225788.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F15,P15_2,4,400000,800000,7642,555522.0,563164.0,163164.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F15,P15_3,8,800000,1200000,7642,1087074.0,1094716.0,294716.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F15,P15_4,4,1200000,1600000,7642,1256712.0,1264354.0,64354.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F15,P15_5,4,1600000,2000000,7642,1910259.0,1917901.0,317901.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F15,P15_6,8,2000000,2400000,7642,2275767.0,2283409.0,283409.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F16,P16_1,1,0,200000,8858,51285.0,60143.0,60143.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F16,P16_2,1,200000,400000,8858,312596.0,321454.0,121454.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F16,P16_3,8,400000,600000,8858,490672.0,499530.0,99530.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F16,P16_4,1,600000,800000,8858,767964.0,776822.0,176822.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F16,P16_5,1,800000,1000000,8858,921641.0,930499.0,130499.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F16,P16_6,8,1000000,1200000,8858,1128002.0,1136860.0,136860.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F16,P16_7,1,1200000,1400000,8858,1285242.0,1294100.0,94100.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F16,P16_8,1,1400000,1600000,8858,1502303.0,1511161.0,111161.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F16,P16_9,8,1600000,1800000,8858,1623721.0,1632579.0,32579.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F16,P16_10,1,1800000,2000000,8858,1901305.0,1910163.0,110163.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
F16,P16_11,1,2000000,2200000,8858,2054996.0,2063854.0,63854.0,Scheduled - Deadline Met,Yes,Yes,312.3126742839813,5.205211238066355,2,114.0,Proven Optimal (Gap = 0%)
