Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,3020,2,1,0.0075511647563426,0.00755,,7
F2,400000,400000,2478,2,1,0.0061959534923294,0.006195,,6
F3,400000,400000,600,2,1,0.0011686792122513,0.0015,,5
F4,400000,400000,2715,2,1,0.0067872317494199,0.0067875,,3
F5,400000,400000,10455,2,1,0.0261378178434361,0.0261375,,6
F6,200000,200000,6730,2,1,0.0336483876470682,0.03365,,5
F7,100000,100000,2063,2,1,0.0206291655377482,0.02063,,3
F8,200000,200000,3952,2,1,0.0197587679750076,0.01976,,4
F9,400000,400000,5655,2,1,0.0141376082367,0.0141375,,4
F10,400000,400000,5848,2,1,0.0146195778687373,0.01462,,2
F11,200000,200000,943,2,1,0.0047148924902282,0.004715,,7
F12,200000,200000,6741,2,1,0.0337031455817613,0.033705,,1
F13,50000,50000,3528,2,1,0.0705646141845313,0.07056,,4
F14,200000,200000,11421,2,1,0.0571028045489411,0.057105,,5
F15,200000,200000,7355,2,1,0.0367746346329621,0.036775,,3
F16,400000,400000,1509,2,1,0.0037727428361332,0.0037725,,1
F17,200000,200000,7026,2,1,0.0351309439190523,0.03513,,5
F18,100000,100000,3499,2,1,0.0349879531084538,0.03499,,6
F19,400000,400000,5495,2,1,0.0137377399213444,0.0137375,,5
F20,400000,400000,7627,2,1,0.0190683979169413,0.0190675,,5
F21,400000,400000,600,2,1,0.0006390609016814,0.0015,,4
F22,400000,400000,2632,2,1,0.0065788151595749,0.00658,,2
F23,400000,400000,2821,2,1,0.0070527989571831,0.0070525,,6
F24,100000,100000,4070,2,1,0.0406992587222508,0.0407,,4
F25,200000,200000,2849,2,1,0.0142454711165617,0.014245,,6
F26,400000,400000,2663,2,1,0.0066585356509806,0.0066575,,5
F27,400000,400000,5165,2,1,0.0129118437807846,0.0129125,,3
F28,200000,200000,9529,2,1,0.0476474641667352,0.047645,,2
F29,400000,400000,1967,2,1,0.0049180156561899,0.0049175,,3
F30,400000,400000,3153,2,1,0.0078819595369572,0.0078825,,7
F31,100000,100000,3233,2,1,0.0323296449567208,0.03233,,3
F32,100000,100000,10516,2,1,0.1051572501945161,0.10516,,5
F33,400000,400000,7315,2,1,0.0182870584433603,0.0182875,,7
F34,200000,200000,6901,2,1,0.0345055748778786,0.034505,,2
F35,400000,400000,6397,2,1,0.0159916836214825,0.0159925,,1
F36,400000,400000,9499,2,1,0.0237468569183141,0.0237475,,2
F37,200000,200000,1274,2,1,0.0063710637993812,0.00637,,1
F38,100000,100000,3226,2,1,0.0322618049005302,0.03226,,4
F39,200000,200000,9905,2,1,0.0495240473641685,0.049525,,4
F40,400000,400000,8611,2,1,0.0215275371027371,0.0215275,,1
F41,400000,400000,4965,2,1,0.0124118934812109,0.0124125,,2
F42,400000,400000,1509,2,1,0.0037719765057462,0.0037725,,2
F43,200000,200000,779,2,1,0.0038946896202296,0.003895,,4
F44,200000,200000,6095,2,1,0.0304741012214863,0.030475,,7
F45,400000,400000,5003,2,1,0.0125069624890706,0.0125075,,1
F46,400000,400000,3059,2,1,0.0076477127748221,0.0076475,,6
F47,400000,400000,1592,2,1,0.0039797355769784,0.00398,,5
F48,400000,400000,2646,2,1,0.0066142982998282,0.006615,,4
