Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,100000,100000,3880,1,2,0.038799185474629794,0.0388,8.145253702074307e-07,3,24
F2,800000,800000,1505,1,2,0.001881037588815082,0.00188125,2.1241118491779724e-07,1,3
F3,100000,100000,3607,1,2,0.03607162520759133,0.03607,1.625207591331168e-06,7,24
F4,800000,800000,600,1,2,0.0004901939754901052,0.00075,0.0002598060245098948,5,3
F5,400000,400000,11853,1,2,0.029633053619662286,0.0296325,5.536196622871192e-07,7,6
F6,400000,400000,3495,1,2,0.008737727355320302,0.0087375,2.27355320301173e-07,1,6
F7,400000,400000,5831,1,2,0.014577511096327433,0.0145775,1.109632743329092e-08,2,6
F8,200000,200000,3919,1,2,0.019593937685246865,0.019595,1.0623147531363397e-06,5,12
F9,800000,800000,6550,1,2,0.008187254479197215,0.0081875,2.4552080278572586e-07,5,3
F10,400000,400000,8635,1,2,0.021586480918653117,0.0215875,1.0190813468820281e-06,2,6
F11,400000,400000,6020,1,2,0.015049058961964512,0.01505,9.41038035487049e-07,7,6
F12,100000,100000,1145,1,2,0.011450559262550564,0.01145,5.592625505635579e-07,3,24
F13,100000,100000,4034,1,2,0.04034146018068785,0.04034,1.460180687848367e-06,7,24
F14,400000,400000,7861,1,2,0.01965130640665569,0.0196525,1.1935933443112112e-06,7,6
F15,800000,800000,3475,1,2,0.004343972379110883,0.00434375,2.223791108826867e-07,5,3
F16,200000,200000,7733,1,2,0.03866520015980812,0.038665,2.0015980812387868e-07,2,12
F17,200000,200000,9525,1,2,0.04762639626903159,0.047625,1.3962690315894033e-06,3,12
F18,800000,800000,5691,1,2,0.007113957642016722,0.00711375,2.0764201672136828e-07,3,3
F19,400000,400000,3318,1,2,0.00829536400010128,0.008295,3.640001012793215e-07,6,6
F20,800000,800000,3485,1,2,0.004355636404182184,0.00435625,6.135958178160941e-07,1,3
F21,100000,100000,1517,1,2,0.015168868724967866,0.01517,1.1312750321339216e-06,4,24
F22,800000,800000,7562,1,2,0.009452831806812334,0.0094525,3.3180681233320464e-07,2,3
F23,800000,800000,748,1,2,0.0009346739893469902,0.000935,3.2601065300976156e-07,4,3
F24,200000,200000,8256,1,2,0.041278546533363714,0.04128,1.4534666362836512e-06,3,12
F25,800000,800000,7783,1,2,0.009728304701241752,0.00972875,4.452987582472673e-07,7,3
F26,200000,200000,6847,1,2,0.034232985620124945,0.034235,2.0143798750565933e-06,3,12
F27,200000,200000,634,1,2,0.003169711338165404,0.00317,2.8866183459600597e-07,3,12
F28,800000,800000,600,1,2,0.00012424253748938296,0.00075,0.000625757462510617,2,3
F29,800000,800000,4217,1,2,0.00527158947253803,0.00527125,3.3947253802978083e-07,1,3
F30,800000,800000,5399,1,2,0.006748352093936927,0.00674875,3.979060630735984e-07,2,3
F31,200000,200000,9343,1,2,0.04671365721674392,0.046715,1.3427832560794495e-06,3,12
F32,800000,800000,11192,1,2,0.013989932552533835,0.01399,6.744746616597908e-08,1,3
F33,200000,200000,4499,1,2,0.022494698390914503,0.022495,3.0160908549847765e-07,4,12
F34,200000,200000,5963,1,2,0.029814751975340226,0.029815,2.4802465977552535e-07,2,12
F35,800000,800000,3273,1,2,0.004091303417097791,0.00409125,5.341709779106002e-08,7,3
F36,800000,800000,8486,1,2,0.010607072932065004,0.0106075,4.270679349969303e-07,4,3
F37,800000,800000,2670,1,2,0.0033370396659319623,0.0033375,4.603340680378598e-07,4,3
F38,800000,800000,3311,1,2,0.004138465390324392,0.00413875,2.846096756083105e-07,2,3
F39,100000,100000,7979,1,2,0.07979150919823458,0.07979,1.5091982345782906e-06,3,24
F40,800000,800000,1831,1,2,0.00228840208288858,0.00228875,3.4791711142016096e-07,6,3
F41,400000,400000,10214,1,2,0.02553497540353701,0.025535,2.459646298788587e-08,3,6
F42,800000,800000,5852,1,2,0.007315431160151778,0.007315,4.311601517776459e-07,4,3
F43,800000,800000,3930,1,2,0.004912645240248759,0.0049125,1.452402487583937e-07,6,3
F44,400000,400000,630,1,2,0.0015747038235524313,0.001575,2.9617644756868566e-07,3,6
F45,400000,400000,6665,1,2,0.016663650026272292,0.0166625,1.1500262722917431e-06,3,6
F46,800000,800000,9439,1,2,0.011799197301623467,0.01179875,4.4730162346642843e-07,5,3
F47,100000,100000,5068,1,2,0.05067836920034491,0.05068,1.6307996550946058e-06,3,24
F48,800000,800000,5563,1,2,0.006953131346938471,0.00695375,6.186530615284389e-07,7,3
