Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,3500,1,2,0.008749722267623272,0.00875,2.777323767286233e-07,2,6
F2,800000,800000,3869,1,2,0.004836531724637272,0.00483625,2.8172463727160757e-07,5,3
F3,800000,800000,792,1,2,0.000989669802429538,0.00099,3.3019757046193546e-07,7,3
F4,200000,200000,6939,1,2,0.034693407377524244,0.034695,1.592622475753147e-06,6,12
F5,200000,200000,5618,1,2,0.028089801362682132,0.02809,1.9863731786848304e-07,7,12
F6,800000,800000,5442,1,2,0.006802707734219204,0.0068025,2.0773421920399632e-07,2,3
F7,200000,200000,8906,1,2,0.04452817832121503,0.04453,1.8216787849717475e-06,2,12
F8,100000,100000,2993,1,2,0.02993015603049043,0.02993,1.5603049043078077e-07,2,24
F9,200000,200000,6542,1,2,0.032710263973723896,0.03271,2.6397372389352913e-07,5,12
F10,800000,800000,8942,1,2,0.011176880061225858,0.0111775,6.199387741420703e-07,5,3
F11,800000,800000,3359,1,2,0.0041990129973933366,0.00419875,2.629973933363297e-07,2,3
F12,400000,400000,3226,1,2,0.008064881523814127,0.008065,1.1847618587232378e-07,6,6
F13,200000,200000,3586,1,2,0.017928887756305634,0.01793,1.1122436943677982e-06,7,12
F14,800000,800000,5241,1,2,0.006551598577645978,0.00655125,3.485776459786344e-07,7,3
F15,200000,200000,5172,1,2,0.025860721896217687,0.02586,7.218962176855359e-07,1,12
F16,800000,800000,8922,1,2,0.01115227421058862,0.0111525,2.2578941137954556e-07,6,3
F17,800000,800000,3828,1,2,0.0047851496012681904,0.004785,1.4960126819025393e-07,6,3
F18,400000,400000,8277,1,2,0.02069266528924818,0.0206925,1.652892481808499e-07,2,6
F19,400000,400000,1107,1,2,0.0027678019131182063,0.0027675,3.019131182063414e-07,1,6
F20,800000,800000,3526,1,2,0.004407085428648538,0.0044075,4.145713514615984e-07,7,3
F21,800000,800000,4146,1,2,0.005182661277899903,0.0051825,1.6127789990300068e-07,3,3
F22,200000,200000,6771,1,2,0.03385371823606892,0.033855,1.281763931083868e-06,2,12
F23,200000,200000,9454,1,2,0.04726918525659829,0.04727,8.147434017100053e-07,6,12
F24,400000,400000,6279,1,2,0.015697365084706483,0.0156975,1.3491529351691844e-07,2,6
F25,400000,400000,8007,1,2,0.0200180653541569,0.0200175,5.653541568992337e-07,6,6
F26,800000,800000,3493,1,2,0.004366123022382207,0.00436625,1.2697761779360828e-07,4,3
F27,200000,200000,2055,1,2,0.010274964026938005,0.010275,3.5973061994487576e-08,6,12
F28,200000,200000,4637,1,2,0.02318528641314682,0.023185,2.864131468209574e-07,5,12
F29,800000,800000,6759,1,2,0.008448587294444088,0.00844875,1.6270555591203772e-07,7,3
F30,100000,100000,4841,1,2,0.04841231589080691,0.04841,2.315890806910137e-06,6,24
F31,100000,100000,4532,1,2,0.04531993874333834,0.04532,6.125666165979204e-08,6,24
F32,400000,400000,2000,1,2,0.004999777427115049,0.005,2.22572884951526e-07,1,6
F33,800000,800000,600,1,2,0.0006808344035842961,0.00075,6.916559641570387e-05,6,3
F34,100000,100000,6316,1,2,0.06315755820215954,0.06316,2.4417978404522866e-06,6,24
F35,200000,200000,9375,1,2,0.04687661177184141,0.046875,1.6117718414088156e-06,5,12
F36,800000,800000,2841,1,2,0.003551754380082345,0.00355125,5.043800823446333e-07,3,3
F37,100000,100000,3668,1,2,0.03667844415431361,0.03668,1.5558456863892789e-06,5,24
F38,400000,400000,6673,1,2,0.0166822788698181,0.0166825,2.2113018189814926e-07,1,6
F39,200000,200000,6453,1,2,0.032263290711008384,0.032265,1.7092889916178744e-06,6,12
F40,100000,100000,1644,1,2,0.016439762787833836,0.01644,2.3721216616326424e-07,7,24
F41,800000,800000,7007,1,2,0.008758436970265893,0.00875875,3.130297341058519e-07,1,3
F42,800000,800000,953,1,2,0.0011909358280127978,0.00119125,3.141719872022143e-07,6,3
F43,800000,800000,1325,1,2,0.0016560996574139925,0.00165625,1.5034258600749896e-07,5,3
F44,800000,800000,645,1,2,0.0008062192195441055,0.00080625,3.078045589450292e-08,2,3
F45,800000,800000,851,1,2,0.0010635128472952435,0.00106375,2.3715270475654568e-07,4,3
F46,800000,800000,6647,1,2,0.00830850094505444,0.00830875,2.490549455592961e-07,1,3
F47,800000,800000,5855,1,2,0.007318893785884328,0.00731875,1.437858843282916e-07,5,3
F48,800000,800000,8689,1,2,0.010861771873539356,0.01086125,5.218735393570234e-07,5,3
