Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,5161,1,2,0.01290206828113305,0.0129025,,2
F2,400000,400000,5855,1,2,0.014637132103299977,0.0146375,,8
F3,400000,400000,1599,1,2,0.003997421562611847,0.0039975,,3
F4,400000,400000,2081,1,2,0.005201535208703478,0.0052025,,1
F5,400000,400000,600,1,2,0.0009377016588876241,0.0015,,1
F6,400000,400000,1027,1,2,0.002567452080538879,0.0025675,,8
F7,400000,400000,1847,1,2,0.004617577997221289,0.0046175,,5
F8,400000,400000,600,1,2,0.0013693008385414762,0.0015,,5
F9,400000,400000,7181,1,2,0.017951315966680315,0.0179525,,1
F10,400000,400000,3647,1,2,0.009117448929333083,0.0091175,,8
F11,400000,400000,5087,1,2,0.012717546084414333,0.0127175,,6
F12,400000,400000,600,1,2,0.0011062895472740975,0.0015,,4
F13,400000,400000,762,1,2,0.0019057245509276344,0.001905,,7
F14,400000,400000,600,1,2,3.1969992001057435e-05,0.0015,,3
F15,400000,400000,1170,1,2,0.0029252348132434713,0.002925,,8
F16,400000,400000,4977,1,2,0.012442982224792454,0.0124425,,1
F17,200000,200000,6385,1,2,0.031923158916173644,0.031925,,2
F18,400000,400000,1100,1,2,0.002751095938155368,0.00275,,3
F19,200000,200000,8875,1,2,0.04437266173440213,0.044375,,1
F20,400000,400000,878,1,2,0.00219377488528516,0.002195,,2
F21,400000,400000,7826,1,2,0.01956563923218302,0.019565,,8
F22,400000,400000,1567,1,2,0.0039172916860252815,0.0039175,,7
F23,400000,400000,600,1,2,0.001419306108067897,0.0015,,1
F24,400000,400000,3537,1,2,0.008843264867100686,0.0088425,,3
F25,400000,400000,1865,1,2,0.004661940359779848,0.0046625,,8
F26,400000,400000,6041,1,2,0.015101913374826914,0.0151025,,6
F27,400000,400000,10393,1,2,0.025982067527865915,0.0259825,,2
F28,400000,400000,600,1,2,0.0006797168397026931,0.0015,,2
F29,400000,400000,8709,1,2,0.021771360906995274,0.0217725,,2
F30,200000,200000,3203,1,2,0.016014490625001487,0.016015,,7
F31,200000,200000,6015,1,2,0.03007580554620004,0.030075,,1
F32,400000,400000,1429,1,2,0.0035736851857631757,0.0035725,,1
F33,400000,400000,8275,1,2,0.020687226031855355,0.0206875,,1
F34,200000,200000,6265,1,2,0.031326947952635825,0.031325,,8
F35,400000,400000,3797,1,2,0.009491966807828989,0.0094925,,7
F36,400000,400000,7989,1,2,0.019973112738414234,0.0199725,,7
F37,400000,400000,2759,1,2,0.006897611695814071,0.0068975,,7
F38,400000,400000,1911,1,2,0.004777875093281647,0.0047775,,6
F39,200000,200000,760,1,2,0.0037995386236691353,0.0038,,6
F40,400000,400000,747,1,2,0.0018683759175697479,0.0018675,,6
F41,400000,400000,1136,1,2,0.0028394338426126764,0.00284,,2
F42,400000,400000,1129,1,2,0.0028235502108676924,0.0028225,,5
F43,400000,400000,2490,1,2,0.006223817851274072,0.006225,,2
F44,400000,400000,6443,1,2,0.016107480930506846,0.0161075,,2
F45,400000,400000,9239,1,2,0.02309721590752159,0.0230975,,8
F46,50000,50000,2714,1,2,0.054279124989507516,0.05428,,2
F47,200000,200000,11431,1,2,0.05715741286472777,0.057155,,1
F48,400000,400000,9463,1,2,0.0236572198256789,0.0236575,,7
