Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,5444,1,2,0.013610583756641925,0.01361,,8
F2,400000,400000,4927,1,2,0.012318186917176122,0.0123175,,4
F3,400000,400000,6783,1,2,0.01695701823852258,0.0169575,,4
F4,200000,200000,8758,1,2,0.04378782737640674,0.04379,,6
F5,400000,400000,876,1,2,0.002190310541721696,0.00219,,4
F6,400000,400000,2535,1,2,0.006338301162703952,0.0063375,,6
F7,400000,400000,3208,1,2,0.008019000267009968,0.00802,,5
F8,400000,400000,10209,1,2,0.02552220387508597,0.0255225,,1
F9,400000,400000,1138,1,2,0.0028447993669429295,0.002845,,7
F10,100000,100000,3916,1,2,0.03915793805453427,0.03916,,6
F11,400000,400000,3959,1,2,0.009898405310981406,0.0098975,,2
F12,400000,400000,3523,1,2,0.008807905841228036,0.0088075,,1
F13,400000,400000,821,1,2,0.0020533424902446917,0.0020525,,1
F14,100000,100000,4638,1,2,0.04637897388422274,0.04638,,6
F15,200000,200000,1302,1,2,0.006509602481790333,0.00651,,3
F16,100000,100000,2897,1,2,0.0289698657638926,0.02897,,8
F17,400000,400000,11932,1,2,0.02982904448460666,0.02983,,1
F18,200000,200000,6043,1,2,0.03021581859787792,0.030215,,2
F19,200000,200000,2235,1,2,0.011175585632210105,0.011175,,6
F20,200000,200000,3870,1,2,0.019349370962958412,0.01935,,6
F21,400000,400000,7619,1,2,0.019048566806735057,0.0190475,,2
F22,200000,200000,11759,1,2,0.05879615496922641,0.058795,,6
F23,400000,400000,9651,1,2,0.024127899011475384,0.0241275,,8
F24,400000,400000,8813,1,2,0.022033084810040182,0.0220325,,6
F25,400000,400000,1909,1,2,0.0047735612718168285,0.0047725,,4
F26,200000,200000,8176,1,2,0.040879157952226464,0.04088,,6
F27,200000,200000,6235,1,2,0.031174653241234807,0.031175,,8
F28,400000,400000,3254,1,2,0.008135249633860753,0.008135,,8
F29,200000,200000,3057,1,2,0.01528577756106736,0.015285,,2
F30,200000,200000,7587,1,2,0.03793697911395977,0.037935,,6
F31,400000,400000,7943,1,2,0.01985684600936377,0.0198575,,8
F32,200000,200000,6871,1,2,0.03435396104934568,0.034355,,2
F33,400000,400000,2051,1,2,0.0051280799782991715,0.0051275,,2
F34,400000,400000,8476,1,2,0.021189630062337705,0.02119,,1
F35,400000,400000,7387,1,2,0.01846741344130831,0.0184675,,1
F36,400000,400000,8674,1,2,0.02168563636229698,0.021685,,2
F37,200000,200000,2578,1,2,0.012890647563928381,0.01289,,5
F38,200000,200000,10071,1,2,0.050354019220034435,0.050355,,6
F39,400000,400000,10972,1,2,0.02742940670887703,0.02743,,6
F40,100000,100000,3363,1,2,0.033631770107164394,0.03363,,1
F41,400000,400000,1907,1,2,0.004766526821723557,0.0047675,,8
F42,200000,200000,3193,1,2,0.015963889560189154,0.015965,,6
F43,400000,400000,909,1,2,0.002272943640811917,0.0022725,,2
F44,200000,200000,6203,1,2,0.031014011331663163,0.031015,,6
F45,200000,200000,696,1,2,0.0034810684964995467,0.00348,,1
F46,400000,400000,10756,1,2,0.026890269843760452,0.02689,,2
F47,400000,400000,5963,1,2,0.014906930614710625,0.0149075,,1
F48,400000,400000,7285,1,2,0.018211279299253178,0.0182125,,8
