Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,8918,1,2,0.04459168106555511,0.04459,,4
F2,50000,50000,8884,1,2,0.17768417429847805,0.17768,,2
F3,400000,400000,2540,1,2,0.006351116046291239,0.00635,,1
F4,50000,50000,11800,1,2,0.23599230058537946,0.236,,6
F5,100000,100000,7864,1,2,0.07864483712868664,0.07864,,1
F6,200000,200000,9514,1,2,0.047570977227446076,0.04757,,1
F7,50000,50000,2349,1,2,0.04697887230685244,0.04698,,7
F8,400000,400000,4215,1,2,0.010536746641131967,0.0105375,,5
F9,200000,200000,5993,1,2,0.029965914771117708,0.029965,,6
F10,100000,100000,6852,1,2,0.06852091130411447,0.06852,,3
F11,200000,200000,10237,1,2,0.05118533360316824,0.051185,,2
F12,200000,200000,10853,1,2,0.054262956367875564,0.054265,,6
F13,50000,50000,6860,1,2,0.13719810386729203,0.1372,,6
F14,100000,100000,3861,1,2,0.03861200216848372,0.03861,,3
F15,100000,100000,1688,1,2,0.016880546471080664,0.01688,,2
F16,200000,200000,1662,1,2,0.00831018428664606,0.00831,,5
