Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,4,0,100000,7489,71942,79431,79431,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F1,P1_2,4,100000,200000,7489,111194,118683,18683,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,200000,300000,7489,234708,242197,42197,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F1,P1_4,4,300000,400000,7489,300000,307489,7489,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F1,P1_5,4,400000,500000,7489,409589,417078,17078,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F1,P1_6,8,500000,600000,7489,568815,576304,76304,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F1,P1_7,4,600000,700000,7489,600000,607489,7489,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F1,P1_8,4,700000,800000,7489,700000,707489,7489,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F1,P1_9,8,800000,900000,7489,842781,850270,50270,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F1,P1_10,4,900000,1000000,7489,987371,994860,94860,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F1,P1_11,4,1000000,1100000,7489,1000000,1007489,7489,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F1,P1_12,8,1100000,1200000,7489,1168815,1176304,76304,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F10,P10_1,6,0,200000,7977,0,7977,7977,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F10,P10_2,6,200000,400000,7977,253732,261709,61709,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,400000,600000,7977,547050,555027,155027,Scheduled - Deadline Met,Yes,Yes,0.7126622200012207,0.011877703666687011,2,32.0,Proven Optimal (Gap = 0%)
