Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,834,1,2,0.0020860884540175872,0.002085,,7
F2,400000,400000,5795,1,2,0.014486791994534731,0.0144875,,5
F3,400000,400000,6525,1,2,0.016312058276715002,0.0163125,,4
F4,400000,400000,9703,1,2,0.02425807570379268,0.0242575,,1
F5,400000,400000,600,1,2,0.0003048898860558147,0.0015,,4
F6,400000,400000,600,1,2,0.0007872322641431784,0.0015,,7
F7,400000,400000,1738,1,2,0.004344093536882199,0.004345,,1
F8,400000,400000,1780,1,2,0.004450315736267307,0.00445,,6
F9,400000,400000,7530,1,2,0.018826156303505592,0.018825,,1
F10,400000,400000,1853,1,2,0.004632982068818237,0.0046325,,7
F11,400000,400000,7281,1,2,0.018202952714991005,0.0182025,,4
F12,400000,400000,600,1,2,5.9154465120558886e-05,0.0015,,4
F13,400000,400000,609,1,2,0.0015223378840399926,0.0015225,,4
F14,400000,400000,2697,1,2,0.006741888078996561,0.0067425,,3
F15,200000,200000,4066,1,2,0.020331060322626826,0.02033,,1
F16,100000,100000,730,1,2,0.007298782033487217,0.0073,,1
F17,400000,400000,2801,1,2,0.0070032510498070355,0.0070025,,7
F18,400000,400000,1901,1,2,0.004753062770645078,0.0047525,,6
F19,400000,400000,3630,1,2,0.009074944013681974,0.009075,,6
F20,400000,400000,9053,1,2,0.022632177039462964,0.0226325,,6
F21,400000,400000,5471,1,2,0.013678087511625692,0.0136775,,6
F22,400000,400000,9186,1,2,0.022965551474654067,0.022965,,6
F23,400000,400000,2659,1,2,0.006646829958221301,0.0066475,,4
F24,200000,200000,794,1,2,0.003969293320370604,0.00397,,3
F25,400000,400000,3136,1,2,0.007840085352525783,0.00784,,5
F26,200000,200000,1583,1,2,0.00791481881127959,0.007915,,4
F27,100000,100000,1723,1,2,0.017229489175552948,0.01723,,5
F28,400000,400000,4127,1,2,0.010317880950004521,0.0103175,,4
F29,400000,400000,8945,1,2,0.02236354835000104,0.0223625,,1
F30,400000,400000,1501,1,2,0.003751323289804376,0.0037525,,2
F31,200000,200000,893,1,2,0.004465925829961054,0.004465,,2
F32,400000,400000,600,1,2,0.0004220645438409165,0.0015,,6
F33,50000,50000,2312,1,2,0.046241160708670404,0.04624,,6
F34,400000,400000,7988,1,2,0.019970314497202546,0.01997,,6
F35,400000,400000,6529,1,2,0.01632133348662093,0.0163225,,1
F36,400000,400000,3517,1,2,0.008792275945944172,0.0087925,,6
F37,400000,400000,1686,1,2,0.004214707273984958,0.004215,,5
F38,200000,200000,1385,1,2,0.006924193521245459,0.006925,,2
F39,400000,400000,2219,1,2,0.005546976348388119,0.0055475,,5
F40,400000,400000,600,1,2,1.4265177391489803e-05,0.0015,,7
F41,400000,400000,9154,1,2,0.022885928539106176,0.022885,,1
F42,400000,400000,8875,1,2,0.022188490494205432,0.0221875,,6
F43,400000,400000,6881,1,2,0.0172032364049038,0.0172025,,6
F44,400000,400000,600,1,2,0.0007573049039591578,0.0015,,3
F45,200000,200000,1023,1,2,0.005115596034338921,0.005115,,1
F46,400000,400000,4711,1,2,0.01177826386194157,0.0117775,,1
F47,400000,400000,4799,1,2,0.011997431976581627,0.0119975,,5
F48,400000,400000,11359,1,2,0.02839802984218327,0.0283975,,6
