Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,weight
F1,400000,400000,11918,1,2,0.0297949435144639,0.029795,,3,100
F2,200000,200000,10595,1,2,0.0529734647062293,0.052975,,2,100
F3,50000,50000,5774,1,2,0.1154759889464108,0.11548,,3,100
F4,200000,200000,6638,1,2,0.0331923418596006,0.03319,,2,100
F5,100000,100000,762,1,2,0.007620122083071,0.00762,,5,100
F6,400000,400000,2452,1,2,0.0061295239336187,0.00613,,3,100
F7,200000,200000,10244,1,2,0.0512217357588938,0.05122,,7,100
F8,200000,200000,7525,1,2,0.0376261621803295,0.037625,,3,100
F9,400000,400000,3644,1,2,0.0091092993769344,0.00911,,6,100
F10,400000,400000,1929,1,2,0.004823610261519,0.0048225,,3,100
F11,200000,200000,885,1,2,0.0044254763704812,0.004425,,5,100
F12,400000,400000,1509,1,2,0.0037726364611578,0.0037725,,1,100
F13,400000,400000,10342,1,2,0.0258542325144295,0.025855,,2,100
F14,200000,200000,9706,1,2,0.048528841493702,0.04853,,3,100
F15,100000,100000,3387,1,2,0.0338697764058143,0.03387,,3,100
F16,400000,400000,1011,1,2,0.0025262561317422,0.0025275,,6,100
F17,100000,100000,3404,1,2,0.0340404683435805,0.03404,,7,100
F18,400000,400000,9757,1,2,0.0243925397592276,0.0243925,,3,100
F19,400000,400000,9917,1,2,0.0247918453116661,0.0247925,,7,100
F20,200000,200000,7262,1,2,0.0363094548294544,0.03631,,2,100
F21,400000,400000,1502,1,2,0.0037557089426936,0.003755,,2,100
F22,200000,200000,7585,1,2,0.037925047324364,0.037925,,7,100
F23,400000,400000,6848,1,2,0.0171188247501694,0.01712,,3,100
F24,400000,400000,1134,1,2,0.0028360244640218,0.002835,,7,100
F25,400000,400000,4953,1,1,0.0123828395410838,0.0123825,,1,1
F26,400000,400000,3387,1,1,0.008467008149887,0.0084675,,1,1
F27,200000,200000,4136,1,1,0.0206794052547663,0.02068,,5,1
F28,200000,200000,6160,1,1,0.0307984593896483,0.0308,,7,1
F29,400000,400000,3436,1,1,0.0085906742169591,0.00859,,7,1
F30,200000,200000,9509,1,1,0.0475441454215935,0.047545,,2,1
F31,200000,200000,2679,1,1,0.0133941372310299,0.013395,,5,1
F32,400000,400000,2437,1,1,0.0060925726690156,0.0060925,,6,1
F33,400000,400000,7517,1,1,0.0187931478527957,0.0187925,,2,1
F34,200000,200000,3998,1,1,0.019989882851814,0.01999,,1,1
F35,400000,400000,600,1,1,0.000651279621825,0.0015,,7,1
F36,400000,400000,4854,1,1,0.0121355707679878,0.012135,,7,1
F37,400000,400000,600,1,1,0.0003992771952361,0.0015,,6,1
F38,400000,400000,7825,1,1,0.0195616555352164,0.0195625,,7,1
F39,400000,400000,2037,1,1,0.0050914694936967,0.0050925,,4,1
F40,400000,400000,3569,1,1,0.0089213226967928,0.0089225,,4,1
F41,400000,400000,6455,1,1,0.0161365776833902,0.0161375,,6,1
F42,100000,100000,7263,1,1,0.0726304700357144,0.07263,,7,1
F43,400000,400000,8975,1,1,0.0224367035151714,0.0224375,,6,1
F44,400000,400000,8849,1,1,0.0221235648337912,0.0221225,,4,1
F45,200000,200000,2903,1,1,0.0145156755289601,0.014515,,3,1
F46,400000,400000,6273,1,1,0.0156821822905781,0.0156825,,4,1
F47,400000,400000,5055,1,1,0.0126368579958454,0.0126375,,2,1
F48,200000,200000,1720,1,1,0.0086000484017118,0.0086,,2,1
