Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,4,0,100000,7570,59861,67431,67431,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F1,P1_2,4,100000,200000,7570,111149,118719,18719,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,200000,300000,7570,246235,253805,53805,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F1,P1_4,4,300000,400000,7570,365085,372655,72655,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F1,P1_5,4,400000,500000,7570,437467,445037,45037,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F1,P1_6,8,500000,600000,7570,559751,567321,67321,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F1,P1_7,4,600000,700000,7570,614671,622241,22241,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F1,P1_8,4,700000,800000,7570,759751,767321,67321,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F1,P1_9,8,800000,900000,7570,822234,829804,29804,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F1,P1_10,4,900000,1000000,7570,963098,970668,70668,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F1,P1_11,4,1000000,1100000,7570,1007127,1014697,14697,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F1,P1_12,8,1100000,1200000,7570,1146235,1153805,53805,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F10,P10_1,1,0,400000,9320,109399,118719,118719,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F10,P10_2,1,400000,800000,9320,457335,466655,66655,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,800000,1200000,9320,850351,859671,59671,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F11,P11_1,7,0,400000,4328,87446,91774,91774,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F11,P11_2,7,400000,800000,4328,488690,493018,93018,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F11,P11_3,8,800000,1200000,4328,880284,884612,84612,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F12,P12_1,7,0,200000,7409,11887,19296,19296,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F12,P12_2,7,200000,400000,7409,218397,225806,25806,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F12,P12_3,8,400000,600000,7409,536486,543895,143895,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F12,P12_4,7,600000,800000,7409,653938,661347,61347,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F12,P12_5,7,800000,1000000,7409,921388,928797,128797,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F12,P12_6,8,1000000,1200000,7409,1122970,1130379,130379,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
F13,P13_1,5,0,50000,3929,0,3929,3929,Scheduled - Deadline Met,Yes,Yes,3.243213653564453,0.05405356089274089,2,49.0,Proven Optimal (Gap = 0%)
