Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,1847,1,1,0.0092338728056671,0.009235,,2
F2,100000,100000,2711,1,1,0.0271106709969517,0.02711,,3
F3,400000,400000,4103,1,1,0.0102568202714898,0.0102575,,3
F4,400000,400000,7375,1,1,0.0184378683920081,0.0184375,,3
F5,200000,200000,5134,1,1,0.0256694173613878,0.02567,,5
F6,200000,200000,1515,1,1,0.0075744033429974,0.007575,,6
F7,200000,200000,897,1,1,0.0044855646011838,0.004485,,4
F8,400000,400000,1582,1,1,0.0039558924089317,0.003955,,6
F9,400000,400000,3225,1,1,0.0080629644577734,0.0080625,,3
F10,400000,400000,2675,1,1,0.0066865120884904,0.0066875,,5
F11,100000,100000,994,1,1,0.0099396640746707,0.00994,,1
F12,100000,100000,1058,1,1,0.010579723088971,0.01058,,6
F13,400000,400000,10703,1,1,0.0267572892281091,0.0267575,,6
F14,400000,400000,9321,1,1,0.0233018625403794,0.0233025,,6
F15,400000,400000,3295,1,1,0.0082371601282118,0.0082375,,4
F16,400000,400000,4061,1,1,0.0101516081544278,0.0101525,,7
F17,400000,400000,9688,1,1,0.0242195653066422,0.02422,,3
F18,50000,50000,1939,1,1,0.0387817494969243,0.03878,,2
F19,100000,100000,1850,1,1,0.0184992508410926,0.0185,,6
F20,200000,200000,6264,1,1,0.0313213412924231,0.03132,,5
F21,400000,400000,909,1,1,0.0022726037207968,0.0022725,,3
F22,400000,400000,8063,1,1,0.0201567113131855,0.0201575,,1
F23,400000,400000,2965,1,1,0.0074129631667007,0.0074125,,7
F24,400000,400000,1616,1,1,0.0040395675820205,0.00404,,1
F25,200000,200000,7645,1,1,0.0382270195859599,0.038225,,3
F26,400000,400000,6326,1,1,0.0158144394825111,0.015815,,1
F27,200000,200000,6926,1,1,0.0346309197072322,0.03463,,6
F28,200000,200000,10891,1,1,0.0544571346005066,0.054455,,5
F29,200000,200000,1236,1,1,0.006180149397488,0.00618,,2
F30,400000,400000,3251,1,1,0.0081276564952472,0.0081275,,1
F31,400000,400000,8097,1,1,0.0202432098741192,0.0202425,,7
F32,50000,50000,10372,1,1,0.2074327033380795,0.20744,,2
F33,400000,400000,3807,1,1,0.0095177747899449,0.0095175,,7
F34,400000,400000,10493,1,1,0.0262330274798933,0.0262325,,7
F35,200000,200000,1930,1,1,0.0096508756607756,0.00965,,3
F36,400000,400000,6997,1,1,0.0174918481815678,0.0174925,,5
F37,100000,100000,8700,1,1,0.0870008283748922,0.087,,3
F38,100000,100000,959,1,1,0.0095890845989372,0.00959,,6
F39,400000,400000,5999,1,1,0.0149982415531581,0.0149975,,5
F40,100000,100000,8139,1,1,0.081392567082411,0.08139,,6
F41,200000,200000,1648,1,1,0.0082404000515171,0.00824,,5
F42,200000,200000,3967,1,1,0.0198347136626322,0.019835,,2
F43,200000,200000,3011,1,1,0.0150547059781226,0.015055,,2
F44,200000,200000,6798,1,1,0.033991246132407,0.03399,,2
F45,200000,200000,9015,1,1,0.0450729772761049,0.045075,,5
F46,400000,400000,708,1,1,0.0017697501090107,0.00177,,7
F47,400000,400000,8289,1,1,0.0207212894957101,0.0207225,,2
F48,400000,400000,6358,1,1,0.0158951322025842,0.015895,,7
