Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,7813,1,2,0.01953155038747101,0.0195325,9.496125289928936e-07,6,6
F2,200000,200000,11348,1,2,0.056739170732031274,0.05674,8.292679687244009e-07,3,12
F3,200000,200000,9888,1,2,0.04943896559847005,0.04944,1.0344015299451614e-06,2,12
F4,800000,800000,1523,1,2,0.0019036252906726725,0.00190375,1.2470932732756151e-07,1,3
F5,400000,400000,5022,1,2,0.012555533640957184,0.012555,5.336409571836398e-07,4,6
F6,200000,200000,6525,1,2,0.03262282460616295,0.032625,2.175393837053341e-06,6,12
F7,800000,800000,8488,1,2,0.010610009007683496,0.01061,9.007683496667362e-09,1,3
F8,200000,200000,1220,1,2,0.006100602814884226,0.0061,6.028148842257899e-07,4,12
F9,800000,800000,1663,1,2,0.0020793325200212376,0.00207875,5.82520021237716e-07,7,3
F10,800000,800000,600,1,2,1.8489737116267335e-05,0.00075,0.0007315102628837327,1,3
F11,200000,200000,8790,1,2,0.04395172896840549,0.04395,1.7289684054871968e-06,3,12
F12,400000,400000,1744,1,2,0.004360079586858245,0.00436,7.958685824521056e-08,2,6
F13,800000,800000,11171,1,2,0.013963604390847872,0.01396375,1.4560915212805114e-07,6,3
F14,800000,800000,1778,1,2,0.0022229503206686596,0.0022225,4.5032066865952416e-07,5,3
F15,400000,400000,2175,1,2,0.005437816025313902,0.0054375,3.160253139022212e-07,3,6
F16,400000,400000,11708,1,2,0.029270442466451052,0.02927,4.4246645105119886e-07,4,6
F17,200000,200000,7569,1,2,0.0378431279606074,0.037845,1.8720393925933387e-06,1,12
F18,800000,800000,3147,1,2,0.003933678816835096,0.00393375,7.118316490417609e-08,6,3
F19,800000,800000,2755,1,2,0.0034436282986228806,0.00344375,1.2170137711963944e-07,4,3
F20,100000,100000,6410,1,2,0.06409842223006351,0.0641,1.5777699364921682e-06,6,24
F21,800000,800000,600,1,2,0.00010591191610453965,0.00075,0.0006440880838954604,4,3
F22,800000,800000,5041,1,2,0.0063007904074386945,0.00630125,4.5959256130597564e-07,3,3
F23,200000,200000,1682,1,2,0.008410490891374911,0.00841,4.908913749102073e-07,5,12
F24,400000,400000,8863,1,2,0.022156770093520572,0.0221575,7.299064794276389e-07,1,6
F25,800000,800000,600,1,2,0.0006197237638283504,0.00075,0.00013027623617164964,6,3
F26,200000,200000,3420,1,2,0.01710024424269485,0.0171,2.442426948502663e-07,4,12
F27,800000,800000,1343,1,2,0.0016792708284859015,0.00167875,5.208284859015751e-07,3,3
F28,800000,800000,10630,1,2,0.013287750887941763,0.0132875,2.5088794176203466e-07,2,3
F29,800000,800000,2895,1,2,0.0036185131069370047,0.00361875,2.368930629953296e-07,1,3
F30,200000,200000,11908,1,2,0.05954187089807139,0.05954,1.8708980713891266e-06,6,12
F31,400000,400000,7665,1,2,0.01916191143217555,0.0191625,5.88567824449937e-07,3,6
F32,200000,200000,2766,1,2,0.013830302725057059,0.01383,3.027250570584311e-07,3,12
F33,400000,400000,6287,1,2,0.01571870769160358,0.0157175,1.2076916035795582e-06,1,6
F34,800000,800000,4928,1,2,0.006160245897404465,0.00616,2.458974044652548e-07,2,3
F35,400000,400000,6095,1,2,0.01523756000810314,0.0152375,6.000810314106542e-08,5,6
F36,400000,400000,6649,1,2,0.01662217277353456,0.0166225,3.2722646543803524e-07,7,6
F37,800000,800000,608,1,2,0.0007596041444915824,0.00076,3.958555084176193e-07,2,3
F38,800000,800000,3966,1,2,0.004957199595923084,0.0049575,3.004040769159777e-07,5,3
F39,100000,100000,3472,1,2,0.03472049495123755,0.03472,4.949512375507226e-07,3,24
F40,800000,800000,3307,1,2,0.00413360851345404,0.00413375,1.4148654596014831e-07,7,3
F41,400000,400000,7514,1,2,0.01878545093728176,0.018785,4.509372817616819e-07,2,6
F42,400000,400000,4569,1,2,0.011423117657137452,0.0114225,6.176571374517242e-07,7,6
F43,200000,200000,6241,1,2,0.03120295125039152,0.031205,2.048749608480477e-06,2,12
F44,800000,800000,1405,1,2,0.001756043488441536,0.00175625,2.065115584639829e-07,6,3
F45,800000,800000,1949,1,2,0.0024362382962831025,0.00243625,1.1703716897536187e-08,2,3
F46,800000,800000,6329,1,2,0.007911102466678935,0.00791125,1.4753332106508255e-07,6,3
F47,200000,200000,3907,1,2,0.01953434165116351,0.019535,6.583488364915457e-07,5,12
F48,100000,100000,5149,1,2,0.05148940624505528,0.05149,5.937549447179724e-07,6,24
