Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,10799,1,2,0.0269974460496617,0.0269975,5.3950338300967626e-08,1,6
F2,200000,200000,7094,1,2,0.03547040527603729,0.03547,4.052760372852404e-07,2,12
F3,200000,200000,7072,1,2,0.035360404044933125,0.03536,4.040449331221829e-07,4,12
F4,400000,400000,939,1,2,0.0023476528326468182,0.0023475,1.5283264681803868e-07,4,6
F5,800000,800000,5419,1,2,0.006773524439695255,0.00677375,2.2556030474484012e-07,7,3
F6,800000,800000,600,1,2,0.0003773048865279849,0.00075,0.00037269511347201513,7,3
F7,200000,200000,3185,1,2,0.015924260190912976,0.015925,7.398090870261442e-07,1,12
F8,800000,800000,9169,1,2,0.011461671502249415,0.01146125,4.215022494161169e-07,3,3
F9,800000,800000,6591,1,2,0.008238774237622537,0.00823875,2.42376225374763e-08,6,3
F10,800000,800000,1304,1,2,0.0016294592887331483,0.00163,5.407112668516685e-07,3,3
F11,200000,200000,10779,1,2,0.05389665714171521,0.053895,1.6571417152111412e-06,4,12
F12,100000,100000,3894,1,2,0.038938186525810936,0.03894,1.8134741890662998e-06,3,24
F13,100000,100000,3354,1,2,0.033537923095237177,0.03354,2.07690476282385e-06,3,24
F14,400000,400000,2617,1,2,0.006542646569872579,0.0065425,1.4656987257916088e-07,2,6
F15,800000,800000,2658,1,2,0.003322458501353709,0.0033225,4.149864629102856e-08,5,3
F16,400000,400000,7935,1,2,0.019838204355361544,0.0198375,7.043553615429521e-07,4,6
F17,400000,400000,882,1,2,0.0022047161381886227,0.002205,2.838618113772638e-07,2,6
F18,400000,400000,9481,1,2,0.023701930082442035,0.0237025,5.699175579659821e-07,3,6
F19,800000,800000,3841,1,2,0.004801803933392801,0.00480125,5.539333928009094e-07,1,3
F20,200000,200000,752,1,2,0.0037599843989624127,0.00376,1.560103758723244e-08,6,12
F21,200000,200000,6642,1,2,0.03321131582654696,0.03321,1.3158265469576103e-06,2,12
F22,200000,200000,6635,1,2,0.03317341274569163,0.033175,1.5872543083703117e-06,5,12
F23,200000,200000,9083,1,2,0.04541723089129457,0.045415,2.2308912945717685e-06,6,12
F24,800000,800000,712,1,2,0.0008904578149241393,0.00089,4.5781492413938564e-07,4,3
F25,200000,200000,6999,1,2,0.03499478154717778,0.034995,2.184528222204385e-07,6,12
F26,800000,800000,10054,1,2,0.012567790096212561,0.0125675,2.9009621256050055e-07,1,3
F27,800000,800000,2685,1,2,0.0033568640861340038,0.00335625,6.140861340039189e-07,1,3
F28,200000,200000,9265,1,2,0.04632274140301168,0.046325,2.258596988317929e-06,4,12
F29,400000,400000,9726,1,2,0.024314303220486944,0.024315,6.967795130562171e-07,2,6
F30,400000,400000,9945,1,2,0.024861791685423906,0.0248625,7.08314576092911e-07,7,6
F31,800000,800000,2209,1,2,0.0027614657059486514,0.00276125,2.1570594865155668e-07,7,3
F32,800000,800000,7774,1,2,0.009717747935551274,0.0097175,2.4793555127369804e-07,2,3
F33,800000,800000,11963,1,2,0.014953930747199168,0.01495375,1.8074719916778836e-07,5,3
F34,800000,800000,5271,1,2,0.006589184649824553,0.00658875,4.346498245532196e-07,4,3
F35,800000,800000,10930,1,2,0.013662026256992643,0.0136625,4.737430073561283e-07,4,3
F36,400000,400000,1292,1,2,0.003230261308889648,0.00323,2.6130888964833246e-07,6,6
F37,800000,800000,3827,1,2,0.004783642353949846,0.00478375,1.0764605015353701e-07,3,3
F38,800000,800000,1396,1,2,0.0017449174307777593,0.001745,8.256922224073038e-08,1,3
F39,800000,800000,1989,1,2,0.0024861111456151164,0.00248625,1.388543848838096e-07,3,3
F40,800000,800000,11219,1,2,0.014024013939287427,0.01402375,2.6393928742769746e-07,7,3
F41,400000,400000,6774,1,2,0.016934725746950458,0.016935,2.7425304954115104e-07,5,6
F42,200000,200000,5544,1,2,0.027718904865117272,0.02772,1.0951348827295537e-06,4,12
F43,100000,100000,4435,1,2,0.04434918726151307,0.04435,8.127384869272003e-07,5,24
F44,400000,400000,6034,1,2,0.015084894679831443,0.015085,1.0532016855684112e-07,6,6
F45,200000,200000,9258,1,2,0.046291442220534045,0.04629,1.4422205340466898e-06,4,12
F46,800000,800000,1044,1,2,0.0013049111039592151,0.001305,8.889604078484055e-08,2,3
F47,800000,800000,5932,1,2,0.007415159764194951,0.007415,1.5976419495168648e-07,5,3
F48,400000,400000,10605,1,2,0.02651224409714349,0.0265125,2.5590285651286293e-07,6,6
