Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,400000,400000,10734,1,2,0.026835467379735856,0.026835,4.673797358543952e-07,5,6
F2,800000,800000,600,1,2,0.0004683512245429178,0.00075,0.00028164877545708224,3,3
F3,100000,100000,7635,1,2,0.07634912131708405,0.07635,8.786829159557197e-07,1,24
F4,800000,800000,640,1,2,0.0008003128168868612,0.0008,3.128168868611397e-07,5,3
F5,800000,800000,1323,1,2,0.0016538192997520573,0.00165375,6.929975205727072e-08,2,3
F6,200000,200000,8601,1,2,0.04300647585104411,0.043005,1.4758510441109651e-06,1,12
F7,200000,200000,2074,1,2,0.010369376227807203,0.01037,6.237721927974949e-07,6,12
F8,800000,800000,4797,1,2,0.005995650182327172,0.00599625,5.99817672827449e-07,5,3
F9,400000,400000,6387,1,2,0.015968079220717524,0.0159675,5.7922071752467e-07,7,6
F10,100000,100000,9219,1,2,0.09218782548329962,0.09219,2.17451670037061e-06,3,24
F11,800000,800000,8504,1,2,0.010629742851159252,0.01063,2.5714884074878874e-07,2,3
F12,200000,200000,3588,1,2,0.017939872419678315,0.01794,1.2758032168561084e-07,3,12
F13,100000,100000,3460,1,2,0.03459922878196453,0.0346,7.712180354682574e-07,4,24
F14,800000,800000,9975,1,2,0.012468266373523496,0.01246875,4.836264765051279e-07,1,3
F15,800000,800000,9641,1,2,0.01205184825291783,0.01205125,5.9825291783e-07,7,3
F16,100000,100000,6263,1,2,0.06262603563096708,0.06263,3.9643690329244086e-06,7,24
F17,800000,800000,9825,1,2,0.012281396241929365,0.01228125,1.4624192936490976e-07,4,3
F18,800000,800000,11679,1,2,0.014599313533943115,0.01459875,5.635339431139808e-07,3,3
F19,400000,400000,8649,1,2,0.021621569104508576,0.0216225,9.308954914237499e-07,2,6
F20,200000,200000,6855,1,2,0.034276435935463145,0.034275,1.4359354631454657e-06,3,12
F21,800000,800000,9270,1,2,0.011587747000388837,0.0115875,2.470003888366268e-07,5,3
F22,800000,800000,1821,1,2,0.0022762718780083846,0.00227625,2.1878008384535602e-08,5,3
F23,400000,400000,6678,1,2,0.01669604488719645,0.016695,1.0448871964469086e-06,5,6
F24,800000,800000,7070,1,2,0.008837024201171162,0.0088375,4.7579882883792834e-07,3,3
F25,400000,400000,8383,1,2,0.020958122008096214,0.0209575,6.220080962134056e-07,1,6
F26,800000,800000,600,1,2,0.00043354874573720004,0.00075,0.0003164512542628,1,3
F27,800000,800000,3099,1,2,0.003874007168156668,0.00387375,2.5716815666787865e-07,3,3
F28,800000,800000,600,1,2,0.00031299680718260836,0.00075,0.00043700319281739165,4,3
F29,100000,100000,2913,1,2,0.02913005569555238,0.02913,5.569555238185697e-08,1,24
F30,800000,800000,2895,1,2,0.003618797072355795,0.00361875,4.7072355794947757e-08,4,3
F31,400000,400000,1464,1,2,0.003659928580807159,0.00366,7.141919284095466e-08,1,6
F32,800000,800000,5001,1,2,0.006251476798147831,0.00625125,2.2679814783155283e-07,2,3
F33,800000,800000,870,1,2,0.0010871489462386252,0.0010875,3.5105376137468947e-07,7,3
F34,400000,400000,7385,1,2,0.018461916982804083,0.0184625,5.830171959167463e-07,6,6
F35,400000,400000,10882,1,2,0.02720488538903809,0.027205,1.1461096190851228e-07,4,6
F36,200000,200000,7093,1,2,0.03546313116237795,0.035465,1.8688376220502012e-06,3,12
F37,800000,800000,6113,1,2,0.007641272785119724,0.00764125,2.2785119724137715e-08,4,3
F38,400000,400000,3762,1,2,0.009405321587257653,0.009405,3.215872576532719e-07,1,6
F39,400000,400000,6039,1,2,0.015096466970749817,0.0150975,1.033029250183115e-06,2,6
F40,800000,800000,3882,1,2,0.004851924703218102,0.0048525,5.752967818977231e-07,6,3
F41,800000,800000,2180,1,2,0.0027253436001594133,0.002725,3.43600159413357e-07,7,3
F42,800000,800000,4010,1,2,0.005011961729339917,0.0050125,5.382706600824683e-07,7,3
F43,400000,400000,6815,1,2,0.017037227850250317,0.0170375,2.721497496839531e-07,4,6
F44,800000,800000,1017,1,2,0.0012715122429858283,0.00127125,2.6224298582829507e-07,2,3
F45,100000,100000,6765,1,2,0.0676483582204915,0.06765,1.6417795084960884e-06,4,24
F46,800000,800000,600,1,2,0.0001977561666493613,0.00075,0.0005522438333506387,2,3
F47,400000,400000,9526,1,2,0.023814618178975372,0.023815,3.818210246274434e-07,7,6
F48,800000,800000,10045,1,2,0.012555826622963418,0.01255625,4.2337703658190673e-07,6,3
