Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue,Packets_in_Hyperperiod
F1,800000,800000,8993,1,2,0.011240729387720694,0.01124125,5.206122793057627e-07,5,3
F2,800000,800000,4434,1,2,0.005542547179162138,0.0055425,4.7179162138664965e-08,5,3
F3,200000,200000,11510,1,2,0.057552381948687836,0.05755,2.381948687839308e-06,2,12
F4,200000,200000,8539,1,2,0.04269377448870859,0.042695,1.2255112914055788e-06,4,12
F5,400000,400000,6575,1,2,0.016436759780972587,0.0164375,7.402190274133358e-07,5,6
F6,800000,800000,3589,1,2,0.004485734003595421,0.00448625,5.159964045790486e-07,2,3
F7,400000,400000,2120,1,2,0.0052997663436802345,0.0053,2.3365631976555307e-07,1,6
F8,800000,800000,5238,1,2,0.006547649239950881,0.0065475,1.4923995088084868e-07,7,3
F9,800000,800000,8522,1,2,0.010651907271566952,0.0106525,5.92728433048903e-07,1,3
F10,400000,400000,7299,1,2,0.01824646204768532,0.0182475,1.0379523146808456e-06,7,6
F11,800000,800000,2002,1,2,0.0025023098958887324,0.0025025,1.9010411126752294e-07,2,3
F12,200000,200000,10545,1,2,0.05272558984780351,0.052725,5.898478035101795e-07,2,12
F13,200000,200000,6769,1,2,0.03384413295771671,0.033845,8.670422832895985e-07,1,12
F14,800000,800000,2346,1,2,0.0029328099166598953,0.0029325,3.0991665989511114e-07,3,3
F15,200000,200000,1511,1,2,0.007554599830839059,0.007555,4.0016916094069016e-07,4,12
F16,400000,400000,9433,1,2,0.023583583234295546,0.0235825,1.0832342955471863e-06,2,6
F17,200000,200000,9169,1,2,0.045846041907748936,0.045845,1.041907748938753e-06,2,12
F18,800000,800000,2256,1,2,0.002819731842616635,0.00282,2.6815738336490383e-07,6,3
F19,800000,800000,3118,1,2,0.003897735931952362,0.0038975,2.3593195236197573e-07,6,3
F20,100000,100000,2405,1,2,0.024050039845869564,0.02405,3.984586956565228e-08,1,24
F21,800000,800000,8027,1,2,0.010033723757403634,0.01003375,2.6242596365064208e-08,1,3
F22,100000,100000,2665,1,2,0.026648821861070815,0.02665,1.178138929185113e-06,2,24
F23,200000,200000,6152,1,2,0.03076083968387977,0.03076,8.396838797712636e-07,4,12
F24,200000,200000,3139,1,2,0.015695738538180348,0.015695,7.385381803476365e-07,2,12
F25,400000,400000,4169,1,2,0.010422618792205074,0.0104225,1.1879220507444999e-07,5,6
F26,800000,800000,6497,1,2,0.008121073444126214,0.00812125,1.7655587378553883e-07,3,3
F27,800000,800000,2673,1,2,0.003341429317126776,0.00334125,1.7931712677611913e-07,1,3
F28,800000,800000,2566,1,2,0.0032074265046041495,0.0032075,7.349539585038353e-08,7,3
F29,100000,100000,5632,1,2,0.056322179693677255,0.05632,2.1796936772525144e-06,2,24
F30,400000,400000,3519,1,2,0.00879749839686117,0.0087975,1.6031388300197236e-09,4,6
F31,400000,400000,1190,1,2,0.002975482741277069,0.002975,4.827412770688072e-07,4,6
F32,200000,200000,653,1,2,0.0032649074303664483,0.003265,9.256963355184708e-08,5,12
F33,800000,800000,1607,1,2,0.002008440230491515,0.00200875,3.097695084851304e-07,1,3
F34,800000,800000,1056,1,2,0.0013198467221071097,0.00132,1.5327789289025506e-07,4,3
F35,200000,200000,9987,1,2,0.049933195715117645,0.049935,1.8042848823549007e-06,4,12
F36,800000,800000,1134,1,2,0.0014180810403814637,0.0014175,5.810403814637301e-07,5,3
F37,400000,400000,9146,1,2,0.022865465787080236,0.022865,4.6578708023589654e-07,4,6
F38,800000,800000,8934,1,2,0.01116797675744613,0.0111675,4.7675744612937776e-07,7,3
F39,800000,800000,10083,1,2,0.012604168440620067,0.01260375,4.1844062006676785e-07,4,3
F40,800000,800000,10551,1,2,0.013188246230873613,0.01318875,5.037691263882343e-07,3,3
F41,200000,200000,9473,1,2,0.04736518490991082,0.047365,1.849099108205965e-07,1,12
F42,800000,800000,6486,1,2,0.008107819550843623,0.0081075,3.195508436228123e-07,2,3
F43,400000,400000,3186,1,2,0.007965005231481054,0.007965,5.231481053913356e-09,3,6
F44,200000,200000,4469,1,2,0.02234586980369107,0.022345,8.698036910691209e-07,1,12
F45,800000,800000,2625,1,2,0.003281455446945393,0.00328125,2.0544694539310557e-07,2,3
F46,400000,400000,8107,1,2,0.020266562636655015,0.0202675,9.37363344985509e-07,3,6
F47,400000,400000,4151,1,2,0.010378113303666281,0.0103775,6.13303666281359e-07,7,6
F48,400000,400000,10513,1,2,0.026282361269491343,0.0262825,1.3873050865725878e-07,3,6
