Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,3,0,200000,9683,178706.0,188389.0,188389.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F1,P1_2,3,200000,400000,9683,250096.0,259779.0,59779.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,400000,600000,9683,512196.0,521879.0,121879.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F1,P1_4,3,600000,800000,9683,692991.0,702674.0,102674.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F1,P1_5,3,800000,1000000,9683,947737.0,957420.0,157420.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F1,P1_6,8,1000000,1200000,9683,1032009.0,1041692.0,41692.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F10,P10_1,1,0,400000,10527,104389.0,114916.0,114916.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F10,P10_2,1,400000,800000,10527,406856.0,417383.0,17383.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,800000,1200000,10527,828788.0,839315.0,39315.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F11,P11_1,7,0,200000,2625,95909.0,98534.0,98534.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F11,P11_2,7,200000,400000,2625,318275.0,320900.0,120900.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F11,P11_3,8,400000,600000,2625,567882.0,570507.0,170507.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F11,P11_4,7,600000,800000,2625,662865.0,665490.0,65490.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F11,P11_5,7,800000,1000000,2625,997375.0,1000000.0,200000.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F11,P11_6,8,1000000,1200000,2625,1156492.0,1159117.0,159117.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F12,P12_1,7,0,400000,9515,169095.0,178610.0,178610.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F12,P12_2,7,400000,800000,9515,611975.0,621490.0,221490.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F12,P12_3,8,800000,1200000,9515,839411.0,848926.0,48926.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F13,P13_1,7,0,200000,9265,64094.0,73359.0,73359.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F13,P13_2,7,200000,400000,9265,267962.0,277227.0,77227.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F13,P13_3,8,400000,600000,9265,528254.0,537519.0,137519.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F13,P13_4,7,600000,800000,9265,653504.0,662769.0,62769.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F13,P13_5,7,800000,1000000,9265,987038.0,996303.0,196303.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F13,P13_6,8,1000000,1200000,9265,1041788.0,1051053.0,51053.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F14,P14_1,2,0,200000,1616,55696.0,57312.0,57312.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
F14,P14_2,2,200000,400000,1616,336803.0,338419.0,138419.0,Scheduled - Deadline Met,Yes,Yes,74.70444965362549,1.245074160893758,2,64.0,Proven Optimal (Gap = 0%)
