Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,6,0,400000,600,179243,179843,179843,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F1,P1_2,6,400000,800000,600,579243,579843,179843,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F1,P1_3,6,800000,1200000,600,979243,979843,179843,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F10,P10_1,6,0,400000,6543,159174,165717,165717,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F10,P10_2,6,400000,800000,6543,559174,565717,165717,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F10,P10_3,6,800000,1200000,6543,959174,965717,165717,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F11,P11_1,4,0,200000,2886,14406,17292,17292,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F11,P11_2,4,200000,400000,2886,210625,213511,13511,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F11,P11_3,4,400000,600000,2886,414406,417292,17292,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F11,P11_4,4,600000,800000,2886,610625,613511,13511,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F11,P11_5,4,800000,1000000,2886,814406,817292,17292,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F11,P11_6,4,1000000,1200000,2886,1010625,1013511,13511,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_1,4,0,100000,1231,1597,2828,2828,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_2,4,100000,200000,1231,180539,181770,81770,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_3,4,200000,300000,1231,201597,202828,2828,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_4,4,300000,400000,1231,300724,301955,1955,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_5,4,400000,500000,1231,401597,402828,2828,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_6,4,500000,600000,1231,580539,581770,81770,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_7,4,600000,700000,1231,601597,602828,2828,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_8,4,700000,800000,1231,700724,701955,1955,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_9,4,800000,900000,1231,801597,802828,2828,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_10,4,900000,1000000,1231,980539,981770,81770,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_11,4,1000000,1100000,1231,1001597,1002828,2828,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F12,P12_12,4,1100000,1200000,1231,1100724,1101955,1955,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
F13,P13_1,2,0,200000,3747,30350,34097,34097,Scheduled - Deadline Met,Yes,Yes,16.734070539474487,0.2789011756579081,Solution Limit Exceeded,14527299.0,Gurobi Status: 10
