Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,1,0,50000,12000,13055.0,25055.0,25055.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_2,1,50000,100000,12000,81178.0,93178.0,43178.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_3,8,100000,150000,12000,121990.0,133990.0,33990.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_4,1,150000,200000,12000,174470.0,186470.0,36470.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_5,1,200000,250000,12000,200000.0,212000.0,12000.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_6,8,250000,300000,12000,271990.0,283990.0,33990.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_7,1,300000,350000,12000,321990.0,333990.0,33990.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_8,1,350000,400000,12000,388000.0,400000.0,50000.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_9,8,400000,450000,12000,404039.0,416039.0,16039.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_10,1,450000,500000,12000,462653.0,474653.0,24653.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_11,1,500000,550000,12000,509625.0,521625.0,21625.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_12,8,550000,600000,12000,559990.0,571990.0,21990.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_13,1,600000,650000,12000,600000.0,612000.0,12000.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_14,1,650000,700000,12000,667950.0,679950.0,29950.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_15,8,700000,750000,12000,715679.0,727679.0,27679.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_16,1,750000,800000,12000,771699.0,783699.0,33699.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_17,1,800000,850000,12000,803217.0,815217.0,15217.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_18,8,850000,900000,12000,,,,BE - Not Scheduled,No,N/A,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_19,1,900000,950000,12000,928010.0,940010.0,40010.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_20,1,950000,1000000,12000,978375.0,990375.0,40375.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_21,8,1000000,1050000,12000,1015679.0,1027679.0,27679.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_22,1,1050000,1100000,12000,1064480.0,1076480.0,26480.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_23,1,1100000,1150000,12000,1102480.0,1114480.0,14480.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F1,P1_24,8,1150000,1200000,12000,1159990.0,1171990.0,21990.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F10,P10_1,3,0,400000,10452,38083.0,48535.0,48535.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F10,P10_2,3,400000,800000,10452,481848.0,492300.0,92300.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F10,P10_3,8,800000,1200000,10452,,,,BE - Not Scheduled,No,N/A,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F11,P11_1,1,0,400000,6868,48631.0,55499.0,55499.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F11,P11_2,1,400000,800000,6868,448239.0,455107.0,55107.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F11,P11_3,8,800000,1200000,6868,863111.0,869979.0,69979.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F12,P12_1,2,0,50000,6289,0.0,6289.0,6289.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
F12,P12_2,2,50000,100000,6289,93274.0,99563.0,49563.0,Scheduled - Deadline Met,Yes,Yes,12.073011636734009,0.20121686061223348,2,53.0,Proven Optimal (Gap = 0%)
