Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,5,0,400000,8075,38608.0,46683.0,46683.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F1,P1_2,5,400000,800000,8075,505228.0,513303.0,113303.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F1,P1_3,8,800000,1200000,8075,,,,BE - Not Scheduled,No,N/A,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F1,P1_4,5,1200000,1600000,8075,1274814.0,1282889.0,82889.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F1,P1_5,5,1600000,2000000,8075,1663010.0,1671085.0,71085.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F1,P1_6,8,2000000,2400000,8075,,,,BE - Not Scheduled,No,N/A,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F10,P10_1,5,0,400000,3545,94284.0,97829.0,97829.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F10,P10_2,5,400000,800000,3545,513399.0,516944.0,116944.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F10,P10_3,8,800000,1200000,3545,822391.0,825936.0,25936.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F10,P10_4,5,1200000,1600000,3545,1300096.0,1303641.0,103641.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F10,P10_5,5,1600000,2000000,3545,1696437.0,1699982.0,99982.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F10,P10_6,8,2000000,2400000,3545,2055672.0,2059217.0,59217.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F11,P11_1,6,0,400000,600,186292.0,186892.0,186892.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F11,P11_2,6,400000,800000,600,645967.0,646567.0,246567.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F11,P11_3,8,800000,1200000,600,837047.0,837647.0,37647.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F11,P11_4,6,1200000,1600000,600,1403557.0,1404157.0,204157.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
F11,P11_5,6,1600000,2000000,600,1847425.0,1848025.0,248025.0,Scheduled - Deadline Met,Yes,Yes,3600.359488964081,60.00599148273468,9,6723.0,Gurobi Status: 9
