Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,1,0,200000,1445,1392,2837,2837,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F1,P1_2,1,200000,400000,1445,200000,201445,1445,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F1,P1_3,1,400000,600000,1445,401392,402837,2837,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F1,P1_4,1,600000,800000,1445,600000,601445,1445,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F1,P1_5,1,800000,1000000,1445,801392,802837,2837,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F1,P1_6,1,1000000,1200000,1445,1000000,1001445,1445,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F10,P10_1,5,0,200000,6953,69012,75965,75965,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F10,P10_2,5,200000,400000,6953,226022,232975,32975,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F10,P10_3,5,400000,600000,6953,487028,493981,93981,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F10,P10_4,5,600000,800000,6953,626022,632975,32975,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F10,P10_5,5,800000,1000000,6953,863051,870004,70004,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F10,P10_6,5,1000000,1200000,6953,1026022,1032975,32975,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F11,P11_1,7,0,200000,1387,31804,33191,33191,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F11,P11_2,7,200000,400000,1387,220997,222384,22384,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F11,P11_3,7,400000,600000,1387,431804,433191,33191,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F11,P11_4,7,600000,800000,1387,620997,622384,22384,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F11,P11_5,7,800000,1000000,1387,831804,833191,33191,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F11,P11_6,7,1000000,1200000,1387,1020997,1022384,22384,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F12,P12_1,1,0,400000,2255,7052,9307,9307,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F12,P12_2,1,400000,800000,2255,407052,409307,9307,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
F12,P12_3,1,800000,1200000,2255,807052,809307,9307,Scheduled - Deadline Met,Yes,Yes,1685.4738793373108,28.091231322288515,Interrupted,10864166.0,Gap Stable for 5 Checks
