Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,4,0,200000,2957,45798.0,48755.0,48755.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F1,P1_2,8,200000,400000,2957,289480.0,292437.0,92437.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F1,P1_3,8,400000,600000,2957,449897.0,452854.0,52854.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F1,P1_4,4,600000,800000,2957,689728.0,692685.0,92685.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F1,P1_5,8,800000,1000000,2957,849897.0,852854.0,52854.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F1,P1_6,8,1000000,1200000,2957,1049993.0,1052950.0,52950.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F10,P10_1,2,0,400000,600,162058.0,162658.0,162658.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F10,P10_2,8,400000,800000,600,570304.0,570904.0,170904.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F10,P10_3,8,800000,1200000,600,992732.0,993332.0,193332.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F11,P11_1,7,0,400000,1273,121154.0,122427.0,122427.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F11,P11_2,8,400000,800000,1273,567130.0,568403.0,168403.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F11,P11_3,8,800000,1200000,1273,989558.0,990831.0,190831.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F12,P12_1,7,0,400000,5458,70354.0,75812.0,75812.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F12,P12_2,8,400000,800000,5458,525690.0,531148.0,131148.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F12,P12_3,8,800000,1200000,5458,948118.0,953576.0,153576.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F13,P13_1,6,0,400000,6199,221839.0,228038.0,228038.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F13,P13_2,8,400000,800000,6199,495460.0,501659.0,101659.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F13,P13_3,8,800000,1200000,6199,880297.0,886496.0,86496.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F14,P14_1,6,0,400000,11155,210588.0,221743.0,221743.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F14,P14_2,8,400000,800000,11155,,,,BE - Not Scheduled,No,N/A,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F14,P14_3,8,800000,1200000,11155,,,,BE - Not Scheduled,No,N/A,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F15,P15_1,3,0,400000,6833,110633.0,117466.0,117466.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F15,P15_2,8,400000,800000,6833,,,,BE - Not Scheduled,No,N/A,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F15,P15_3,8,800000,1200000,6833,873368.0,880201.0,80201.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F16,P16_1,2,0,100000,821,36482.0,37303.0,37303.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F16,P16_2,8,100000,200000,821,197827.0,198648.0,98648.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F16,P16_3,8,200000,300000,821,263972.0,264793.0,64793.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F16,P16_4,2,300000,400000,821,337609.0,338430.0,38430.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F16,P16_5,8,400000,500000,821,424389.0,425210.0,25210.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F16,P16_6,8,500000,600000,821,594495.0,595316.0,95316.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F16,P16_7,2,600000,700000,821,636445.0,637266.0,37266.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F16,P16_8,8,700000,800000,821,737239.0,738060.0,38060.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F16,P16_9,8,800000,900000,821,824389.0,825210.0,25210.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F16,P16_10,2,900000,1000000,821,929887.0,930708.0,30708.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
F16,P16_11,8,1000000,1100000,821,1024485.0,1025306.0,25306.0,Scheduled - Deadline Met,Yes,Yes,1851.0900979042053,30.851501631736756,11,178.0,Gap Stable for 10 Checks
