Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,9057,1,2,0.022643656335139317,0.0226425,,7
F2,400000,400000,2303,1,2,0.005758236085554258,0.0057575,,3
F3,200000,200000,2883,1,2,0.014415408642226346,0.014415,,3
F4,200000,200000,7592,1,2,0.03795948999151777,0.03796,,1
F5,200000,200000,3322,1,2,0.016610927417908816,0.01661,,3
F6,400000,400000,6299,1,2,0.015747360934628807,0.0157475,,4
F7,400000,400000,1390,1,2,0.0034755275289157783,0.003475,,4
F8,400000,400000,9264,1,2,0.02316047025851098,0.02316,,4
F9,200000,200000,7234,1,2,0.03616897791183277,0.03617,,4
F10,400000,400000,4525,1,2,0.011312315457056854,0.0113125,,4
F11,200000,200000,1047,1,2,0.005235561633243013,0.005235,,6
F12,400000,400000,1346,1,2,0.0033657908000524484,0.003365,,1
F13,200000,200000,1650,1,2,0.008248779752341007,0.00825,,5
F14,100000,100000,8027,1,2,0.08026780484274393,0.08027,,7
F15,400000,400000,1086,1,2,0.0027140132430243935,0.002715,,1
F16,400000,400000,1900,1,2,0.00474985188437993,0.00475,,2
F17,400000,400000,960,1,2,0.0024008196721674313,0.0024,,2
F18,400000,400000,766,1,2,0.0019139818380216056,0.001915,,6
F19,100000,100000,1943,1,2,0.019429349765826442,0.01943,,4
F20,400000,400000,6145,1,2,0.015362739418620819,0.0153625,,7
F21,400000,400000,3196,1,2,0.007990366922182468,0.00799,,7
F22,400000,400000,1331,1,2,0.0033272358939109847,0.0033275,,3
F23,400000,400000,1939,1,2,0.00484688205929823,0.0048475,,5
F24,400000,400000,600,1,2,0.0008975719668380955,0.0015,,3
F25,400000,400000,1271,1,2,0.0031769663289917816,0.0031775,,5
F26,400000,400000,3068,1,2,0.007669095314975061,0.00767,,1
F27,400000,400000,999,1,2,0.002496715531593696,0.0024975,,4
F28,50000,50000,4692,1,2,0.09383951075251143,0.09384,,3
F29,400000,400000,4240,1,2,0.010598761406597296,0.0106,,7
F30,400000,400000,3578,1,2,0.008946154929827865,0.008945,,2
F31,400000,400000,3259,1,2,0.008148220180617727,0.0081475,,6
F32,400000,400000,3081,1,2,0.007702176022938462,0.0077025,,4
F33,100000,100000,1368,1,2,0.01368020208522136,0.01368,,5
F34,100000,100000,1517,1,2,0.015170561238630503,0.01517,,1
F35,400000,400000,2332,1,2,0.0058312285118923,0.00583,,2
F36,400000,400000,7755,1,2,0.019386350009604966,0.0193875,,7
F37,400000,400000,4105,1,2,0.01026231120146158,0.0102625,,1
F38,200000,200000,946,1,2,0.004729809539498558,0.00473,,7
F39,400000,400000,600,1,2,0.001114773494868354,0.0015,,7
F40,400000,400000,1185,1,2,0.0029630113866028207,0.0029625,,6
F41,400000,400000,8396,1,2,0.020990078350275387,0.02099,,3
F42,400000,400000,600,1,2,0.0010038567541250237,0.0015,,3
F43,100000,100000,1810,1,2,0.01809891474553032,0.0181,,1
F44,200000,200000,2646,1,2,0.013230021023435637,0.01323,,6
F45,400000,400000,600,1,2,0.0008700175665109014,0.0015,,6
F46,200000,200000,1723,1,2,0.008615533749389358,0.008615,,3
F47,200000,200000,6002,1,2,0.030007763356983658,0.03001,,1
F48,400000,400000,958,1,2,0.0023958807814016053,0.002395,,5
