Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,6062,1,2,0.030308848834434077,0.03031,,2
F2,400000,400000,3397,1,2,0.008491388077959905,0.0084925,,5
F3,400000,400000,7957,1,2,0.01989223201118029,0.0198925,,3
F4,400000,400000,4011,1,2,0.010028647350317499,0.0100275,,8
F5,200000,200000,1177,1,2,0.005885608229788897,0.005885,,1
F6,100000,100000,2293,1,2,0.02293025220375844,0.02293,,8
F7,200000,200000,9014,1,2,0.045067925118189245,0.04507,,1
F8,100000,100000,1443,1,2,0.014429516948033627,0.01443,,5
F9,400000,400000,762,1,2,0.001905024638671482,0.001905,,3
F10,400000,400000,4051,1,2,0.01012739951993391,0.0101275,,5
F11,400000,400000,3978,1,2,0.00994611068121487,0.009945,,1
F12,400000,400000,600,1,2,0.00025029524233777245,0.0015,,6
F13,400000,400000,11901,1,2,0.029751356735176038,0.0297525,,3
F14,400000,400000,2027,1,2,0.005067868923261942,0.0050675,,2
F15,400000,400000,6274,1,2,0.01568472285698541,0.015685,,7
F16,400000,400000,8786,1,2,0.021966186183133396,0.021965,,1
F17,400000,400000,1400,1,2,0.003498940176195231,0.0035,,1
F18,400000,400000,1369,1,2,0.0034222277368685106,0.0034225,,8
F19,400000,400000,600,1,2,0.0004482433039972866,0.0015,,5
F20,400000,400000,2471,1,2,0.006176988745725087,0.0061775,,8
F21,400000,400000,600,1,2,0.0013746375525038323,0.0015,,7
F22,400000,400000,8727,1,2,0.02181836455345043,0.0218175,,7
F23,400000,400000,4518,1,2,0.011295087991951835,0.011295,,2
F24,400000,400000,7761,1,2,0.019402433671139585,0.0194025,,1
F25,400000,400000,5387,1,2,0.013468507849771272,0.0134675,,6
F26,200000,200000,6063,1,2,0.030313394630178847,0.030315,,7
F27,200000,200000,11821,1,2,0.05910296552780592,0.059105,,1
F28,400000,400000,600,1,2,0.0001369043476871501,0.0015,,6
F29,400000,400000,3227,1,2,0.00806680499164486,0.0080675,,3
F30,100000,100000,1560,1,2,0.015599610401552277,0.0156,,1
F31,200000,200000,7147,1,2,0.03573659269817697,0.035735,,1
F32,400000,400000,600,1,2,0.00013005914528746443,0.0015,,4
F33,400000,400000,1475,1,2,0.0036864811247188656,0.0036875,,2
F34,400000,400000,1533,1,2,0.003833397595823379,0.0038325,,4
F35,50000,50000,1636,1,2,0.032718847183062505,0.03272,,8
F36,400000,400000,5830,1,2,0.01457438814260667,0.014575,,3
F37,400000,400000,1677,1,2,0.004193127877989589,0.0041925,,7
F38,400000,400000,1494,1,2,0.0037337524883428452,0.003735,,7
F39,100000,100000,1193,1,2,0.011929585882742233,0.01193,,7
F40,200000,200000,1890,1,2,0.009449770647799866,0.00945,,6
F41,400000,400000,6590,1,2,0.016475871855394925,0.016475,,8
F42,100000,100000,3447,1,2,0.034467762315387965,0.03447,,1
F43,400000,400000,8701,1,2,0.021753299388878822,0.0217525,,2
F44,200000,200000,10895,1,2,0.054473514491102375,0.054475,,1
F45,400000,400000,766,1,2,0.001915457154174037,0.001915,,4
F46,400000,400000,5627,1,2,0.014067210382031299,0.0140675,,2
F47,400000,400000,4089,1,2,0.010223038307888729,0.0102225,,3
F48,400000,400000,7343,1,2,0.018357955849127607,0.0183575,,8
