Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,3590,1,2,0.008974637514880923,0.008975,,7
F2,400000,400000,5516,1,2,0.013790834321839807,0.01379,,4
F3,400000,400000,1761,1,2,0.004401613113189984,0.0044025,,4
F4,400000,400000,600,1,2,0.0005446670485188543,0.0015,,4
F5,400000,400000,600,1,2,0.0012091697140504953,0.0015,,1
F6,400000,400000,3575,1,2,0.00893823308658348,0.0089375,,6
F7,400000,400000,1313,1,2,0.003283368296699729,0.0032825,,8
F8,400000,400000,11873,1,2,0.02968290217515368,0.0296825,,1
F9,400000,400000,7156,1,2,0.017889861131355267,0.01789,,2
F10,400000,400000,1151,1,2,0.0028779056561404337,0.0028775,,8
F11,400000,400000,600,1,2,0.0007020705960519846,0.0015,,6
F12,200000,200000,3063,1,2,0.015313826223880223,0.015315,,7
F13,50000,50000,3976,1,2,0.07951596174339115,0.07952,,6
F14,400000,400000,1309,1,2,0.003272768591342068,0.0032725,,2
F15,100000,100000,6507,1,2,0.06507236727813087,0.06507,,5
F16,400000,400000,8011,1,2,0.0200278103851374,0.0200275,,5
F17,400000,400000,11412,1,2,0.028529085660025877,0.02853,,5
F18,400000,400000,2833,1,2,0.007081661625301494,0.0070825,,3
F19,200000,200000,1667,1,2,0.008335925117795406,0.008335,,8
F20,200000,200000,1736,1,2,0.008679036731266132,0.00868,,2
F21,400000,400000,2887,1,2,0.007218488386142974,0.0072175,,1
F22,400000,400000,5397,1,2,0.013492752519000784,0.0134925,,6
F23,100000,100000,3309,1,2,0.033090908992262635,0.03309,,4
F24,400000,400000,9375,1,2,0.023437066189743172,0.0234375,,7
F25,50000,50000,2152,1,2,0.04303774645761227,0.04304,,5
F26,400000,400000,9421,1,2,0.02355140458440297,0.0235525,,4
F27,400000,400000,1299,1,2,0.0032482892619093984,0.0032475,,5
F28,400000,400000,2363,1,2,0.005906834151866491,0.0059075,,1
F29,200000,200000,4009,1,2,0.020044366220888177,0.020045,,6
F30,400000,400000,600,1,2,0.0003462329355146121,0.0015,,7
F31,200000,200000,1171,1,2,0.005854089615939667,0.005855,,7
F32,400000,400000,600,1,2,0.0014878085535657004,0.0015,,4
F33,400000,400000,5107,1,2,0.012766370527677345,0.0127675,,7
F34,200000,200000,1963,1,2,0.009815461991305507,0.009815,,5
F35,400000,400000,600,1,2,0.00022401092475440865,0.0015,,2
F36,50000,50000,1060,1,2,0.021200099478840634,0.0212,,1
F37,200000,200000,8647,1,2,0.04323448770828631,0.043235,,1
F38,400000,400000,2261,1,2,0.005653372791549732,0.0056525,,6
F39,400000,400000,3526,1,2,0.008814145360920622,0.008815,,4
F40,400000,400000,5959,1,2,0.014897029381579191,0.0148975,,1
F41,400000,400000,600,1,2,0.001151799978942103,0.0015,,5
F42,200000,200000,6509,1,2,0.032546028405946587,0.032545,,6
F43,400000,400000,4335,1,2,0.010838176169571292,0.0108375,,5
F44,400000,400000,838,1,2,0.0020945825824357084,0.002095,,5
F45,400000,400000,6146,1,2,0.015365736940673835,0.015365,,4
F46,400000,400000,932,1,2,0.002329325419098388,0.00233,,2
F47,200000,200000,2473,1,2,0.012364438711207397,0.012365,,2
F48,200000,200000,10494,1,2,0.05247147690016055,0.05247,,6
