Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,4005,1,2,0.010013174496310229,0.0100125,,6
F2,100000,100000,6557,1,2,0.06557381676175966,0.06557,,8
F3,200000,200000,10765,1,2,0.05382731430952259,0.053825,,8
F4,400000,400000,2805,1,2,0.0070131038390668365,0.0070125,,4
F5,400000,400000,600,1,2,0.0003745008607851652,0.0015,,2
F6,400000,400000,600,1,2,0.0007377265106720543,0.0015,,2
F7,400000,400000,969,1,2,0.002423342509812354,0.0024225,,1
F8,400000,400000,3627,1,2,0.009067765788006166,0.0090675,,5
F9,400000,400000,3611,1,2,0.00902652327356801,0.0090275,,7
F10,200000,200000,6218,1,2,0.03109166179310663,0.03109,,8
F11,400000,400000,3401,1,2,0.00850279289305722,0.0085025,,8
F12,400000,400000,600,1,2,0.0008519692416972813,0.0015,,7
F13,400000,400000,3980,1,2,0.009950795535706436,0.00995,,4
F14,100000,100000,2067,1,2,0.020668757296605333,0.02067,,6
F15,400000,400000,758,1,2,0.0018958787605924954,0.001895,,7
F16,200000,200000,4417,1,2,0.022085755985790656,0.022085,,4
F17,200000,200000,6669,1,2,0.03334473421226569,0.033345,,2
F18,400000,400000,5499,1,2,0.01374687440695288,0.0137475,,8
F19,200000,200000,5105,1,2,0.025524186237171675,0.025525,,5
F20,100000,100000,600,1,2,0.005998895105832847,0.006,,8
F21,400000,400000,4255,1,2,0.010637389348605253,0.0106375,,3
F22,200000,200000,2411,1,2,0.012055328664065224,0.012055,,8
F23,400000,400000,600,1,2,0.000572646957929801,0.0015,,1
F24,400000,400000,3365,1,2,0.008412633857497409,0.0084125,,3
F25,100000,100000,6085,1,2,0.06085228273417692,0.06085,,8
F26,200000,200000,1932,1,2,0.00966066024871165,0.00966,,2
F27,200000,200000,2480,1,2,0.01239952165505237,0.0124,,1
F28,200000,200000,8530,1,2,0.04265060937673676,0.04265,,1
F29,100000,100000,5054,1,2,0.05053787109069541,0.05054,,3
F30,200000,200000,6979,1,2,0.0348947691875382,0.034895,,8
F31,400000,400000,6523,1,2,0.016308555306466965,0.0163075,,3
F32,400000,400000,1225,1,2,0.0030622209492727204,0.0030625,,6
F33,400000,400000,3069,1,2,0.007671722770947603,0.0076725,,4
F34,200000,200000,7500,1,2,0.03750074935648043,0.0375,,3
F35,400000,400000,6879,1,2,0.017198670104790786,0.0171975,,1
F36,200000,200000,798,1,2,0.003990900327063007,0.00399,,3
F37,400000,400000,5059,1,2,0.012646607544608723,0.0126475,,5
F38,50000,50000,1489,1,2,0.029779727499026076,0.02978,,3
F39,50000,50000,1941,1,2,0.03881979062597901,0.03882,,1
F40,400000,400000,600,1,2,0.0006412459731830328,0.0015,,6
F41,400000,400000,3355,1,2,0.008387663285408659,0.0083875,,6
F42,400000,400000,1979,1,2,0.004946881715367654,0.0049475,,5
F43,400000,400000,4501,1,2,0.01125372102956887,0.0112525,,2
F44,200000,200000,3327,1,2,0.01663435102414494,0.016635,,2
F45,400000,400000,6756,1,2,0.016889161659074635,0.01689,,7
F46,400000,400000,4933,1,2,0.012332314907342358,0.0123325,,7
F47,400000,400000,3688,1,2,0.00922013643294678,0.00922,,1
F48,100000,100000,2598,1,2,0.025978772231034522,0.02598,,1
