Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,600,1,2,0.0003895111952521013,0.0015,,4
F2,400000,400000,7253,1,2,0.018132025239641525,0.0181325,,3
F3,400000,400000,5945,1,2,0.01486282241854564,0.0148625,,3
F4,400000,400000,2963,1,2,0.007407315612663834,0.0074075,,2
F5,200000,200000,3071,1,2,0.0153552452879262,0.015355,,2
F6,100000,100000,4193,1,2,0.04192782262591821,0.04193,,8
F7,200000,200000,1567,1,2,0.007836238554592367,0.007835,,3
F8,400000,400000,767,1,2,0.0019163010763161292,0.0019175,,1
F9,100000,100000,5843,1,2,0.058427578898160304,0.05843,,8
F10,400000,400000,4965,1,2,0.012413340771673997,0.0124125,,8
F11,200000,200000,964,1,2,0.004820714973655771,0.00482,,6
F12,400000,400000,4563,1,2,0.01140723497045859,0.0114075,,6
F13,50000,50000,6366,1,2,0.12731503948140988,0.12732,,8
F14,100000,100000,6641,1,2,0.06640736746698794,0.06641,,5
F15,200000,200000,2067,1,2,0.01033447476917676,0.010335,,6
F16,200000,200000,4395,1,2,0.02197535981691784,0.021975,,8
F17,400000,400000,3305,1,2,0.008261764235400981,0.0082625,,1
F18,400000,400000,3317,1,2,0.008292042634119035,0.0082925,,8
F19,50000,50000,1880,1,2,0.03759762096283992,0.0376,,6
F20,400000,400000,4037,1,2,0.010092339177304732,0.0100925,,5
F21,400000,400000,600,1,2,0.0013885465661104268,0.0015,,1
F22,400000,400000,2114,1,2,0.0052847875512943565,0.005285,,5
F23,100000,100000,4992,1,2,0.04992012369298843,0.04992,,3
F24,200000,200000,688,1,2,0.003439836060910695,0.00344,,2
F25,200000,200000,7547,1,2,0.03773588481755674,0.037735,,5
F26,50000,50000,3558,1,2,0.07115992611202443,0.07116,,5
F27,400000,400000,942,1,2,0.00235587727930589,0.002355,,5
F28,400000,400000,600,1,2,3.6894113893848335e-05,0.0015,,5
F29,400000,400000,1565,1,2,0.003912642489930174,0.0039125,,3
F30,200000,200000,1402,1,2,0.0070108651571127445,0.00701,,1
F31,400000,400000,600,1,2,0.0014409638190876761,0.0015,,7
F32,400000,400000,600,1,2,0.001340039425632683,0.0015,,8
F33,100000,100000,764,1,2,0.00763972149979969,0.00764,,7
F34,400000,400000,4835,1,2,0.01208822746326027,0.0120875,,5
F35,400000,400000,8268,1,2,0.02067090397339888,0.02067,,5
F36,400000,400000,600,1,2,0.0007833121647827235,0.0015,,4
F37,100000,100000,4707,1,2,0.04707101776451768,0.04707,,3
F38,400000,400000,600,1,2,0.0013469018703759356,0.0015,,3
F39,200000,200000,4286,1,2,0.02142993317063309,0.02143,,1
F40,400000,400000,5093,1,2,0.012732526621215365,0.0127325,,1
F41,200000,200000,659,1,2,0.003295562287222359,0.003295,,6
F42,400000,400000,2142,1,2,0.005356015989814375,0.005355,,3
F43,400000,400000,874,1,2,0.0021847714220744052,0.002185,,8
F44,400000,400000,1628,1,2,0.004070690287537072,0.00407,,7
F45,400000,400000,6654,1,2,0.016636052101671885,0.016635,,6
F46,400000,400000,2887,1,2,0.007218230769166452,0.0072175,,8
F47,400000,400000,1102,1,2,0.002754595764118616,0.002755,,7
F48,400000,400000,4361,1,2,0.010902986690829402,0.0109025,,2
