Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,3014,1,2,0.007534505230521682,0.007535,,6
F2,400000,400000,6187,1,2,0.015467078987014493,0.0154675,,5
F3,200000,200000,2123,1,2,0.010615720404589135,0.010615,,6
F4,200000,200000,1415,1,2,0.007075747933856347,0.007075,,2
F5,400000,400000,4259,1,2,0.010646465951985484,0.0106475,,5
F6,400000,400000,3737,1,2,0.009342816182215552,0.0093425,,3
F7,400000,400000,600,1,2,0.001188074584139387,0.0015,,4
F8,100000,100000,600,1,2,0.005998955738913181,0.006,,7
F9,400000,400000,792,1,2,0.0019801396475632727,0.00198,,1
F10,400000,400000,9263,1,2,0.023158224652285453,0.0231575,,6
F11,400000,400000,5393,1,2,0.013483587798520436,0.0134825,,6
F12,400000,400000,10543,1,2,0.026358404125256474,0.0263575,,1
F13,400000,400000,6055,1,2,0.015136473224666824,0.0151375,,7
F14,400000,400000,727,1,2,0.001816392560070268,0.0018175,,7
F15,200000,200000,2031,1,2,0.010155262557500211,0.010155,,4
F16,400000,400000,8531,1,2,0.02132652341883423,0.0213275,,1
F17,400000,400000,5167,1,2,0.012918602499143617,0.0129175,,3
F18,200000,200000,1859,1,2,0.009294746962062228,0.009295,,5
F19,400000,400000,600,1,2,0.000607645594588091,0.0015,,2
F20,400000,400000,6223,1,2,0.015558005150335008,0.0155575,,4
F21,400000,400000,1153,1,2,0.0028824318822613937,0.0028825,,3
F22,200000,200000,10281,1,2,0.05140648216949545,0.051405,,1
F23,400000,400000,8674,1,2,0.021684853425585682,0.021685,,5
F24,200000,200000,9223,1,2,0.04611352823942638,0.046115,,6
F25,200000,200000,1231,1,2,0.006156060089150317,0.006155,,3
F26,200000,200000,4114,1,2,0.020568925159574536,0.02057,,6
F27,400000,400000,1401,1,2,0.003502606515386586,0.0035025,,3
F28,400000,400000,1983,1,2,0.0049572110202060204,0.0049575,,6
F29,200000,200000,6135,1,2,0.03067599888051109,0.030675,,6
F30,400000,400000,3474,1,2,0.008685071606555017,0.008685,,7
F31,200000,200000,1491,1,2,0.007454019068516782,0.007455,,4
F32,400000,400000,1187,1,2,0.0029667971134145488,0.0029675,,4
F33,400000,400000,3951,1,2,0.009876491744476995,0.0098775,,2
F34,200000,200000,2271,1,2,0.011354968817261835,0.011355,,4
F35,400000,400000,4411,1,2,0.011026858715986854,0.0110275,,7
F36,400000,400000,8743,1,2,0.021857640003291906,0.0218575,,4
F37,200000,200000,766,1,2,0.0038304925538570067,0.00383,,1
F38,400000,400000,600,1,2,0.0009503988654241402,0.0015,,5
F39,100000,100000,7977,1,2,0.07977093340609147,0.07977,,1
F40,200000,200000,2102,1,2,0.010510336011435154,0.01051,,1
F41,400000,400000,2277,1,2,0.0056923475157190095,0.0056925,,5
F42,400000,400000,5203,1,2,0.013008236553858174,0.0130075,,1
F43,400000,400000,600,1,2,0.0009943719277106522,0.0015,,6
F44,200000,200000,1560,1,2,0.007799553122754821,0.0078,,1
F45,400000,400000,11747,1,2,0.029368526838719898,0.0293675,,4
F46,200000,200000,7514,1,2,0.03756763673202283,0.03757,,1
F47,400000,400000,600,1,2,0.0012178785343629085,0.0015,,4
F48,200000,200000,667,1,2,0.0033346436622081086,0.003335,,2
