Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,5,0,400000,1952,75645,77597,77597,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F1,P1_2,5,400000,800000,1952,475645,477597,77597,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F1,P1_3,5,800000,1200000,1952,875645,877597,77597,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F10,P10_1,4,0,200000,2207,28140,30347,30347,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F10,P10_2,4,200000,400000,2207,264568,266775,66775,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F10,P10_3,4,400000,600000,2207,428140,430347,30347,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F10,P10_4,4,600000,800000,2207,664568,666775,66775,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F10,P10_5,4,800000,1000000,2207,828140,830347,30347,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F10,P10_6,4,1000000,1200000,2207,1057136,1059343,59343,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_1,8,0,100000,6307,100714,107021,107021,Scheduled - Deadline Missed,Yes,No,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_2,8,100000,200000,6307,234845,241152,141152,Scheduled - Deadline Missed,Yes,No,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_3,8,200000,300000,6307,301609,307916,107916,Scheduled - Deadline Missed,Yes,No,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_4,8,300000,400000,6307,338939,345246,45246,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_5,8,400000,500000,6307,500714,507021,107021,Scheduled - Deadline Missed,Yes,No,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_6,8,500000,600000,6307,634845,641152,141152,Scheduled - Deadline Missed,Yes,No,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_7,8,600000,700000,6307,701609,707916,107916,Scheduled - Deadline Missed,Yes,No,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_8,8,700000,800000,6307,738939,745246,45246,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_9,8,800000,900000,6307,895456,901763,101763,Scheduled - Deadline Missed,Yes,No,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_10,8,900000,1000000,6307,1027230,1033537,133537,Scheduled - Deadline Missed,Yes,No,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_11,8,1000000,1100000,6307,1090907,1097214,97214,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F11,P11_12,8,1100000,1200000,6307,1132728,1139035,39035,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F12,P12_1,4,0,400000,707,160091,160798,160798,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F12,P12_2,4,400000,800000,707,560091,560798,160798,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F12,P12_3,4,800000,1200000,707,951148,951855,151855,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F13,P13_1,4,0,200000,3790,8991,12781,12781,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F13,P13_2,4,200000,400000,3790,254260,258050,58050,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F13,P13_3,4,400000,600000,3790,408991,412781,12781,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F13,P13_4,4,600000,800000,3790,654260,658050,58050,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F13,P13_5,4,800000,1000000,3790,808991,812781,12781,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F13,P13_6,4,1000000,1200000,3790,1044398,1048188,48188,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F14,P14_1,2,0,200000,4258,71291,75549,75549,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F14,P14_2,2,200000,400000,4258,293985,298243,98243,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
F14,P14_3,2,400000,600000,4258,471291,475549,75549,Scheduled - Deadline Met,Yes,Yes,640.7750036716461,10.679583394527436,Solution Limit Exceeded,22566142.0,Gurobi Status: 10
