Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,5,0,400000,600,58880,59480,59480,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F1,P1_2,5,400000,800000,600,479952,480552,80552,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F1,P1_3,5,800000,1200000,600,871368,871968,71968,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F10,P10_1,5,0,400000,3709,31422,35131,35131,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F10,P10_2,5,400000,800000,3709,462163,465872,65872,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F10,P10_3,5,800000,1200000,3709,866136,869845,69845,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F11,P11_1,3,0,400000,1416,51272,52688,52688,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F11,P11_2,3,400000,800000,1416,437122,438538,38538,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F11,P11_3,3,800000,1200000,1416,850490,851906,51906,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F12,P12_1,1,0,200000,2927,81010,83937,83937,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F12,P12_2,1,200000,400000,2927,279548,282475,82475,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F12,P12_3,1,400000,600000,2927,421070,423997,23997,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F12,P12_4,1,600000,800000,2927,697693,700620,100620,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F12,P12_5,1,800000,1000000,2927,811206,814133,14133,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F12,P12_6,1,1000000,1200000,2927,1059272,1062199,62199,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F13,P13_1,1,0,400000,2998,218997,221995,221995,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F13,P13_2,1,400000,800000,2998,609358,612356,212356,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F13,P13_3,1,800000,1200000,2998,1008926,1011924,211924,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F14,P14_1,3,0,400000,600,52784,53384,53384,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F14,P14_2,3,400000,800000,600,438634,439234,39234,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F14,P14_3,3,800000,1200000,600,852002,852602,52602,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F15,P15_1,5,0,400000,600,59576,60176,60176,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F15,P15_2,5,400000,800000,600,480648,481248,81248,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F15,P15_3,5,800000,1200000,600,883609,884209,84209,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F16,P16_1,1,0,400000,9107,179993,189100,189100,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F16,P16_2,1,400000,800000,9107,565656,574763,174763,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F16,P16_3,1,800000,1200000,9107,924382,933489,133489,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F17,P17_1,4,0,200000,8488,110305,118793,118793,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F17,P17_2,4,200000,400000,8488,305962,314450,114450,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F17,P17_3,4,400000,600000,8488,465968,474456,74456,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F17,P17_4,4,600000,800000,8488,670353,678841,78841,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F17,P17_5,4,800000,1000000,8488,884305,892793,92793,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F17,P17_6,4,1000000,1200000,8488,1104122,1112610,112610,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F18,P18_1,6,0,400000,3403,3247,6650,6650,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F18,P18_2,6,400000,800000,3403,400000,403403,3403,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F18,P18_3,6,800000,1200000,3403,827138,830541,30541,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F19,P19_1,1,0,200000,9201,35227,44428,44428,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F19,P19_2,1,200000,400000,9201,253778,262979,62979,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F19,P19_3,1,400000,600000,9201,404837,414038,14038,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F19,P19_4,1,600000,800000,9201,678937,688138,88138,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F19,P19_5,1,800000,1000000,9201,801171,810372,10372,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F19,P19_6,1,1000000,1200000,9201,1042961,1052162,52162,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F2,P2_1,1,0,400000,4362,209531,213893,213893,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F2,P2_2,1,400000,800000,4362,600479,604841,204841,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F2,P2_3,1,800000,1200000,4362,1004468,1008830,208830,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F20,P20_1,2,0,50000,1075,0,1075,1075,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F20,P20_2,2,50000,100000,1075,178084,179159,129159,Scheduled - Deadline Missed,Yes,No,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F20,P20_3,2,100000,150000,1075,222691,223766,123766,Scheduled - Deadline Missed,Yes,No,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F20,P20_4,2,150000,200000,1075,232686,233761,83761,Scheduled - Deadline Missed,Yes,No,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
F20,P20_5,2,200000,250000,1075,241148,242223,42223,Scheduled - Deadline Met,Yes,Yes,336.1855869293213,5.603093115488688,Solution Limit Exceeded,24983499.0,Gurobi Status: 10
