Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,7,0,400000,4013,82197.0,86210.0,86210.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F1,P1_2,7,400000,800000,4013,565179.0,569192.0,169192.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F1,P1_3,8,800000,1200000,4013,861968.0,865981.0,65981.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F1,P1_4,7,1200000,1600000,4013,1435179.0,1439192.0,239192.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F1,P1_5,7,1600000,2000000,4013,1741149.0,1745162.0,145162.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F1,P1_6,8,2000000,2400000,4013,2160575.0,2164588.0,164588.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F10,P10_1,6,0,400000,3463,193727.0,197190.0,197190.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F10,P10_2,6,400000,800000,3463,441784.0,445247.0,45247.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F10,P10_3,8,800000,1200000,3463,866077.0,869540.0,69540.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F10,P10_4,6,1200000,1600000,3463,1439288.0,1442751.0,242751.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F10,P10_5,6,1600000,2000000,3463,1737590.0,1741053.0,141053.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F10,P10_6,8,2000000,2400000,3463,2168535.0,2171998.0,171998.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_1,5,0,100000,4568,0.0,4568.0,4568.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_2,5,100000,200000,4568,193727.0,198295.0,98295.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_3,8,200000,300000,4568,273265.0,277833.0,77833.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_4,5,300000,400000,4568,395431.0,399999.0,99999.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_5,5,400000,500000,4568,416643.0,421211.0,21211.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_6,8,500000,600000,4568,582738.0,587306.0,87306.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_7,5,600000,700000,4568,615732.0,620300.0,20300.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_8,5,700000,800000,4568,735415.0,739983.0,39983.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_9,8,800000,900000,4568,857304.0,861872.0,61872.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_10,5,900000,1000000,4568,979226.0,983794.0,83794.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_11,5,1000000,1100000,4568,1011793.0,1016361.0,16361.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_12,8,1100000,1200000,4568,1175025.0,1179593.0,79593.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_13,5,1200000,1300000,4568,1208521.0,1213089.0,13089.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_14,5,1300000,1400000,4568,1394449.0,1399017.0,99017.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_15,8,1400000,1500000,4568,1446786.0,1451354.0,51354.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_16,5,1500000,1600000,4568,1571209.0,1575777.0,75777.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_17,5,1600000,1700000,4568,1600000.0,1604568.0,4568.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_18,8,1700000,1800000,4568,1768888.0,1773456.0,73456.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_19,5,1800000,1900000,4568,1824576.0,1829144.0,29144.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_20,5,1900000,2000000,4568,1995432.0,2000000.0,100000.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_21,8,2000000,2100000,4568,,,,BE - Not Scheduled,No,N/A,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_22,5,2100000,2200000,4568,2126718.0,2131286.0,31286.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_23,5,2200000,2300000,4568,2211793.0,2216361.0,16361.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F11,P11_24,8,2300000,2400000,4568,2370945.0,2375513.0,75513.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F12,P12_1,7,0,400000,600,144181.0,144781.0,144781.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F12,P12_2,7,400000,800000,600,649069.0,649669.0,249669.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F12,P12_3,8,800000,1200000,600,984354.0,984954.0,184954.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F12,P12_4,7,1200000,1600000,600,1442847.0,1443447.0,243447.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F12,P12_5,7,1600000,2000000,600,1748353.0,1748953.0,148953.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F12,P12_6,8,2000000,2400000,600,2183922.0,2184522.0,184522.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_1,6,0,200000,775,109371.0,110146.0,110146.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_2,6,200000,400000,775,394559.0,395334.0,195334.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_3,8,400000,600000,775,493335.0,494110.0,94110.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_4,6,600000,800000,775,638184.0,638959.0,38959.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_5,6,800000,1000000,775,969956.0,970731.0,170731.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_6,8,1000000,1200000,775,1166508.0,1167283.0,167283.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_7,6,1200000,1400000,775,1317999.0,1318774.0,118774.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_8,6,1400000,1600000,775,1558715.0,1559490.0,159490.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_9,8,1600000,1800000,775,1768017.0,1768792.0,168792.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_10,6,1800000,2000000,775,1854045.0,1854820.0,54820.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_11,6,2000000,2200000,775,2100828.0,2101603.0,101603.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F13,P13_12,8,2200000,2400000,775,2362428.0,2363203.0,163203.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F14,P14_1,4,0,400000,10023,156766.0,166789.0,166789.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F14,P14_2,4,400000,800000,10023,622400.0,632423.0,232423.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F14,P14_3,8,800000,1200000,10023,,,,BE - Not Scheduled,No,N/A,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F14,P14_4,4,1200000,1600000,10023,1394449.0,1404472.0,204472.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F14,P14_5,4,1600000,2000000,10023,1698889.0,1708912.0,108912.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F14,P14_6,8,2000000,2400000,10023,,,,BE - Not Scheduled,No,N/A,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_1,3,0,200000,5044,59187.0,64231.0,64231.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_2,3,200000,400000,5044,261882.0,266926.0,66926.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_3,8,400000,600000,5044,477720.0,482764.0,82764.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_4,3,600000,800000,5044,642462.0,647506.0,47506.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_5,3,800000,1000000,5044,907513.0,912557.0,112557.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_6,8,1000000,1200000,5044,1142060.0,1147104.0,147104.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_7,3,1200000,1400000,5044,1223101.0,1228145.0,28145.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_8,3,1400000,1600000,5044,1430039.0,1435083.0,35083.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_9,8,1600000,1800000,5044,,,,BE - Not Scheduled,No,N/A,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_10,3,1800000,2000000,5044,1870243.0,1875287.0,75287.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_11,3,2000000,2200000,5044,2014732.0,2019776.0,19776.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F15,P15_12,8,2200000,2400000,5044,2337980.0,2343024.0,143024.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_1,6,0,200000,2698,79403.0,82101.0,82101.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_2,6,200000,400000,2698,257621.0,260319.0,60319.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_3,8,400000,600000,2698,489074.0,491772.0,91772.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_4,6,600000,800000,2698,633951.0,636649.0,36649.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_5,6,800000,1000000,2698,939988.0,942686.0,142686.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_6,8,1000000,1200000,2698,1162247.0,1164945.0,164945.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_7,6,1200000,1400000,2698,1311430.0,1314128.0,114128.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_8,6,1400000,1600000,2698,1543701.0,1546399.0,146399.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_9,8,1600000,1800000,2698,1763756.0,1766454.0,166454.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_10,6,1800000,2000000,2698,1851251.0,1853949.0,53949.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_11,6,2000000,2200000,2698,2087153.0,2089851.0,89851.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F16,P16_12,8,2200000,2400000,2698,2358167.0,2360865.0,160865.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F17,P17_1,3,0,400000,1863,254407.0,256270.0,256270.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F17,P17_2,3,400000,800000,1863,620441.0,622304.0,222304.0,Scheduled - Deadline Met,Yes,Yes,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
F17,P17_3,8,800000,1200000,1863,,,,BE - Not Scheduled,No,N/A,3600.4995102882385,60.008325171470645,9,168.0,Gurobi Status: 9
