Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,1,0,200000,758,84902.0,85660.0,85660.0,Scheduled - Deadline Met,Yes,Yes,3600.1905567646027,60.00317594607671,9,184.0,Gurobi Status: 9
F1,P1_2,1,200000,400000,758,281232.0,281990.0,81990.0,Scheduled - Deadline Met,Yes,Yes,3600.1905567646027,60.00317594607671,9,184.0,Gurobi Status: 9
F1,P1_3,8,400000,600000,758,492652.0,493410.0,93410.0,Scheduled - Deadline Met,Yes,Yes,3600.1905567646027,60.00317594607671,9,184.0,Gurobi Status: 9
F1,P1_4,1,600000,800000,758,779352.0,780110.0,180110.0,Scheduled - Deadline Met,Yes,Yes,3600.1905567646027,60.00317594607671,9,184.0,Gurobi Status: 9
F1,P1_5,1,800000,1000000,758,823501.0,824259.0,24259.0,Scheduled - Deadline Met,Yes,Yes,3600.1905567646027,60.00317594607671,9,184.0,Gurobi Status: 9
F1,P1_6,8,1000000,1200000,758,1135086.0,1135844.0,135844.0,Scheduled - Deadline Met,Yes,Yes,3600.1905567646027,60.00317594607671,9,184.0,Gurobi Status: 9
F1,P1_7,1,1200000,1400000,758,1262639.0,1263397.0,63397.0,Scheduled - Deadline Met,Yes,Yes,3600.1905567646027,60.00317594607671,9,184.0,Gurobi Status: 9
F1,P1_8,1,1400000,1600000,758,1459203.0,1459961.0,59961.0,Scheduled - Deadline Met,Yes,Yes,3600.1905567646027,60.00317594607671,9,184.0,Gurobi Status: 9
F1,P1_9,8,1600000,1800000,758,1705719.0,1706477.0,106477.0,Scheduled - Deadline Met,Yes,Yes,3600.1905567646027,60.00317594607671,9,184.0,Gurobi Status: 9
F1,P1_10,1,1800000,2000000,758,1886838.0,1887596.0,87596.0,Scheduled - Deadline Met,Yes,Yes,3600.1905567646027,60.00317594607671,9,184.0,Gurobi Status: 9
F1,P1_11,1,2000000,2200000,758,2083692.0,2084450.0,84450.0,Scheduled - Deadline Met,Yes,Yes,3600.1905567646027,60.00317594607671,9,184.0,Gurobi Status: 9
