Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,7,0,200000,7209,35808,43017,43017,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F1,P1_2,7,200000,400000,7209,228317,235526,35526,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F1,P1_3,7,400000,600000,7209,435808,443017,43017,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F1,P1_4,7,600000,800000,7209,628317,635526,35526,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F1,P1_5,7,800000,1000000,7209,835808,843017,43017,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F1,P1_6,7,1000000,1200000,7209,1028317,1035526,35526,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F10,P10_1,6,0,200000,4707,25431,30138,30138,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F10,P10_2,6,200000,400000,4707,218636,223343,23343,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F10,P10_3,6,400000,600000,4707,425431,430138,30138,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F10,P10_4,6,600000,800000,4707,618636,623343,23343,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F10,P10_5,6,800000,1000000,4707,825431,830138,30138,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F10,P10_6,6,1000000,1200000,4707,1018636,1023343,23343,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F11,P11_1,3,0,200000,3451,9353,12804,12804,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F11,P11_2,3,200000,400000,3451,209353,212804,12804,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F11,P11_3,3,400000,600000,3451,409353,412804,12804,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F11,P11_4,3,600000,800000,3451,609353,612804,12804,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F11,P11_5,3,800000,1000000,3451,809353,812804,12804,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F11,P11_6,3,1000000,1200000,3451,1009353,1012804,12804,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F12,P12_1,6,0,400000,6049,112839,118888,118888,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F12,P12_2,6,400000,800000,6049,512839,518888,118888,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F12,P12_3,6,800000,1200000,6049,912839,918888,118888,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
F13,P13_1,3,0,400000,1029,94883,95912,95912,Scheduled - Deadline Met,Yes,Yes,27.088682413101196,0.45147804021835325,Solution Limit Exceeded,14627103.0,Gurobi Status: 10
