Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,1,0,400000,3291,68602,71893,71893,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F1,P1_2,1,400000,800000,3291,450782,454073,54073,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F1,P1_3,1,800000,1200000,3291,862501,865792,65792,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F10,P10_1,8,0,400000,5743,13692,19435,19435,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F10,P10_2,8,400000,800000,5743,413692,419435,19435,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F10,P10_3,8,800000,1200000,5743,817447,823190,23190,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F11,P11_1,5,0,400000,2043,180754,182797,182797,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F11,P11_2,5,400000,800000,2043,580754,582797,182797,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F11,P11_3,5,800000,1200000,2043,980754,982797,182797,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F12,P12_1,6,0,400000,600,138196,138796,138796,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F12,P12_2,6,400000,800000,600,512216,512816,112816,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F12,P12_3,6,800000,1200000,600,949190,949790,149790,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F13,P13_1,6,0,200000,6277,104142,110419,110419,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F13,P13_2,6,200000,400000,6277,228516,234793,34793,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F13,P13_3,6,400000,600000,6277,481781,488058,88058,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F13,P13_4,6,600000,800000,6277,628516,634793,34793,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F13,P13_5,6,800000,1000000,6277,881781,888058,88058,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F13,P13_6,6,1000000,1200000,6277,1028516,1034793,34793,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F14,P14_1,4,0,400000,8623,32996,41619,41619,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F14,P14_2,4,400000,800000,8623,456354,464977,64977,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F14,P14_3,4,800000,1200000,8623,826895,835518,35518,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_1,5,0,100000,10898,142939,153837,153837,Scheduled - Deadline Missed,Yes,No,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_2,5,100000,200000,10898,182893,193791,93791,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_3,5,200000,300000,10898,283720,294618,94618,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_4,5,300000,400000,10898,330231,341129,41129,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_5,5,400000,500000,10898,542939,553837,153837,Scheduled - Deadline Missed,Yes,No,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_6,5,500000,600000,10898,582893,593791,93791,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_7,5,600000,700000,10898,683720,694618,94618,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_8,5,700000,800000,10898,730231,741129,41129,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_9,5,800000,900000,10898,902004,912902,112902,Scheduled - Deadline Missed,Yes,No,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_10,5,900000,1000000,10898,982893,993791,93791,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_11,5,1000000,1100000,10898,1083720,1094618,94618,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F15,P15_12,5,1100000,1200000,10898,1130231,1141129,41129,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F16,P16_1,4,0,400000,6115,41715,47830,47830,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F16,P16_2,4,400000,800000,6115,465073,471188,71188,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F16,P16_3,4,800000,1200000,6115,835614,841729,41729,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F17,P17_1,5,0,400000,5246,175412,180658,180658,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F17,P17_2,5,400000,800000,5246,575412,580658,180658,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F17,P17_3,5,800000,1200000,5246,975412,980658,180658,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F18,P18_1,7,0,200000,11063,116557,127620,127620,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F18,P18_2,7,200000,400000,11063,247594,258657,58657,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F18,P18_3,7,400000,600000,11063,514304,525367,125367,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F18,P18_4,7,600000,800000,11063,655402,666465,66465,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F18,P18_5,7,800000,1000000,11063,927551,938614,138614,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F18,P18_6,7,1000000,1200000,11063,1047594,1058657,58657,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F19,P19_1,6,0,200000,2233,114228,116461,116461,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F19,P19_2,6,200000,400000,2233,238602,240835,40835,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F19,P19_3,6,400000,600000,2233,491867,494100,94100,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F19,P19_4,6,600000,800000,2233,638602,640835,40835,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F19,P19_5,6,800000,1000000,2233,891867,894100,94100,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F19,P19_6,6,1000000,1200000,2233,1045265,1047498,47498,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F2,P2_1,2,0,200000,7022,81982,89004,89004,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F2,P2_2,2,200000,400000,7022,276602,283624,83624,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F2,P2_3,2,400000,600000,7022,502004,509026,109026,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F2,P2_4,2,600000,800000,7022,676602,683624,83624,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F2,P2_5,2,800000,1000000,7022,912998,920020,120020,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F2,P2_6,2,1000000,1200000,7022,1076602,1083624,83624,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F20,P20_1,6,0,400000,600,138892,139492,139492,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F20,P20_2,6,400000,800000,600,512912,513512,113512,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F20,P20_3,6,800000,1200000,600,949886,950486,150486,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F21,P21_1,2,0,200000,7712,74174,81886,81886,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F21,P21_2,2,200000,400000,7712,268794,276506,76506,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F21,P21_3,2,400000,600000,7712,494196,501908,101908,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F21,P21_4,2,600000,800000,7712,647594,655306,55306,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F21,P21_5,2,800000,1000000,7712,894196,901908,101908,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F21,P21_6,2,1000000,1200000,7712,1068794,1076506,76506,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F22,P22_1,5,0,200000,3745,169947,173692,173692,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F22,P22_2,5,200000,400000,3745,314910,318655,118655,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F22,P22_3,5,400000,600000,3745,569947,573692,173692,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F22,P22_4,5,600000,800000,3745,718665,722410,122410,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F22,P22_5,5,800000,1000000,3745,969947,973692,173692,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F22,P22_6,5,1000000,1200000,3745,1114910,1118655,118655,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F23,P23_1,5,0,200000,8941,153933,162874,162874,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F23,P23_2,5,200000,400000,8941,294714,303655,103655,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F23,P23_3,5,400000,600000,8941,553933,562874,162874,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F23,P23_4,5,600000,800000,8941,694714,703655,103655,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F23,P23_5,5,800000,1000000,8941,953933,962874,162874,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F23,P23_6,5,1000000,1200000,8941,1094714,1103655,103655,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F24,P24_1,3,0,400000,2543,4182,6725,6725,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F24,P24_2,3,400000,800000,2543,404182,406725,6725,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F24,P24_3,3,800000,1200000,2543,804182,806725,6725,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F25,P25_1,7,0,400000,7284,193501,200785,200785,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F25,P25_2,7,400000,800000,7284,593501,600785,200785,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F25,P25_3,7,800000,1200000,7284,993501,1000785,200785,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F26,P26_1,4,0,400000,2794,47926,50720,50720,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F26,P26_2,4,400000,800000,2794,471284,474078,74078,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F26,P26_3,4,800000,1200000,2794,841825,844619,44619,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F27,P27_1,7,0,400000,1150,204070,205220,205220,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F27,P27_2,7,400000,800000,1150,604070,605220,205220,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F27,P27_3,7,800000,1200000,1150,1004070,1005220,205220,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F28,P28_1,6,0,400000,2998,135102,138100,138100,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F28,P28_2,6,400000,800000,2998,509122,512120,112120,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F28,P28_3,6,800000,1200000,2998,938710,941708,141708,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F29,P29_1,7,0,400000,10512,182893,193405,193405,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F29,P29_2,7,400000,800000,10512,582893,593405,193405,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F29,P29_3,7,800000,1200000,10512,982893,993405,193405,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F3,P3_1,1,0,400000,6393,57479,63872,63872,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F3,P3_2,1,400000,800000,6393,439659,446052,46052,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F3,P3_3,1,800000,1200000,6393,851378,857771,57771,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_1,4,0,100000,1050,0,1050,1050,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_2,4,100000,200000,1050,102124,103174,3174,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_3,4,200000,300000,1050,200000,201050,1050,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_4,4,300000,400000,1050,303751,304801,4801,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_5,4,400000,500000,1050,400000,401050,1050,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_6,4,500000,600000,1050,509122,510172,10172,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_7,4,600000,700000,1050,600000,601050,1050,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_8,4,700000,800000,1050,703751,704801,4801,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_9,4,800000,900000,1050,800000,801050,1050,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_10,4,900000,1000000,1050,902004,903054,3054,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_11,4,1000000,1100000,1050,1000000,1001050,1050,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F30,P30_12,4,1100000,1200000,1050,1103751,1104801,4801,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F31,P31_1,2,0,100000,2006,1146,3152,3152,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F31,P31_2,2,100000,200000,2006,135102,137108,37108,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
F31,P31_3,2,200000,300000,2006,201146,203152,3152,Scheduled - Deadline Met,Yes,Yes,2700.2536647319794,45.00422774553299,Time Limit Exceeded,18835889.0,Gurobi Status: 9
