Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,4098,1,2,0.0102437725375437,0.010245,,4
F2,400000,400000,600,1,2,0.0005484592393778,0.0015,,3
F3,400000,400000,1093,1,2,0.0027321429947277,0.0027325,,1
F4,100000,100000,4158,1,2,0.0415815000602488,0.04158,,6
F5,400000,400000,10106,1,2,0.0252642644597126,0.025265,,2
F6,200000,200000,8341,1,2,0.0417059970496936,0.041705,,4
F7,400000,400000,2467,1,2,0.0061662950173702,0.0061675,,7
F8,200000,200000,10337,1,2,0.0516826806227426,0.051685,,6
F9,400000,400000,8014,1,2,0.0200359653441462,0.020035,,7
F10,400000,400000,11664,1,2,0.0291608311257521,0.02916,,4
F11,100000,100000,6004,1,2,0.0600436278272937,0.06004,,7
F12,100000,100000,3695,1,2,0.0369510902055395,0.03695,,1
F13,400000,400000,600,1,2,0.0010514121316745,0.0015,,2
F14,400000,400000,11325,1,2,0.0283129268030692,0.0283125,,7
F15,200000,200000,2705,1,2,0.0135252845366661,0.013525,,1
F16,400000,400000,600,1,2,0.0004314504912095,0.0015,,5
F17,200000,200000,6568,1,2,0.0328400924575145,0.03284,,1
F18,200000,200000,1010,1,2,0.0050495746582321,0.00505,,4
F19,400000,400000,600,1,2,0.0009888389246767,0.0015,,3
F20,400000,400000,6419,1,2,0.0160474787344738,0.0160475,,1
F21,50000,50000,2317,1,2,0.0463398522450719,0.04634,,7
F22,100000,100000,5966,1,2,0.0596583130827795,0.05966,,4
F23,400000,400000,5542,1,2,0.0138539523640669,0.013855,,5
F24,400000,400000,3405,1,2,0.0085131942621872,0.0085125,,2
F25,100000,100000,610,1,1,0.006098953098668,0.0061,,6
F26,400000,400000,5444,1,1,0.01360924850029,0.01361,,3
F27,400000,400000,2100,1,1,0.0052490733553075,0.00525,,5
F28,50000,50000,3769,1,1,0.0753817591546601,0.07538,,6
F29,100000,100000,2117,1,1,0.0211690028067435,0.02117,,6
F30,400000,400000,9554,1,1,0.0238861065556164,0.023885,,4
F31,400000,400000,4655,1,1,0.0116379656744602,0.0116375,,7
F32,400000,400000,600,1,1,0.0013952666874942,0.0015,,1
F33,400000,400000,2124,1,1,0.0053108592353733,0.00531,,4
F34,400000,400000,5657,1,1,0.0141421668509654,0.0141425,,2
F35,200000,200000,10658,1,1,0.0532877910471656,0.05329,,1
F36,400000,400000,3491,1,1,0.0087267973040351,0.0087275,,1
F37,200000,200000,792,1,1,0.0039604759875327,0.00396,,6
F38,50000,50000,2732,1,1,0.0546399226499729,0.05464,,7
F39,100000,100000,3685,1,1,0.0368514187014659,0.03685,,5
F40,50000,50000,3856,1,1,0.0771188972275696,0.07712,,6
F41,400000,400000,4031,1,1,0.0100770054310401,0.0100775,,3
F42,400000,400000,600,1,1,0.0009988269388452,0.0015,,2
F43,400000,400000,10030,1,1,0.0250743671271158,0.025075,,5
F44,100000,100000,2788,1,1,0.0278796659323953,0.02788,,6
F45,400000,400000,4089,1,1,0.0102229116829945,0.0102225,,5
F46,400000,400000,1833,1,1,0.0045821150717698,0.0045825,,7
F47,400000,400000,4397,1,1,0.0109913336782634,0.0109925,,6
F48,100000,100000,1233,1,1,0.0123304502270117,0.01233,,2
