Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,2277,1,2,0.0056912544695408,0.0056925,,7
F2,50000,50000,1041,1,2,0.0208187886875104,0.02082,,1
F3,400000,400000,10278,1,2,0.0256956088397679,0.025695,,7
F4,400000,400000,2373,1,2,0.0059314829152194,0.0059325,,4
F5,400000,400000,5408,1,2,0.013520331556183,0.01352,,1
F6,400000,400000,600,1,2,0.000768646106442,0.0015,,5
F7,50000,50000,7408,1,2,0.1481676764749779,0.14816,,7
F8,400000,400000,6545,1,2,0.0163616309365011,0.0163625,,4
F9,200000,200000,1729,1,2,0.0086447999028106,0.008645,,2
F10,200000,200000,3609,1,2,0.0180447859457704,0.018045,,5
F11,100000,100000,3954,1,2,0.0395397912744913,0.03954,,3
F12,400000,400000,3710,1,2,0.0092761953699925,0.009275,,6
F13,400000,400000,3829,1,2,0.009571414568484,0.0095725,,4
F14,400000,400000,2639,1,2,0.0065982018681746,0.0065975,,6
F15,200000,200000,6155,1,2,0.0307755201687573,0.030775,,4
F16,200000,200000,9427,1,2,0.0471340328533562,0.047135,,4
F17,400000,400000,11759,1,2,0.029398083649027,0.0293975,,3
F18,400000,400000,4055,1,2,0.0101369694379622,0.0101375,,5
F19,50000,50000,1960,1,2,0.0391991322864321,0.0392,,1
F20,200000,200000,6664,1,2,0.033317711518628,0.03332,,5
F21,200000,200000,1682,1,2,0.008409055666089,0.00841,,7
F22,400000,400000,600,1,2,0.0006980051383255,0.0015,,1
F23,100000,100000,8574,1,2,0.0857352783451057,0.08574,,2
F24,400000,400000,3489,1,2,0.0087221652144777,0.0087225,,5
F25,200000,200000,7141,1,1,0.0357053550002772,0.035705,,7
F26,400000,400000,1306,1,1,0.0032654877383126,0.003265,,3
F27,400000,400000,6238,1,1,0.0155944056272064,0.015595,,6
F28,400000,400000,1131,1,1,0.0028270047918255,0.0028275,,6
F29,400000,400000,846,1,1,0.0021138452598173,0.002115,,3
F30,200000,200000,7447,1,1,0.0372340643556983,0.037235,,2
F31,50000,50000,3113,1,1,0.062259517555252,0.06226,,2
F32,200000,200000,9667,1,1,0.048335340081721,0.048335,,7
F33,200000,200000,2373,1,1,0.0118660979374567,0.011865,,2
F34,400000,400000,3889,1,1,0.0097218538818292,0.0097225,,7
F35,400000,400000,2620,1,1,0.0065498196138043,0.00655,,5
F36,400000,400000,600,1,1,0.0001402293239772,0.0015,,4
F37,200000,200000,11310,1,1,0.0565506727861573,0.05655,,5
F38,50000,50000,4110,1,1,0.0821986587788048,0.0822,,5
F39,400000,400000,2691,1,1,0.0067273968369865,0.0067275,,3
F40,400000,400000,2446,1,1,0.0061161749411199,0.006115,,2
F41,400000,400000,600,1,1,0.0003790099831914,0.0015,,2
F42,400000,400000,3750,1,1,0.0093738556133921,0.009375,,3
F43,200000,200000,1366,1,1,0.0068303834265127,0.00683,,4
F44,400000,400000,1879,1,1,0.0046975243109811,0.0046975,,1
F45,400000,400000,3303,1,1,0.0082578202053247,0.0082575,,1
F46,400000,400000,8527,1,1,0.0213179626691791,0.0213175,,2
F47,400000,400000,600,1,1,0.0014139151438299,0.0015,,6
F48,400000,400000,600,1,1,0.0009691025168229,0.0015,,7
