Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,2343,1,2,0.0058582316077435,0.0058575,,6
F2,400000,400000,604,1,2,0.0015112023609977,0.00151,,5
F3,200000,200000,4126,1,2,0.0206292174709608,0.02063,,2
F4,200000,200000,7789,1,2,0.0389453986657998,0.038945,,2
F5,200000,200000,8595,1,2,0.0429744294929365,0.042975,,1
F6,400000,400000,1147,1,2,0.0028684033649991,0.0028675,,7
F7,400000,400000,600,1,2,0.0014798171970773,0.0015,,2
F8,400000,400000,600,1,2,0.0006545740503981,0.0015,,6
F9,400000,400000,3943,1,2,0.0098567619089338,0.0098575,,5
F10,200000,200000,2539,1,2,0.0126947974783443,0.012695,,5
F11,400000,400000,720,1,2,0.0017997522897675,0.0018,,4
F12,400000,400000,1005,1,2,0.0025125024953236,0.0025125,,1
F13,200000,200000,8493,1,2,0.0424639577847117,0.042465,,4
F14,400000,400000,4910,1,2,0.0122760625280216,0.012275,,4
F15,400000,400000,8116,1,2,0.0202901809457938,0.02029,,5
F16,200000,200000,7723,1,2,0.0386145654992634,0.038615,,5
F17,200000,200000,1241,1,2,0.0062056707836167,0.006205,,7
F18,400000,400000,6745,1,2,0.0168626970016044,0.0168625,,7
F19,400000,400000,9111,1,2,0.0227780548956583,0.0227775,,6
F20,400000,400000,3494,1,2,0.0087342304028474,0.008735,,2
F21,200000,200000,3865,1,2,0.0193240935926097,0.019325,,4
F22,200000,200000,9082,1,2,0.0454124164870773,0.04541,,6
F23,400000,400000,8364,1,2,0.0209101871472386,0.02091,,4
F24,400000,400000,6446,1,2,0.0161155922567418,0.016115,,6
F25,50000,50000,4261,1,1,0.0852160791071766,0.08522,,1
F26,100000,100000,8239,1,1,0.0823861134544861,0.08239,,6
F27,200000,200000,8735,1,1,0.043674006114019,0.043675,,4
F28,400000,400000,1561,1,1,0.0039014124776048,0.0039025,,4
F29,400000,400000,5811,1,1,0.0145276660216397,0.0145275,,2
F30,200000,200000,8747,1,1,0.0437370730271884,0.043735,,1
F31,200000,200000,8642,1,1,0.0432077024857061,0.04321,,6
F32,400000,400000,1865,1,1,0.0046627859311702,0.0046625,,3
F33,400000,400000,992,1,1,0.0024795243001843,0.00248,,3
F34,400000,400000,8307,1,1,0.0207672964456622,0.0207675,,6
F35,200000,200000,821,1,1,0.0041060081099925,0.004105,,1
F36,50000,50000,1408,1,1,0.0281600355373257,0.02816,,2
F37,400000,400000,7485,1,1,0.0187134911517127,0.0187125,,1
F38,200000,200000,7255,1,1,0.0362760184708141,0.036275,,6
F39,100000,100000,2909,1,1,0.0290892524306063,0.02909,,4
F40,50000,50000,901,1,1,0.0180190903868272,0.01802,,3
F41,400000,400000,1180,1,1,0.0029494283943023,0.00295,,6
F42,400000,400000,600,1,1,0.0013766551844442,0.0015,,1
F43,400000,400000,3982,1,1,0.0099549232786003,0.009955,,3
F44,200000,200000,6554,1,1,0.032769859808013,0.03277,,1
F45,200000,200000,11975,1,1,0.0598727172309384,0.059875,,1
F46,400000,400000,8733,1,1,0.0218323309839632,0.0218325,,1
F47,400000,400000,11106,1,1,0.0277654658534392,0.027765,,5
F48,200000,200000,2148,1,1,0.0107394438569634,0.01074,,1
