Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,6389,1,2,0.0638851083432729,0.06389,,4
F2,400000,400000,10407,1,2,0.0260169730641761,0.0260175,,3
F3,200000,200000,8761,1,2,0.0438070513466138,0.043805,,4
F4,100000,100000,1148,1,2,0.0114794403225273,0.01148,,4
F5,100000,100000,654,1,2,0.0065390771332933,0.00654,,6
F6,400000,400000,1893,1,2,0.0047321909655219,0.0047325,,7
F7,400000,400000,2185,1,2,0.005463349469068,0.0054625,,4
F8,100000,100000,8161,1,2,0.0816125591119952,0.08161,,4
F9,400000,400000,2549,1,2,0.0063733978957776,0.0063725,,7
F10,50000,50000,1278,1,2,0.0255607110198229,0.02556,,4
F11,400000,400000,7569,1,2,0.0189212644489499,0.0189225,,5
F12,200000,200000,7251,1,2,0.036253377443316,0.036255,,6
F13,400000,400000,935,1,2,0.0023385716224618,0.0023375,,1
F14,400000,400000,5527,1,2,0.0138184528398525,0.0138175,,3
F15,400000,400000,6099,1,2,0.0152462622166549,0.0152475,,6
F16,400000,400000,7049,1,2,0.0176224667446901,0.0176225,,3
F17,200000,200000,10874,1,2,0.0543707031685363,0.05437,,7
F18,400000,400000,9327,1,2,0.0233165980420296,0.0233175,,5
F19,200000,200000,6811,1,2,0.0340563206056018,0.034055,,4
F20,400000,400000,8517,1,2,0.021293050697676,0.0212925,,1
F21,400000,400000,5711,1,2,0.0142769661490582,0.0142775,,7
F22,400000,400000,10547,1,2,0.0263678830764547,0.0263675,,7
F23,400000,400000,600,1,2,0.0013080807878901,0.0015,,6
F24,400000,400000,8367,1,2,0.0209187237369189,0.0209175,,4
F25,400000,400000,3663,1,1,0.0091574558098628,0.0091575,,1
F26,400000,400000,600,1,1,0.0006954062736156,0.0015,,7
F27,400000,400000,9209,1,1,0.0230213995491431,0.0230225,,3
F28,400000,400000,10242,1,1,0.0256048627630186,0.025605,,1
F29,50000,50000,1029,1,1,0.0205809589320911,0.02058,,7
F30,200000,200000,1196,1,1,0.0059805589945028,0.00598,,3
F31,200000,200000,9325,1,1,0.0466245523511718,0.046625,,7
F32,400000,400000,6125,1,1,0.015312784003201,0.0153125,,4
F33,400000,400000,2277,1,1,0.0056913280532356,0.0056925,,2
F34,400000,400000,1786,1,1,0.0044642266655162,0.004465,,6
F35,200000,200000,9448,1,1,0.0472397464342808,0.04724,,4
F36,400000,400000,9599,1,1,0.0239979580308795,0.0239975,,7
F37,400000,400000,5826,1,1,0.014564948969009,0.014565,,5
F38,100000,100000,752,1,1,0.0075210564385764,0.00752,,5
F39,400000,400000,6420,1,1,0.0160509411717639,0.01605,,1
F40,200000,200000,6137,1,1,0.0306850791959083,0.030685,,6
F41,400000,400000,814,1,1,0.0020357959985228,0.002035,,2
F42,400000,400000,1725,1,1,0.0043132082117997,0.0043125,,5
F43,400000,400000,1709,1,1,0.004272931795596,0.0042725,,3
F44,50000,50000,1728,1,1,0.0345601104227621,0.03456,,7
F45,400000,400000,10000,1,1,0.0250000815222591,0.025,,6
F46,200000,200000,11861,1,1,0.0593043046036454,0.059305,,4
F47,400000,400000,2321,1,1,0.0058027541920307,0.0058025,,1
F48,400000,400000,8237,1,1,0.0205920383478353,0.0205925,,6
