Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,1603,1,2,0.004008168579325733,0.0040075,,3
F2,200000,200000,2167,1,2,0.010835399580247373,0.010835,,4
F3,400000,400000,1338,1,2,0.003344476551285558,0.003345,,4
F4,400000,400000,3271,1,2,0.008176843308648873,0.0081775,,1
F5,400000,400000,4257,1,2,0.010641403795109805,0.0106425,,8
F6,100000,100000,1844,1,2,0.018440535485797716,0.01844,,4
F7,50000,50000,748,1,2,0.014961028248887898,0.01496,,6
F8,400000,400000,6719,1,2,0.01679867760988163,0.0167975,,8
F9,100000,100000,4984,1,2,0.04983970042324992,0.04984,,4
F10,400000,400000,9983,1,2,0.02495868381117905,0.0249575,,4
F11,100000,100000,6611,1,2,0.06610691919153466,0.06611,,4
F12,400000,400000,1201,1,2,0.0030036212202444457,0.0030025,,2
F13,400000,400000,600,1,2,0.00047879677635243034,0.0015,,3
F14,400000,400000,1249,1,2,0.003122451729642872,0.0031225,,1
F15,400000,400000,4740,1,2,0.011849842532177912,0.01185,,1
F16,400000,400000,3910,1,2,0.009776033709864573,0.009775,,6
F17,400000,400000,4049,1,2,0.01012194643066644,0.0101225,,3
F18,400000,400000,5651,1,2,0.01412812719268508,0.0141275,,3
F19,400000,400000,7634,1,2,0.019084985493530937,0.019085,,4
F20,200000,200000,5887,1,2,0.02943554889809591,0.029435,,8
F21,400000,400000,1617,1,2,0.00404257493149085,0.0040425,,2
F22,400000,400000,4993,1,2,0.012481755498332414,0.0124825,,6
F23,400000,400000,5465,1,2,0.013663515184707209,0.0136625,,8
F24,200000,200000,746,1,2,0.0037290223907209263,0.00373,,6
F25,400000,400000,3766,1,2,0.009414867634838675,0.009415,,8
F26,400000,400000,5572,1,2,0.01392956268743395,0.01393,,1
F27,100000,100000,810,1,2,0.008098865019550316,0.0081,,5
F28,400000,400000,789,1,2,0.001972814175903892,0.0019725,,6
F29,200000,200000,8387,1,2,0.041937337361553084,0.041935,,4
F30,400000,400000,5049,1,2,0.01262221549265341,0.0126225,,3
F31,200000,200000,3544,1,2,0.017718883976416577,0.01772,,8
F32,400000,400000,11073,1,2,0.02768197235511488,0.0276825,,8
F33,400000,400000,1431,1,2,0.003576565160834988,0.0035775,,7
F34,400000,400000,6065,1,2,0.015162801491777345,0.0151625,,1
F35,100000,100000,1209,1,2,0.012090528272393208,0.01209,,7
F36,400000,400000,4223,1,2,0.010558641819047754,0.0105575,,2
F37,400000,400000,1102,1,2,0.0027546167029868784,0.002755,,8
F38,400000,400000,6751,1,2,0.016877035503588822,0.0168775,,6
F39,200000,200000,7460,1,2,0.03729754747965611,0.0373,,4
F40,200000,200000,7560,1,2,0.037799173984335216,0.0378,,4
F41,200000,200000,1937,1,2,0.009684950834612849,0.009685,,7
F42,200000,200000,4797,1,2,0.02398568376991582,0.023985,,6
F43,200000,200000,1636,1,2,0.008179955461449132,0.00818,,4
F44,400000,400000,8194,1,2,0.020485711496573564,0.020485,,8
F45,400000,400000,5525,1,2,0.013812051205423281,0.0138125,,4
F46,400000,400000,7379,1,2,0.01844777150940187,0.0184475,,6
F47,200000,200000,7427,1,2,0.03713538204354405,0.037135,,4
F48,400000,400000,6461,1,2,0.016153468747759747,0.0161525,,4
