Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,100000,100000,2075,1,2,0.020749263693933262,0.02075,,8
F2,400000,400000,600,1,2,0.0005388967023021163,0.0015,,1
F3,400000,400000,600,1,2,0.0007761020450536282,0.0015,,7
F4,400000,400000,600,1,2,5.0972556481676534e-05,0.0015,,3
F5,400000,400000,3580,1,2,0.008949086778496484,0.00895,,2
F6,400000,400000,2044,1,2,0.0051095164980958785,0.00511,,6
F7,200000,200000,6709,1,2,0.0335440252407897,0.033545,,4
F8,200000,200000,2465,1,2,0.012323885267678025,0.012325,,1
F9,200000,200000,8705,1,2,0.04352572175535985,0.043525,,4
F10,400000,400000,5629,1,2,0.014072003773299424,0.0140725,,3
F11,100000,100000,636,1,2,0.006360501425647036,0.00636,,5
F12,200000,200000,1941,1,2,0.009704053818671565,0.009705,,8
F13,400000,400000,11670,1,2,0.029175817667605353,0.029175,,8
F14,400000,400000,6645,1,2,0.016612170526101866,0.0166125,,8
F15,100000,100000,2020,1,2,0.02020097679214239,0.0202,,7
F16,50000,50000,1505,1,2,0.030099137048542945,0.0301,,1
F17,400000,400000,1961,1,2,0.004903413049482941,0.0049025,,1
F18,200000,200000,1709,1,2,0.008545866050906126,0.008545,,4
F19,200000,200000,973,1,2,0.004864417160883372,0.004865,,3
F20,400000,400000,4092,1,2,0.01022986193923725,0.01023,,4
F21,400000,400000,7584,1,2,0.018958955063619776,0.01896,,2
F22,50000,50000,2751,1,2,0.05502097392717609,0.05502,,1
F23,400000,400000,3710,1,2,0.009275722926382013,0.009275,,5
F24,50000,50000,3210,1,2,0.0642038205253973,0.0642,,1
F25,100000,100000,8837,1,2,0.08837115274602858,0.08837,,1
F26,400000,400000,5999,1,2,0.014996323026459257,0.0149975,,4
F27,400000,400000,8209,1,2,0.020522463299053162,0.0205225,,4
F28,200000,200000,11662,1,2,0.05830799730652936,0.05831,,1
F29,50000,50000,1913,1,2,0.03826056324079813,0.03826,,1
F30,200000,200000,6177,1,2,0.03088500374704206,0.030885,,8
F31,200000,200000,2460,1,2,0.012301171469848438,0.0123,,3
F32,200000,200000,3290,1,2,0.01644900162704438,0.01645,,7
F33,200000,200000,8647,1,2,0.043236838839161296,0.043235,,8
F34,400000,400000,11936,1,2,0.0298403254516883,0.02984,,7
F35,400000,400000,11963,1,2,0.029906592631178786,0.0299075,,4
F36,400000,400000,11035,1,2,0.02758625813011714,0.0275875,,1
F37,200000,200000,2750,1,2,0.013750165233636924,0.01375,,2
F38,400000,400000,2699,1,2,0.006748565085678726,0.0067475,,8
F39,400000,400000,2785,1,2,0.006961850677257936,0.0069625,,2
F40,400000,400000,1308,1,2,0.003270996204351312,0.00327,,6
F41,400000,400000,2275,1,2,0.005687542790732025,0.0056875,,7
F42,400000,400000,600,1,2,0.0012490264829729814,0.0015,,5
F43,50000,50000,3248,1,2,0.0649635795524359,0.06496,,1
F44,400000,400000,7509,1,2,0.018771814152714505,0.0187725,,5
F45,100000,100000,1006,1,2,0.010060100080114903,0.01006,,7
F46,200000,200000,9218,1,2,0.0460909802990425,0.04609,,1
F47,400000,400000,3552,1,2,0.008880986537743635,0.00888,,1
F48,100000,100000,5525,1,2,0.05525209469823879,0.05525,,1
