Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,50000,50000,1740,1,2,0.03480095601958255,0.0348,,3
F2,50000,50000,1316,1,2,0.026318982915988998,0.02632,,6
F3,200000,200000,7126,1,2,0.03562822874903737,0.03563,,4
F4,100000,100000,3682,1,2,0.036821777597484395,0.03682,,1
F5,400000,400000,688,1,2,0.0017205214300241023,0.00172,,8
F6,400000,400000,3136,1,2,0.007839891408821131,0.00784,,5
F7,200000,200000,2493,1,2,0.01246497424675952,0.012465,,1
F8,400000,400000,2431,1,2,0.006076287867022412,0.0060775,,5
F9,400000,400000,2197,1,2,0.005492132986937848,0.0054925,,7
F10,100000,100000,2983,1,2,0.02983062186669061,0.02983,,7
F11,400000,400000,3109,1,2,0.00777358098815828,0.0077725,,3
F12,100000,100000,1135,1,2,0.011349021827998906,0.01135,,8
F13,400000,400000,6123,1,2,0.015306280536368622,0.0153075,,5
F14,200000,200000,8178,1,2,0.040890470380202326,0.04089,,3
F15,100000,100000,668,1,2,0.0066803660633768525,0.00668,,6
F16,100000,100000,3758,1,2,0.037581055029302535,0.03758,,8
F17,200000,200000,10179,1,2,0.05089580611508715,0.050895,,4
F18,400000,400000,10767,1,2,0.02691646485087329,0.0269175,,1
F19,100000,100000,9417,1,2,0.09416806530363164,0.09417,,3
F20,400000,400000,5524,1,2,0.013808939237547224,0.01381,,3
F21,100000,100000,3139,1,2,0.03138935345986271,0.03139,,8
F22,400000,400000,2067,1,2,0.005168638744309562,0.0051675,,2
F23,400000,400000,600,1,2,0.001161042811241908,0.0015,,4
F24,400000,400000,4992,1,2,0.012479014299104974,0.01248,,7
F25,400000,400000,10956,1,2,0.027391090526392436,0.02739,,4
F26,400000,400000,600,1,2,0.00018058255162844983,0.0015,,7
F27,400000,400000,5293,1,2,0.013232794595485597,0.0132325,,6
F28,100000,100000,2322,1,2,0.02322096028727466,0.02322,,3
F29,400000,400000,7675,1,2,0.01918857383478395,0.0191875,,7
F30,200000,200000,633,1,2,0.0031651711145049277,0.003165,,4
F31,400000,400000,2075,1,2,0.005186896344265168,0.0051875,,1
F32,400000,400000,4759,1,2,0.011898394432325099,0.0118975,,4
F33,400000,400000,600,1,2,0.0014352514828274154,0.0015,,5
F34,400000,400000,7619,1,2,0.019046738948094832,0.0190475,,4
F35,400000,400000,2679,1,2,0.006696856107087146,0.0066975,,2
F36,400000,400000,5591,1,2,0.013976441671122497,0.0139775,,8
F37,100000,100000,7453,1,2,0.07452534482605278,0.07453,,4
F38,400000,400000,8277,1,2,0.02069270866989234,0.0206925,,8
F39,200000,200000,928,1,2,0.004640369001182587,0.00464,,6
F40,400000,400000,2183,1,2,0.005458493691576971,0.0054575,,3
F41,200000,200000,5309,1,2,0.026544066193379845,0.026545,,2
F42,100000,100000,1371,1,2,0.013708882964191982,0.01371,,2
F43,400000,400000,712,1,2,0.001781085242347491,0.00178,,8
F44,200000,200000,9031,1,2,0.04515731822120793,0.045155,,1
F45,400000,400000,600,1,2,0.0011423282907500054,0.0015,,8
F46,400000,400000,7139,1,2,0.017846591298546585,0.0178475,,1
F47,100000,100000,3725,1,2,0.037250768795934766,0.03725,,7
F48,100000,100000,5756,1,2,0.05755825884040598,0.05756,,3
