Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,400000,400000,1443,1,2,0.0036078546705924364,0.0036075,,6
F2,400000,400000,2415,1,2,0.006037961748124321,0.0060375,,4
F3,100000,100000,7156,1,2,0.07155552925517139,0.07156,,2
F4,400000,400000,3291,1,2,0.008228082318010088,0.0082275,,2
F5,100000,100000,6723,1,2,0.0672280829810894,0.06723,,4
F6,400000,400000,2783,1,2,0.006957707386339718,0.0069575,,6
F7,200000,200000,1867,1,2,0.009335248852726075,0.009335,,1
F8,400000,400000,600,1,2,0.0013221649697660043,0.0015,,3
F9,200000,200000,11197,1,2,0.055985978242166334,0.055985,,8
F10,400000,400000,9299,1,2,0.023248714973577278,0.0232475,,7
F11,200000,200000,3171,1,2,0.015855179563008748,0.015855,,2
F12,100000,100000,2090,1,2,0.020900269770939284,0.0209,,6
F13,400000,400000,10300,1,2,0.025748785035178412,0.02575,,4
F14,400000,400000,11098,1,2,0.027745369247435203,0.027745,,4
F15,400000,400000,4738,1,2,0.011846218095722616,0.011845,,5
F16,400000,400000,8381,1,2,0.020953525327231715,0.0209525,,2
F17,400000,400000,600,1,2,0.0008212555142116384,0.0015,,1
F18,200000,200000,2591,1,2,0.012955863868129969,0.012955,,4
F19,100000,100000,6723,1,2,0.06723492637016726,0.06723,,2
F20,200000,200000,5212,1,2,0.026058788205496564,0.02606,,2
F21,400000,400000,2275,1,2,0.005688680906455357,0.0056875,,5
F22,400000,400000,5450,1,2,0.01362416263763988,0.013625,,7
F23,200000,200000,1131,1,2,0.005655651193145761,0.005655,,7
F24,400000,400000,600,1,2,0.0014776612831907676,0.0015,,3
F25,200000,200000,7823,1,2,0.03911619141003103,0.039115,,7
F26,400000,400000,2745,1,2,0.006862255856173227,0.0068625,,3
F27,400000,400000,2559,1,2,0.006398308617545312,0.0063975,,1
F28,50000,50000,4663,1,2,0.09325518339868949,0.09326,,7
F29,400000,400000,2318,1,2,0.005794363784422107,0.005795,,8
F30,400000,400000,4742,1,2,0.011855799727171601,0.011855,,8
F31,100000,100000,4685,1,2,0.046850268531414996,0.04685,,7
F32,400000,400000,4663,1,2,0.011657972426237229,0.0116575,,6
F33,200000,200000,5089,1,2,0.02544456908964826,0.025445,,8
F34,200000,200000,6009,1,2,0.030045366788049366,0.030045,,7
F35,400000,400000,600,1,2,0.000736431839210544,0.0015,,1
F36,100000,100000,4075,1,2,0.040750456299304266,0.04075,,8
F37,200000,200000,3667,1,2,0.01833397688129157,0.018335,,1
F38,400000,400000,600,1,2,0.0012174503313558127,0.0015,,6
F39,200000,200000,8474,1,2,0.04236914359799451,0.04237,,4
F40,400000,400000,3425,1,2,0.008562424184256581,0.0085625,,4
F41,100000,100000,1068,1,2,0.010680594059315096,0.01068,,3
F42,200000,200000,7149,1,2,0.03574286569200406,0.035745,,2
F43,400000,400000,2899,1,2,0.007246701566968328,0.0072475,,5
F44,400000,400000,10997,1,2,0.02749344360775955,0.0274925,,8
F45,400000,400000,3517,1,2,0.008792591818930967,0.0087925,,7
F46,400000,400000,2233,1,2,0.005583726629236263,0.0055825,,2
F47,400000,400000,600,1,2,0.0003556988208543877,0.0015,,3
F48,400000,400000,3725,1,2,0.009312741365457324,0.0093125,,8
