Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,1445,2,1,0.0072239159628281,0.007225,,2
F2,400000,400000,600,2,1,0.0004165310060457,0.0015,,6
F3,200000,200000,2539,2,1,0.0126942353741899,0.012695,,3
F4,400000,400000,1024,2,1,0.0025605598342956,0.00256,,7
F5,200000,200000,1384,2,1,0.0069188579981401,0.00692,,4
F6,400000,400000,1441,2,1,0.0036028173260988,0.0036025,,6
F7,100000,100000,1878,2,1,0.0187804226215669,0.01878,,3
F8,400000,400000,600,2,1,0.0014709394825743,0.0015,,2
F9,400000,400000,3617,2,1,0.0090429562157822,0.0090425,,5
F10,200000,200000,6953,2,1,0.0347639255379201,0.034765,,1
F11,200000,200000,1387,2,1,0.0069340312049622,0.006935,,7
F12,400000,400000,2255,2,1,0.0056363977438221,0.0056375,,2
F13,200000,200000,661,2,1,0.0033043593610857,0.003305,,7
F14,200000,200000,3783,2,1,0.0189142034813646,0.018915,,1
F15,400000,400000,2053,2,1,0.0051325770937935,0.0051325,,4
F16,400000,400000,3695,2,1,0.0092376988040093,0.0092375,,3
F17,400000,400000,822,2,1,0.002054705474713,0.002055,,3
F18,400000,400000,600,2,1,0.0003012470076325,0.0015,,1
F19,400000,400000,9751,2,1,0.0243770694110069,0.0243775,,1
F20,400000,400000,1227,2,1,0.0030666185891073,0.0030675,,4
F21,400000,400000,1969,2,1,0.0049223282868537,0.0049225,,1
F22,400000,400000,1916,2,1,0.0047887795208654,0.00479,,5
F23,100000,100000,2557,2,1,0.0255692293974172,0.02557,,1
F24,200000,200000,3241,2,1,0.0162046128005032,0.016205,,1
F25,400000,400000,2145,2,1,0.0053628704292816,0.0053625,,7
F26,400000,400000,600,2,1,0.0007690188332918,0.0015,,5
F27,400000,400000,2679,2,1,0.0066975939212904,0.0066975,,3
F28,400000,400000,1277,2,1,0.0031917656710147,0.0031925,,2
F29,400000,400000,5141,2,1,0.012852672475577,0.0128525,,3
F30,50000,50000,1292,2,1,0.0258399410429105,0.02584,,1
F31,400000,400000,4609,2,1,0.0115230119932854,0.0115225,,1
F32,400000,400000,5033,2,1,0.0125835708792191,0.0125825,,5
F33,400000,400000,10445,2,1,0.0261113692174004,0.0261125,,1
F34,200000,200000,2737,2,1,0.0136845183083531,0.013685,,5
F35,400000,400000,3525,2,1,0.0088135817145376,0.0088125,,1
F36,200000,200000,3446,2,1,0.0172311519688633,0.01723,,1
F37,400000,400000,8343,2,1,0.0208566151899517,0.0208575,,3
F38,400000,400000,3342,2,1,0.0083551181105499,0.008355,,4
F39,400000,400000,3249,2,1,0.0081219137296874,0.0081225,,1
F40,400000,400000,3495,2,1,0.008737268845016,0.0087375,,7
F41,400000,400000,600,2,1,0.0004563729830283,0.0015,,4
F42,400000,400000,11086,2,1,0.0277143403642425,0.027715,,1
F43,400000,400000,3308,2,1,0.0082694118069067,0.00827,,3
F44,400000,400000,3022,2,1,0.0075540980232289,0.007555,,5
F45,400000,400000,2705,2,1,0.0067625760929035,0.0067625,,5
F46,400000,400000,2461,2,1,0.0061535501135255,0.0061525,,1
F47,400000,400000,1574,2,1,0.0039340971690856,0.003935,,3
F48,400000,400000,2313,2,1,0.0057828046682295,0.0057825,,6
