Flow,Period,Deadline,Execution Time,w,h,Target_Utilization,Actual_Utilization,Utilization_Error,Queue
F1,200000,200000,4059,1,2,0.02029403575486244,0.020295,,5
F2,200000,200000,1525,1,2,0.007624725658197717,0.007625,,6
F3,400000,400000,4545,1,2,0.011362785776280693,0.0113625,,6
F4,400000,400000,2865,1,2,0.007162957575218676,0.0071625,,3
F5,100000,100000,1670,1,2,0.016700040960161866,0.0167,,2
F6,400000,400000,1666,1,2,0.004165981211851744,0.004165,,2
F7,400000,400000,1737,1,2,0.00434249895658001,0.0043425,,1
F8,400000,400000,5065,1,2,0.012662148820395513,0.0126625,,1
F9,400000,400000,8053,1,2,0.020131299820325355,0.0201325,,1
F10,100000,100000,3713,1,2,0.03713094426275798,0.03713,,1
F11,400000,400000,9904,1,2,0.02476117417113277,0.02476,,4
F12,400000,400000,961,1,2,0.002401265032888733,0.0024025,,1
F13,400000,400000,8918,1,2,0.022295162288483272,0.022295,,4
F14,400000,400000,600,1,2,0.0011563706761237302,0.0015,,3
F15,400000,400000,7155,1,2,0.017887371946363362,0.0178875,,5
F16,100000,100000,2694,1,2,0.026940304639562762,0.02694,,5
F17,400000,400000,1184,1,2,0.002961215572343967,0.00296,,5
F18,50000,50000,2728,1,2,0.05456116122147153,0.05456,,1
F19,400000,400000,5559,1,2,0.013896975239381326,0.0138975,,4
F20,100000,100000,3975,1,2,0.039749073338320506,0.03975,,1
F21,400000,400000,11313,1,2,0.028282511413786127,0.0282825,,4
F22,400000,400000,5264,1,2,0.013158826841105642,0.01316,,2
F23,400000,400000,1017,1,2,0.00254314374299347,0.0025425,,6
F24,200000,200000,8329,1,2,0.04164434902997077,0.041645,,5
F25,400000,400000,10358,1,2,0.025894526319637567,0.025895,,1
F26,400000,400000,1209,1,2,0.003021511278328448,0.0030225,,3
F27,400000,400000,3694,1,2,0.009234123906371572,0.009235,,1
F28,400000,400000,7097,1,2,0.01774207150160706,0.0177425,,1
F29,200000,200000,605,1,2,0.003025383506226609,0.003025,,6
F30,400000,400000,829,1,2,0.002073254696091875,0.0020725,,2
F31,400000,400000,7733,1,2,0.019331560771242567,0.0193325,,4
F32,400000,400000,1901,1,2,0.004753603921647226,0.0047525,,5
F33,200000,200000,2267,1,2,0.011336057621096018,0.011335,,5
F34,400000,400000,9073,1,2,0.022682126138192704,0.0226825,,1
F35,400000,400000,1169,1,2,0.0029213787504437094,0.0029225,,4
F36,200000,200000,1418,1,2,0.007090947642200418,0.00709,,7
F37,100000,100000,1000,1,2,0.010000628925314725,0.01,,2
F38,200000,200000,6732,1,2,0.033660611764913445,0.03366,,1
F39,200000,200000,7175,1,2,0.03587737195707781,0.035875,,5
F40,400000,400000,4701,1,2,0.011753328690425807,0.0117525,,4
F41,400000,400000,897,1,2,0.0022414375849953982,0.0022425,,7
F42,400000,400000,600,1,2,0.0007998910949831989,0.0015,,2
F43,100000,100000,903,1,2,0.009030772166391143,0.00903,,4
F44,400000,400000,1274,1,2,0.0031855498776316715,0.003185,,4
F45,50000,50000,679,1,2,0.013578935297338113,0.01358,,5
F46,200000,200000,7821,1,2,0.03910393241830648,0.039105,,5
F47,400000,400000,9829,1,2,0.02457348100526215,0.0245725,,5
F48,400000,400000,600,1,2,1.3950340195280224e-05,0.0015,,1
