Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,3,0,400000,6261,214561.0,220822.0,220822.0,Scheduled - Deadline Met,Yes,Yes,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F1,P1_2,3,400000,800000,6261,624559.0,630820.0,230820.0,Scheduled - Deadline Met,Yes,Yes,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F1,P1_3,8,800000,1200000,6261,,,,BE - Not Scheduled,No,N/A,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F1,P1_4,3,1200000,1600000,6261,1280689.0,1286950.0,86950.0,Scheduled - Deadline Met,Yes,Yes,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F1,P1_5,3,1600000,2000000,6261,1633368.0,1639629.0,39629.0,Scheduled - Deadline Met,Yes,Yes,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F1,P1_6,8,2000000,2400000,6261,,,,BE - Not Scheduled,No,N/A,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F10,P10_1,1,0,200000,3060,114723.0,117783.0,117783.0,Scheduled - Deadline Met,Yes,Yes,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F10,P10_2,1,200000,400000,3060,390615.0,393675.0,193675.0,Scheduled - Deadline Met,Yes,Yes,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F10,P10_3,8,400000,600000,3060,472867.0,475927.0,75927.0,Scheduled - Deadline Met,Yes,Yes,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F10,P10_4,1,600000,800000,3060,777716.0,780776.0,180776.0,Scheduled - Deadline Met,Yes,Yes,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F10,P10_5,1,800000,1000000,3060,893426.0,896486.0,96486.0,Scheduled - Deadline Met,Yes,Yes,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F10,P10_6,8,1000000,1200000,3060,1154086.0,1157146.0,157146.0,Scheduled - Deadline Met,Yes,Yes,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
F10,P10_7,1,1200000,1400000,3060,1225694.0,1228754.0,28754.0,Scheduled - Deadline Met,Yes,Yes,3600.3522429466248,60.00587071577708,9,11434.0,Gurobi Status: 9
