Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,4,0,100000,1799,66273.0,68072.0,68072.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_2,4,100000,200000,1799,176539.0,178338.0,78338.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_3,8,200000,300000,1799,287111.0,288910.0,88910.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_4,4,300000,400000,1799,391442.0,393241.0,93241.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_5,4,400000,500000,1799,468281.0,470080.0,70080.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_6,8,500000,600000,1799,596624.0,598423.0,98423.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_7,4,600000,700000,1799,660570.0,662369.0,62369.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_8,4,700000,800000,1799,745434.0,747233.0,47233.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_9,8,800000,900000,1799,864697.0,866496.0,66496.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_10,4,900000,1000000,1799,998201.0,1000000.0,100000.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_11,4,1000000,1100000,1799,1028499.0,1030298.0,30298.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_12,8,1100000,1200000,1799,1184787.0,1186586.0,86586.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_13,4,1200000,1300000,1799,1294976.0,1296775.0,96775.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_14,4,1300000,1400000,1799,1379731.0,1381530.0,81530.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_15,8,1400000,1500000,1799,1471017.0,1472816.0,72816.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_16,4,1500000,1600000,1799,1530379.0,1532178.0,32178.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
F1,P1_17,4,1600000,1700000,1799,1674120.0,1675919.0,75919.0,Scheduled - Deadline Met,Yes,Yes,3600.3485543727875,60.00580923954646,9,12262.0,Gurobi Status: 9
