Flow,Packet,Class,Arrival,Deadline,Execution_Time,Gate_Open,Gate_Close,Response_Time,Status,Scheduled,Deadline_Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F1,P1_1,8,0,200000,10846,116675,127521,127521,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F1,P1_2,8,200000,400000,10846,274341,285187,85187,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F1,P1_3,8,400000,600000,10846,506068,516914,116914,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F1,P1_4,8,600000,800000,10846,674594,685440,85440,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F1,P1_5,8,800000,1000000,10846,958002,968848,168848,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F1,P1_6,8,1000000,1200000,10846,1074053,1084899,84899,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F10,P10_1,1,0,400000,1019,179242,180261,180261,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F10,P10_2,1,400000,800000,1019,569684,570703,170703,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F10,P10_3,1,800000,1200000,1019,936315,937334,137334,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F11,P11_1,8,0,400000,7621,193259,200880,200880,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F11,P11_2,8,400000,800000,7621,596651,604272,204272,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F11,P11_3,8,800000,1200000,7621,996747,1004368,204368,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
F12,P12_1,3,0,100000,1244,9105,10349,10349,Scheduled - Deadline Met,Yes,Yes,140.9673409461975,2.3494556824366253,Solution Limit Exceeded,19447803.0,Gurobi Status: 10
